# traj_x; traj_y
-340.15597; -20.05755
-339.94179; -19.01752
-339.69546; -18.00110
-339.41238; -17.01770
-339.10233; -16.06854
-338.77238; -15.14791
-338.42199; -14.24352
-338.05004; -13.34909
-337.65707; -12.46302
-337.24318; -11.58318
-336.80961; -10.70773
-336.35810; -9.83482
-335.89047; -8.96353
-335.40897; -8.09364
-334.91583; -7.22439
-334.41308; -6.35483
-333.90278; -5.48418
-333.38708; -4.61172
-332.86825; -3.73682
-332.34864; -2.85888
-331.83073; -1.97733
-331.31705; -1.09167
-330.81018; -0.20145
-330.31272; 0.69375
-329.82725; 1.59432
-329.35628; 2.50057
-328.90177; 3.41280
-328.46489; 4.33141
-328.04625; 5.25659
-327.64619; 6.18829
-327.26481; 7.12641
-326.90204; 8.07077
-326.55765; 9.02114
-326.23129; 9.97724
-325.92249; 10.93877
-325.63065; 11.90536
-325.35505; 12.87664
-325.09489; 13.85221
-324.84923; 14.83165
-324.61705; 15.81452
-324.39720; 16.80039
-324.18845; 17.78882
-323.98959; 18.77941
-323.79998; 19.77190
-323.61962; 20.76621
-323.44874; 21.76227
-323.28775; 22.76006
-323.13722; 23.75958
-322.99786; 24.76084
-322.86980; 25.76373
-322.75241; 26.76802
-322.64490; 27.77346
-322.54638; 28.77983
-322.45581; 29.78693
-322.37206; 30.79455
-322.29403; 31.80265
-322.22082; 32.81061
-322.15100; 33.81725
-322.08266; 34.82230
-322.01407; 35.82586
-321.94354; 36.82795
-321.86935; 37.82853
-321.78976; 38.82752
-321.70295; 39.82477
-321.60710; 40.82007
-321.50035; 41.81315
-321.38082; 42.80367
-321.24663; 43.79119
-321.09591; 44.77525
-320.92694; 45.75514
-320.73867; 46.73074
-320.53181; 47.69873
-320.30614; 48.65021
-320.06061; 49.57822
-319.79549; 50.47880
-319.51183; 51.34934
-319.20994; 52.19036
-318.88828; 53.00393
-318.53768; 53.80244
-318.14770; 54.60407
-317.71493; 55.41360
-317.23770; 56.22704
-316.71464; 57.03824
-316.14638; 57.83918
-315.53541; 58.62179
-314.88682; 59.37815
