# delta; F_drive; F_brake; gamma_y
-0.09774; 103.72264; -0.00008; 46.56907
-0.10130; 106.55462; -0.00008; 49.36719
-0.10494; 109.62358; -0.00008; 52.14592
-0.10862; 112.92762; -0.00007; 54.88629
-0.11234; 116.45803; -0.00007; 57.56959
-0.11608; 120.20279; -0.00006; 60.18047
-0.11984; 124.14977; -0.00006; 62.70819
-0.12361; 128.28896; -0.00006; 65.14633
-0.12739; 132.61288; -0.00005; 67.49139
-0.12361; 138.71965; -0.00005; 70.88379
-0.11982; 144.65213; -0.00005; 73.77249
-0.11603; 150.35867; -0.00004; 76.24378
-0.11224; 155.80866; -0.00004; 78.36804
-0.10845; 160.98528; -0.00004; 80.20229
-0.10467; 165.88072; -0.00004; 81.79272
-0.10088; 170.49309; -0.00004; 83.17678
-0.09710; 174.82437; -0.00004; 84.38506
-0.09332; 178.87906; -0.00004; 85.44257
-0.08954; 182.66328; -0.00004; 86.36997
-0.08578; 186.18396; -0.00004; 87.18427
-0.08202; 189.44801; -0.00004; 87.89949
-0.07828; 192.46160; -0.00004; 88.52714
-0.07455; 195.22977; -0.00004; 89.07667
-0.07085; 197.75668; -0.00004; 89.55595
-0.06719; 200.04623; -0.00004; 89.97167
-0.06358; 202.10271; -0.00004; 90.32967
-0.06004; 203.93145; -0.00004; 90.63519
-0.05657; 205.53955; -0.00004; 90.89310
-0.05319; 206.93675; -0.00004; 91.10807
-0.04991; 208.13595; -0.00004; 91.28472
-0.04673; 209.15344; -0.00004; 91.42754
-0.04363; 210.00739; -0.00004; 91.54081
-0.04054; 7.44964; -0.00085; 92.07716
-0.03741; 0.00793; -0.00374; 92.44543
-0.03410; 0.00003; -248.80779; 93.95981
-0.03050; 0.00003; -244.75535; 94.30579
-0.02650; 0.00003; -243.39614; 94.33247
-0.02201; 0.00003; -246.08292; 93.91835
-0.01694; 0.00003; -254.85285; 92.81491
-0.01119; 0.00003; -273.46805; 90.47906
-0.00565; 486.02330; -0.00001; 81.00476
-0.00044; 532.87257; -0.00001; 72.85906
0.00443; 561.50205; -0.00001; 66.97959
0.00896; 578.11388; -0.00001; 63.21604
0.01320; 587.96230; -0.00001; 60.88505
0.01717; 594.14427; -0.00001; 59.41635
0.02102; 358.46351; -0.00002; 59.29987
0.02484; 120.63842; -0.00007; 59.43453
0.02863; 119.99674; -0.00007; 58.51434
0.03240; 118.42657; -0.00007; 56.98366
0.03614; 116.15609; -0.00007; 54.91542
0.03985; 113.37761; -0.00007; 52.35663
0.04355; 110.25778; -0.00007; 49.33999
0.04722; 106.94437; -0.00008; 45.89117
0.05087; 103.57064; -0.00008; 42.03392
0.05451; 100.25711; -0.00008; 37.79386
0.05814; 97.11312; -0.00009; 33.20114
0.06175; 94.23664; -0.00009; 28.29213
0.06536; 91.71260; -0.00009; 23.10998
0.06896; 89.61198; -0.00009; 17.70423
0.07256; 87.99052; -0.00010; 12.12928
0.07617; 86.88814; -0.00010; 6.44174
0.07979; 86.32925; -0.00010; 0.69481
0.08343; 86.32516; -0.00010; -5.06584
0.08711; 86.87776; -0.00010; -10.79817
0.08339; 87.49786; -0.00010; -18.05604
0.07963; 88.94483; -0.00010; -24.47906
0.07583; 90.93949; -0.00010; -30.04320
0.07199; 93.23500; -0.00009; -34.78482
0.06814; 95.63431; -0.00009; -38.77503
0.06428; 97.99204; -0.00009; -42.09811
0.06042; 100.20763; -0.00009; -44.83802
0.05657; 102.21570; -0.00009; -47.07157
0.05273; 103.97697; -0.00009; -48.86579
0.04892; 105.47087; -0.00008; -50.27748
0.04512; 106.68970; -0.00008; -51.35383
0.04135; 107.63443; -0.00008; -52.13335
0.03760; 108.31146; -0.00008; -52.64680
0.03386; 108.73032; -0.00008; -52.91782
0.03012; 108.90133; -0.00008; -52.96313
0.02637; 108.83359; -0.00008; -52.79283
0.02260; 108.53474; -0.00008; -52.41182
0.01880; 108.01215; -0.00008; -51.82159
0.01498; 107.27471; -0.00008; -51.02179
0.01114; 106.33443; -0.00008; -50.01129
0.00729; 105.20699; -0.00008; -48.78911
0.00344; 103.91216; -0.00009; -47.35513
-0.00042; 102.47381; -0.00009; -45.71081
-0.00426; 100.91977; -0.00009; -43.85972
-0.00808; 99.28113; -0.00009; -41.80789
-0.01186; 97.59125; -0.00009; -39.56383
-0.01562; 95.88427; -0.00009; -37.13754
-0.01933; 94.19314; -0.00010; -34.53819
-0.02300; 92.54799; -0.00010; -31.77231
-0.02665; 90.97551; -0.00010; -28.84361
-0.03028; 89.50004; -0.00010; -25.75467
-0.03391; 88.14505; -0.00010; -22.50986
-0.03125; 85.95587; -0.00011; -17.89552
-0.02762; 84.20442; -0.00011; -13.42471
-0.02398; 82.99445; -0.00011; -9.43006
-0.02033; 82.21373; -0.00011; -5.94764
-0.01666; 81.75512; -0.00011; -2.98731
-0.01298; 81.52469; -0.00011; -0.54032
-0.00928; 81.44534; -0.00011; 1.41377
-0.00556; 81.45719; -0.00011; 2.90163
-0.00184; 81.51628; -0.00011; 3.95240
0.00190; 81.59238; -0.00011; 4.59550
0.00565; 81.66670; -0.00011; 4.85934
0.00938; 81.72930; -0.00011; 4.76971
0.01292; 81.77004; -0.00011; 4.31962
0.00933; 81.52007; -0.00011; 2.11437
0.00574; 81.41033; -0.00011; 0.38358
0.00230; 81.38781; -0.00011; -0.86706
0.00260; 81.38949; -0.00011; -0.94009
0.00572; 81.40333; -0.00011; -0.44406
0.00545; 81.40362; -0.00011; -0.96978
0.00184; 81.41851; -0.00011; -2.12974
-0.00187; 81.46922; -0.00011; -2.90329
-0.00560; 81.53394; -0.00011; -3.29660
-0.00936; 81.59985; -0.00011; -3.33267
-0.01313; 81.66210; -0.00011; -3.03457
-0.01692; 81.72223; -0.00011; -2.42275
-0.02072; 81.78663; -0.00011; -1.51487
-0.01711; 81.59096; -0.00011; 1.20317
-0.01326; 81.55681; -0.00011; 3.44553
-0.00940; 81.62185; -0.00011; 5.16787
-0.00554; 81.73070; -0.00011; 6.40406
-0.00170; 81.84551; -0.00011; 7.19355
0.00211; 81.94341; -0.00011; 7.57800
0.00587; 82.01355; -0.00011; 7.59973
0.00958; 82.05417; -0.00011; 7.30125
0.01323; 82.07002; -0.00011; 6.72481
0.01679; 82.07004; -0.00011; 5.91040
0.02028; 82.06531; -0.00011; 4.89218
0.02371; 82.06760; -0.00011; 3.69396
0.02711; 82.08854; -0.00011; 2.31990
0.03055; 82.14078; -0.00011; 0.74857
0.03411; 82.24000; -0.00011; -1.05861
0.03784; 82.40660; -0.00011; -3.13911
0.04175; 82.66636; -0.00011; -5.50437
0.04577; 83.04711; -0.00011; -8.12376
0.04984; 83.57240; -0.00011; -10.92891
0.05384; 84.25405; -0.00011; -13.82659
0.05769; 85.08731; -0.00011; -16.71892
0.06135; 86.05396; -0.00010; -19.53593
0.06285; 87.15022; -0.00010; -22.68320
0.05952; 88.49351; -0.00010; -26.61229
0.05626; 89.89901; -0.00010; -29.91809
0.05300; 91.30029; -0.00010; -32.72478
0.04971; 92.65200; -0.00010; -35.10624
0.04637; 93.91699; -0.00010; -37.10968
0.04299; 95.06418; -0.00009; -38.76838
0.03955; 96.06793; -0.00009; -40.10731
0.03605; 96.90797; -0.00009; -41.14626
0.03251; 97.56916; -0.00009; -41.90120
0.02892; 98.04111; -0.00009; -42.38492
0.02528; 98.31768; -0.00009; -42.60760
0.02161; 98.39686; -0.00009; -42.57736
0.01790; 98.28082; -0.00009; -42.30095
0.01416; 97.97597; -0.00009; -41.78424
0.01040; 97.49280; -0.00009; -41.03250
0.00663; 96.84560; -0.00009; -40.05070
0.00284; 96.05206; -0.00009; -38.84365
-0.00094; 95.13281; -0.00009; -37.41618
-0.00473; 94.11097; -0.00010; -35.77334
-0.00852; 93.01163; -0.00010; -33.92059
-0.01230; 91.86130; -0.00010; -31.86375
-0.01608; 90.68727; -0.00010; -29.60870
-0.01985; 89.51706; -0.00010; -27.16143
-0.02362; 88.37809; -0.00010; -24.52843
-0.02739; 87.29764; -0.00010; -21.71738
-0.03116; 86.30260; -0.00010; -18.73763
-0.03314; 85.16835; -0.00011; -15.25273
-0.02938; 83.57995; -0.00011; -10.62710
-0.02561; 82.54777; -0.00011; -6.54414
-0.02184; 81.94080; -0.00011; -3.03296
-0.01808; 81.63825; -0.00011; -0.09179
-0.01431; 81.53830; -0.00011; 2.30103
-0.01055; 81.56084; -0.00011; 4.17803
-0.00678; 81.64645; -0.00011; 5.57616
-0.00302; 81.75361; -0.00011; 6.53277
0.00075; 81.85555; -0.00011; 7.08328
0.00451; 81.93709; -0.00011; 7.26018
0.00826; 81.99203; -0.00011; 7.09233
0.01199; 82.02017; -0.00011; 6.60271
0.01272; 81.86080; -0.00011; 5.20546
0.00908; 81.56588; -0.00011; 2.93797
0.00544; 81.42509; -0.00011; 1.15617
0.00188; 81.38229; -0.00011; -0.15258
-0.00129; 81.39168; -0.00011; -0.96664
-0.00198; 81.39353; -0.00011; -0.92097
-0.00100; 81.38334; -0.00011; -0.47206
-0.00035; 81.38037; -0.00011; -0.21157
-0.00013; 81.37991; -0.00011; -0.11839
-0.00009; 81.37984; -0.00011; -0.08875
-0.00008; 81.37981; -0.00011; -0.07160
-0.00007; 81.37978; -0.00011; -0.05589
-0.00005; 81.37977; -0.00011; -0.04218
-0.00004; 81.37976; -0.00011; -0.03139
-0.00003; 81.37975; -0.00011; -0.02334
-0.00002; 81.37975; -0.00011; -0.01739
-0.00002; 81.37975; -0.00011; -0.01298
-0.00001; 81.37974; -0.00011; -0.00969
-0.00001; 81.37974; -0.00011; -0.00723
-0.00001; 81.37974; -0.00011; -0.00539
-0.00001; 81.37974; -0.00011; -0.00402
-0.00000; 81.37974; -0.00011; -0.00300
-0.00000; 81.37974; -0.00011; -0.00224
-0.00000; 81.37974; -0.00011; -0.00167
-0.00000; 81.37974; -0.00011; -0.00124
-0.00000; 81.37974; -0.00011; -0.00093
-0.00000; 81.37974; -0.00011; -0.00069
-0.00000; 81.37974; -0.00011; -0.00052
-0.00000; 81.37974; -0.00011; -0.00039
-0.00000; 81.37974; -0.00011; -0.00029
-0.00000; 81.37974; -0.00011; -0.00022
-0.00000; 81.37974; -0.00011; -0.00016
-0.00000; 81.37974; -0.00011; -0.00012
-0.00000; 81.37974; -0.00011; -0.00009
-0.00000; 81.37974; -0.00011; -0.00007
-0.00000; 81.37974; -0.00011; -0.00006
-0.00000; 81.37974; -0.00011; -0.00004
-0.00000; 81.37974; -0.00011; -0.00004
-0.00000; 81.37974; -0.00011; -0.00003
-0.00000; 81.37974; -0.00011; -0.00003
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00002
-0.00000; 81.37974; -0.00011; -0.00002
-0.00000; 81.37974; -0.00011; -0.00001
-0.00000; 81.37974; -0.00011; -0.00001
-0.00000; 81.37974; -0.00011; -0.00001
-0.00000; 81.37974; -0.00011; -0.00001
-0.00000; 81.37974; -0.00011; -0.00001
-0.00000; 81.37974; -0.00011; -0.00001
-0.00000; 81.37974; -0.00011; -0.00001
-0.00000; 81.37974; -0.00011; -0.00000
0.00000; 81.37974; -0.00011; -0.00000
0.00000; 81.37974; -0.00011; -0.00000
0.00000; 81.37974; -0.00011; -0.00000
0.00000; 81.37974; -0.00011; -0.00000
0.00000; 81.37974; -0.00011; 0.00000
0.00000; 81.37974; -0.00011; 0.00001
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00000
0.00000; 81.37974; -0.00011; 0.00000
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00001
0.00000; 81.37974; -0.00011; -0.00002
0.00000; 81.37974; -0.00011; -0.00003
0.00000; 81.37974; -0.00011; -0.00004
0.00000; 81.37974; -0.00011; -0.00004
0.00000; 81.37974; -0.00011; -0.00009
0.00000; 81.37974; -0.00011; -0.00008
0.00000; 81.37974; -0.00011; -0.00010
0.00000; 81.37974; -0.00011; -0.00013
0.00000; 81.37974; -0.00011; -0.00019
0.00000; 81.37974; -0.00011; -0.00036
0.00000; 81.37974; -0.00011; -0.00070
0.00000; 81.37974; -0.00011; -0.00083
0.00001; 81.37974; -0.00011; 0.00104
0.00005; 81.37975; -0.00011; 0.00834
0.00013; 81.37976; -0.00011; 0.01926
0.00011; 81.37975; -0.00011; 0.00069
-0.00056; 81.38031; -0.00011; -0.14698
-0.00230; 81.38740; -0.00011; -0.45010
-0.00429; 81.40204; -0.00011; -0.62713
-0.00159; 81.38206; -0.00011; 0.36414
0.00199; 81.40048; -0.00011; 1.22248
0.00566; 81.44753; -0.00011; 1.72283
0.00936; 81.50785; -0.00011; 1.86872
0.01307; 81.57359; -0.00011; 1.68295
0.01677; 81.64353; -0.00011; 1.19043
0.02045; 81.72130; -0.00011; 0.41405
0.01706; 81.59349; -0.00011; -2.10350
0.01337; 81.59749; -0.00011; -4.20023
0.00969; 81.68144; -0.00011; -5.81758
0.00601; 81.79826; -0.00011; -6.99202
0.00234; 81.91619; -0.00011; -7.76012
-0.00132; 82.01580; -0.00011; -8.15539
-0.00497; 82.08710; -0.00011; -8.20690
-0.00859; 82.12674; -0.00011; -7.93738
-0.01212; 82.13210; -0.00011; -7.35091
-0.00974; 81.79041; -0.00011; -5.26970
-0.00648; 81.55009; -0.00011; -3.34844
-0.00341; 81.43192; -0.00011; -1.88814
-0.00126; 81.39210; -0.00011; -0.99467
-0.00067; 81.38520; -0.00011; -0.68698
-0.00062; 81.38356; -0.00011; -0.56501
-0.00056; 81.38229; -0.00011; -0.45305
-0.00044; 81.38125; -0.00011; -0.34538
-0.00033; 81.38057; -0.00011; -0.25629
-0.00024; 81.38019; -0.00011; -0.18903
-0.00018; 81.37999; -0.00011; -0.13979
-0.00013; 81.37988; -0.00011; -0.10372
-0.00010; 81.37982; -0.00011; -0.07708
-0.00007; 81.37978; -0.00011; -0.05729
-0.00006; 81.37977; -0.00011; -0.04258
-0.00004; 81.37976; -0.00011; -0.03163
-0.00003; 81.37975; -0.00011; -0.02348
-0.00003; 81.37975; -0.00011; -0.01741
-0.00002; 81.37975; -0.00011; -0.01287
-0.00002; 81.37974; -0.00011; -0.00946
-0.00002; 81.37974; -0.00011; -0.00688
-0.00002; 81.37974; -0.00011; -0.00490
-0.00002; 81.37974; -0.00011; -0.00335
-0.00003; 81.37974; -0.00011; -0.00209
-0.00003; 81.37974; -0.00011; -0.00101
-0.00004; 81.37975; -0.00011; -0.00002
-0.00005; 81.37975; -0.00011; 0.00097
-0.00007; 81.37975; -0.00011; 0.00205
-0.00010; 81.37975; -0.00011; 0.00328
-0.00013; 81.37976; -0.00011; 0.00476
-0.00017; 81.37977; -0.00011; 0.00663
-0.00023; 81.37978; -0.00011; 0.00932
-0.00030; 81.37981; -0.00011; 0.01390
-0.00038; 81.37985; -0.00011; 0.02167
-0.00050; 81.37993; -0.00011; 0.03012
-0.00074; 81.38016; -0.00011; 0.02155
-0.00136; 81.38131; -0.00011; -0.04314
-0.00251; 81.38554; -0.00011; -0.15717
-0.00326; 81.38851; -0.00011; -0.07685
-0.00063; 81.38475; -0.00011; 0.76494
0.00284; 81.41313; -0.00011; 1.48364
0.00647; 81.46387; -0.00011; 1.87058
0.01011; 81.52370; -0.00011; 1.91068
0.01149; 81.51645; -0.00011; 1.15895
0.00776; 81.42317; -0.00011; -0.72270
0.00400; 81.42153; -0.00011; -2.13726
0.00024; 81.46872; -0.00011; -3.11128
-0.00354; 81.53551; -0.00011; -3.67708
-0.00731; 81.60446; -0.00011; -3.86627
-0.01108; 81.66749; -0.00011; -3.70827
-0.01485; 81.72383; -0.00011; -3.23010
-0.01862; 81.77827; -0.00011; -2.45646
-0.02240; 81.83978; -0.00011; -1.41007
-0.02617; 81.92037; -0.00011; -0.11206
-0.02994; 82.03418; -0.00011; 1.41773
-0.03371; 82.19673; -0.00011; 3.16036
-0.03749; 82.42432; -0.00011; 5.09760
-0.04126; 82.73347; -0.00011; 7.21174
-0.04503; 83.14053; -0.00011; 9.48543
-0.04881; 83.66132; -0.00011; 11.90169
-0.05259; 84.31087; -0.00011; 14.44389
-0.05637; 85.10325; -0.00011; 17.09588
-0.05400; 86.09252; -0.00010; 21.12868
-0.05021; 87.29376; -0.00010; 24.90635
-0.04640; 88.55524; -0.00010; 28.04160
-0.04259; 89.77907; -0.00010; 30.60196
-0.03876; 90.89621; -0.00010; 32.64409
-0.03495; 91.85770; -0.00010; 34.22441
-0.03111; 92.64824; -0.00010; 35.40546
-0.02723; 93.24859; -0.00010; 36.21457
