# track_x; track_y
-22.00127; 96.37353
-23.00142; 96.36517
-24.00157; 96.35644
-25.00171; 96.34732
-26.00185; 96.33783
-27.00199; 96.32796
-28.00212; 96.31771
-29.00224; 96.30707
-30.00236; 96.29606
-31.00247; 96.28466
-32.00258; 96.27288
-33.00268; 96.26071
-34.00277; 96.24816
-35.00286; 96.23523
-36.00294; 96.22190
-37.00301; 96.20819
-38.00308; 96.19410
-39.00313; 96.17961
-40.00318; 96.16474
-41.00323; 96.14947
-42.00326; 96.13382
-43.00329; 96.11777
-44.00330; 96.10133
-45.00331; 96.08450
-46.00331; 96.06728
-47.00330; 96.04966
-48.00328; 96.03165
-49.00325; 96.01324
-50.00321; 95.99444
-51.00316; 95.97524
-52.00310; 95.95564
-53.00303; 95.93564
-54.00295; 95.91524
-55.00285; 95.89445
-56.00275; 95.87325
-57.00263; 95.85165
-58.00250; 95.82965
-59.00236; 95.80725
-60.00221; 95.78444
-61.00205; 95.76123
-62.00187; 95.73762
-63.00168; 95.71360
-64.00148; 95.68917
-65.00126; 95.66434
-66.00103; 95.63909
-67.00079; 95.61344
-68.00053; 95.58739
-69.00026; 95.56092
-69.99998; 95.53404
-70.99967; 95.50675
-71.99936; 95.47905
-72.99903; 95.45093
-73.99868; 95.42240
-74.99832; 95.39346
-75.99795; 95.36410
-76.99755; 95.33433
-77.99714; 95.30414
-78.99672; 95.27354
-79.99628; 95.24251
-80.99582; 95.21107
-81.99534; 95.17921
-82.99485; 95.14693
-83.99434; 95.11423
-84.99381; 95.08111
-85.99326; 95.04756
-86.99270; 95.01360
-87.99211; 94.97921
-88.99151; 94.94439
-89.99089; 94.90915
-90.99025; 94.87349
-91.98960; 94.83740
-92.98892; 94.80088
-93.98822; 94.76393
-94.98750; 94.72656
-95.98676; 94.68876
-96.98601; 94.65053
-97.98523; 94.61186
-98.98443; 94.57277
-99.98361; 94.53324
-100.98277; 94.49328
-101.98190; 94.45289
-102.98102; 94.41207
-103.98011; 94.37081
-104.97918; 94.32911
-105.97823; 94.28698
-106.97726; 94.24441
-107.97626; 94.20140
-108.97524; 94.15796
-109.97420; 94.11407
-110.97313; 94.06975
-111.97204; 94.02498
-112.97093; 93.97978
-113.96979; 93.93413
-114.96863; 93.88804
-115.96744; 93.84151
-116.96623; 93.79453
-117.96499; 93.74711
-118.96373; 93.69924
-119.96244; 93.65092
-120.96113; 93.60216
-121.95979; 93.55295
-122.95843; 93.50330
-123.95703; 93.45319
-124.95562; 93.40264
-125.95417; 93.35163
-126.95270; 93.30017
-127.95120; 93.24826
-128.94968; 93.19590
-129.94812; 93.14309
-130.94654; 93.08982
-131.94493; 93.03609
-132.94329; 92.98191
-133.94163; 92.92728
-134.93993; 92.87219
-135.93821; 92.81664
-136.93645; 92.76063
-137.93467; 92.70416
-138.93286; 92.64723
-139.93102; 92.58985
-140.92914; 92.53200
-141.92724; 92.47369
-142.92531; 92.41491
-143.92334; 92.35568
-144.92135; 92.29598
-145.91932; 92.23581
-146.91726; 92.17518
-147.91518; 92.11408
-148.91305; 92.05252
-149.91090; 91.99049
-150.90872; 91.92799
-151.90650; 91.86502
-152.90425; 91.80158
-153.90197; 91.73767
-154.89965; 91.67329
-155.89730; 91.60844
-156.89492; 91.54312
-157.89250; 91.47732
-158.89005; 91.41105
-159.88756; 91.34430
-160.88504; 91.27708
-161.88249; 91.20938
-162.87990; 91.14121
-163.87727; 91.07256
-164.87461; 91.00342
-165.87192; 90.93382
-166.86918; 90.86373
-167.86642; 90.79316
-168.86361; 90.72210
-169.86077; 90.65057
-170.85790; 90.57856
-171.85498; 90.50606
-172.85203; 90.43307
-173.84904; 90.35961
-174.84602; 90.28565
-175.84295; 90.21122
-176.83985; 90.13629
-177.83671; 90.06088
-178.83353; 89.98497
-179.83032; 89.90858
-180.82706; 89.83170
-181.82377; 89.75433
-182.82043; 89.67647
-183.81706; 89.59812
-184.81364; 89.51927
-185.81019; 89.43993
-186.80670; 89.36010
-187.80316; 89.27977
-188.79959; 89.19894
-189.79597; 89.11763
-190.79231; 89.03581
-191.78861; 88.95349
-192.78488; 88.87068
-193.78109; 88.78737
-194.77727; 88.70356
-195.77340; 88.61925
-196.76950; 88.53443
-197.76554; 88.44912
-198.76155; 88.36330
-199.75751; 88.27698
-200.75343; 88.19016
-201.74931; 88.10283
-202.74514; 88.01499
-203.74093; 87.92665
-204.73668; 87.83781
-205.73238; 87.74845
-206.72803; 87.65859
-207.72364; 87.56821
-208.71921; 87.47733
-209.71473; 87.38594
-210.71020; 87.29404
-211.70563; 87.20162
-212.70101; 87.10869
-213.69635; 87.01525
-214.69164; 86.92130
-215.68689; 86.82683
-216.68208; 86.73184
-217.67723; 86.63634
-218.67233; 86.54032
-219.66739; 86.44379
-220.66240; 86.34673
-221.65736; 86.24916
-222.65227; 86.15107
-223.64713; 86.05246
-224.64195; 85.95332
-225.63671; 85.85367
-226.63143; 85.75349
-227.62609; 85.65279
-228.62071; 85.55156
-229.61528; 85.44981
-230.60980; 85.34753
-231.60427; 85.24473
-232.59868; 85.14140
-233.59305; 85.03755
-234.58737; 84.93316
-235.58163; 84.82825
-236.57585; 84.72281
-237.57001; 84.61683
-238.56412; 84.51033
-239.55818; 84.40329
-240.55219; 84.29572
-241.54614; 84.18762
-242.54004; 84.07899
-243.53389; 83.96982
-244.52769; 83.86011
-245.52143; 83.74987
-246.51512; 83.63909
-247.50875; 83.52777
-248.50234; 83.41592
-249.49586; 83.30352
-250.48934; 83.19059
-251.48276; 83.07712
-252.47612; 82.96310
-253.46943; 82.84855
-254.46268; 82.73345
-255.45588; 82.61781
-256.44902; 82.50162
-257.44211; 82.38489
-258.43514; 82.26761
-259.42812; 82.14979
-260.42103; 82.03142
-261.41389; 81.91250
-262.40669; 81.79302
-263.39943; 81.67297
-264.39211; 81.55235
-265.38472; 81.43116
-266.37727; 81.30939
-267.36974; 81.18702
-268.36215; 81.06406
-269.35449; 80.94051
-270.34676; 80.81634
-271.33896; 80.69157
-272.33108; 80.56617
-273.32312; 80.44016
-274.31508; 80.31351
-275.30697; 80.18622
-276.29877; 80.05830
-277.29050; 79.92973
-278.28213; 79.80050
-279.27369; 79.67061
-280.26515; 79.54006
-281.25653; 79.40884
-282.24781; 79.27694
-283.23901; 79.14436
-284.23011; 79.01109
-285.22111; 78.87712
-286.21202; 78.74245
-287.20284; 78.60708
-288.19355; 78.47099
-289.18416; 78.33418
-290.17467; 78.19665
-291.16507; 78.05839
-292.15537; 77.91939
-293.14556; 77.77965
-294.13565; 77.63916
-295.12562; 77.49791
-296.11548; 77.35591
-297.10523; 77.21314
-298.09486; 77.06960
-299.08438; 76.92528
-300.07378; 76.78017
-301.06306; 76.63428
-302.05222; 76.48758
-303.04125; 76.34009
-304.03017; 76.19179
-305.01895; 76.04268
-306.00761; 75.89274
-306.99614; 75.74198
-307.98454; 75.59039
-308.97281; 75.43797
-309.96095; 75.28469
-310.94895; 75.13057
-311.93682; 74.97560
-312.92454; 74.81976
-313.91213; 74.66306
-314.89958; 74.50548
-315.88689; 74.34702
-316.87405; 74.18768
-317.86106; 74.02745
-318.84793; 73.86632
-319.83465; 73.70429
-320.82122; 73.54135
-321.80764; 73.37750
-322.79391; 73.21272
-323.78002; 73.04702
-324.76597; 72.88039
-325.75177; 72.71282
-326.73741; 72.54430
-327.72288; 72.37483
-328.70820; 72.20441
-329.69335; 72.03303
-330.67833; 71.86067
-331.66315; 71.68735
-332.64780; 71.51304
-333.63228; 71.33775
-334.61659; 71.16147
-335.60073; 70.98419
-336.58469; 70.80590
-337.56847; 70.62661
-338.55208; 70.44630
-339.53551; 70.26497
-340.51876; 70.08262
-341.50182; 69.89922
-342.48470; 69.71480
-343.46740; 69.52932
-344.44991; 69.34280
-345.43223; 69.15521
-346.41436; 68.96657
-347.39630; 68.77685
-348.37805; 68.58606
-349.35960; 68.39420
-350.34096; 68.20124
-351.32211; 68.00719
-352.30307; 67.81205
-353.28383; 67.61579
-354.26439; 67.41843
-355.24474; 67.21996
-356.22489; 67.02036
-357.20483; 66.81963
-358.18457; 66.61777
-359.16409; 66.41477
-360.14340; 66.21062
-361.12250; 66.00532
-362.10138; 65.79886
-363.08005; 65.59124
-364.05850; 65.38245
-365.03674; 65.17249
-366.01475; 64.96134
-366.99254; 64.74900
-367.97010; 64.53548
-368.94744; 64.32075
-369.92456; 64.10482
-370.90144; 63.88767
-371.87810; 63.66931
-372.85452; 63.44973
-373.83071; 63.22892
-374.80667; 63.00687
-375.78239; 62.78359
-376.75788; 62.55905
-377.73312; 62.33326
-378.70813; 62.10622
-379.68289; 61.87791
-380.65741; 61.64833
-381.63168; 61.41747
-382.60571; 61.18533
-383.57949; 60.95191
-384.55302; 60.71718
-385.52630; 60.48116
-386.49933; 60.24384
-387.47210; 60.00520
-388.44461; 59.76524
-389.41685; 59.52393
-390.38880; 59.28126
-391.36043; 59.03720
-392.33174; 58.79171
-393.30270; 58.54479
-394.27329; 58.29639
-395.24350; 58.04650
-396.21331; 57.79509
-397.18269; 57.54214
-398.15164; 57.28762
-399.12013; 57.03150
-400.08814; 56.77377
-401.05566; 56.51439
-402.02266; 56.25334
-402.98914; 55.99059
-403.95506; 55.72612
-404.92042; 55.45991
-405.88519; 55.19193
-406.84936; 54.92215
-407.81291; 54.65055
-408.77581; 54.37711
-409.73805; 54.10179
-410.69962; 53.82458
-411.66049; 53.54544
-412.62064; 53.26436
-413.58007; 52.98131
-414.53874; 52.69626
-415.49664; 52.40919
-416.45375; 52.12007
-417.41006; 51.82888
-418.36554; 51.53559
-419.32018; 51.24017
-420.27396; 50.94261
-421.22686; 50.64288
-422.17886; 50.34095
-423.12995; 50.03679
-424.08010; 49.73039
-425.02930; 49.42171
-425.97752; 49.11074
-426.92476; 48.79744
-427.87098; 48.48179
-428.81619; 48.16376
-429.76034; 47.84334
-430.70343; 47.52049
-431.64545; 47.19519
-432.58636; 46.86742
-433.52615; 46.53715
-434.46481; 46.20435
-435.40231; 45.86900
-436.33864; 45.53107
-437.27378; 45.19055
-438.20770; 44.84740
-439.14040; 44.50160
-440.07185; 44.15312
-441.00204; 43.80194
-441.93094; 43.44803
-442.85855; 43.09137
-443.78483; 42.73194
-444.70977; 42.36970
-445.63336; 42.00464
-446.55557; 41.63672
-447.47639; 41.26593
-448.39579; 40.89223
-449.31377; 40.51561
-450.23029; 40.13599
-451.14529; 39.75315
-452.05871; 39.36681
-452.97048; 38.97672
-453.88053; 38.58258
-454.78878; 38.18414
-455.69519; 37.78113
-456.59967; 37.37327
-457.50216; 36.96029
-458.40259; 36.54192
-459.30089; 36.11789
-460.19700; 35.68794
-461.09084; 35.25178
-461.98235; 34.80915
-462.87147; 34.35978
-463.75811; 33.90340
-464.64223; 33.43973
-465.52374; 32.96851
-466.40258; 32.48946
-467.27868; 32.00232
-468.15198; 31.50682
-469.02240; 31.00267
-469.88988; 30.48962
-470.75435; 29.96739
-471.61575; 29.43571
-472.47399; 28.89432
-473.32903; 28.34293
-474.18078; 27.78128
-475.02919; 27.20910
-475.87417; 26.62612
-476.71568; 26.03206
-477.55363; 25.42666
-478.38773; 24.80970
-479.21680; 24.18120
-480.03943; 23.54123
-480.85418; 22.88985
-481.65965; 22.22715
-482.45441; 21.55320
-483.23706; 20.86806
-484.00616; 20.17182
-484.76031; 19.46453
-485.49809; 18.74628
-486.21807; 18.01713
-486.91885; 17.27717
-487.59900; 16.52645
-488.25711; 15.76505
-488.89176; 14.99305
-489.50152; 14.21052
-490.08500; 13.41753
-490.64076; 12.61415
-491.16739; 11.80045
-491.66347; 10.97650
-492.12758; 10.14239
-492.55831; 9.29817
-492.95425; 8.44393
-493.31396; 7.57973
-493.63604; 6.70565
-493.91906; 5.82175
-494.16161; 4.92812
-494.36228; 4.02482
-494.51964; 3.11193
-494.63228; 2.18951
-494.69877; 1.25764
-494.71771; 0.31640
-494.68816; -0.63383
-494.61116; -1.59136
-494.48821; -2.55418
-494.32084; -3.52028
-494.11056; -4.48766
-493.85889; -5.45432
-493.56735; -6.41823
-493.23745; -7.37740
-492.87072; -8.32981
-492.46867; -9.27347
-492.03281; -10.20636
-491.56466; -11.12648
-491.06575; -12.03182
-490.53759; -12.92037
-489.98169; -13.79012
-489.39957; -14.63907
-488.79275; -15.46522
-488.16270; -16.26706
-487.51066; -17.04519
-486.83784; -17.80070
-486.14544; -18.53468
-485.43465; -19.24823
-484.70668; -19.94243
-483.96272; -20.61839
-483.20399; -21.27718
-482.43167; -21.91992
-481.64697; -22.54768
-480.85108; -23.16157
-480.04521; -23.76267
-479.23057; -24.35208
-478.40834; -24.93089
-477.57972; -25.50020
-476.74593; -26.06109
-475.90796; -26.61451
-475.06610; -27.16072
-474.22041; -27.69986
-473.37099; -28.23205
-472.51792; -28.75741
-471.66127; -29.27606
-470.80114; -29.78813
-469.93761; -30.29375
-469.07076; -30.79304
-468.20066; -31.28611
-467.32742; -31.77310
-466.45110; -32.25412
-465.57180; -32.72931
-464.68959; -33.19878
-463.80455; -33.66266
-462.91678; -34.12107
-462.02636; -34.57413
-461.13336; -35.02198
-460.23787; -35.46472
-459.33998; -35.90250
-458.43976; -36.33542
-457.53731; -36.76362
-456.63270; -37.18721
-455.72601; -37.60633
-454.81733; -38.02109
-453.90675; -38.43161
-452.99434; -38.83803
-452.08019; -39.24047
-451.16438; -39.63904
-450.24700; -40.03387
-449.32812; -40.42510
-448.40784; -40.81283
-447.48622; -41.19718
-446.56329; -41.57819
-445.63907; -41.95590
-444.71357; -42.33035
-443.78681; -42.70155
-442.85881; -43.06955
-441.92958; -43.43438
-440.99913; -43.79607
-440.06750; -44.15465
-439.13468; -44.51015
-438.20070; -44.86262
-437.26558; -45.21207
-436.32933; -45.55854
-435.39197; -45.90207
-434.45350; -46.24269
-433.51396; -46.58042
-432.57336; -46.91531
-431.63170; -47.24738
-430.68902; -47.57667
-429.74532; -47.90320
-428.80063; -48.22702
-427.85495; -48.54815
-426.90830; -48.86663
-425.96071; -49.18249
-425.01218; -49.49575
-424.06274; -49.80647
-423.11240; -50.11465
-422.16117; -50.42035
-421.20908; -50.72359
-420.25614; -51.02440
-419.30236; -51.32281
-418.34776; -51.61887
-417.39236; -51.91259
-416.43618; -52.20402
-415.47923; -52.49318
-414.52152; -52.78011
-413.56308; -53.06484
-412.60392; -53.34741
-411.64405; -53.62784
-410.68350; -53.90616
-409.72228; -54.18242
-408.76040; -54.45664
-407.79788; -54.72885
-406.83475; -54.99909
-405.87101; -55.26739
-404.90668; -55.53379
-403.94177; -55.79830
-402.97631; -56.06098
-402.01031; -56.32184
-401.04379; -56.58092
-400.07676; -56.83826
-399.10924; -57.09389
-398.14125; -57.34783
-397.17279; -57.60013
-396.20390; -57.85081
-395.23458; -58.09991
-394.26485; -58.34745
-393.29473; -58.59348
-392.32424; -58.83802
-391.35338; -59.08110
-390.38219; -59.32277
-389.41066; -59.56304
-388.43882; -59.80196
-387.46669; -60.03956
-386.49429; -60.27586
-385.52161; -60.51090
-384.54868; -60.74468
-383.57549; -60.97722
-382.60205; -61.20851
-381.62835; -61.43856
-380.65439; -61.66739
-379.68019; -61.89498
-378.70573; -62.12135
-377.73102; -62.34651
-376.75607; -62.57046
-375.78087; -62.79320
-374.80543; -63.01474
-373.82975; -63.23509
-372.85382; -63.45425
-371.87766; -63.67223
-370.90126; -63.88903
-369.92462; -64.10465
-368.94775; -64.31911
-367.97064; -64.53241
-366.99331; -64.74455
