# track_x; track_y
-54.62100; -25.90298
-55.53556; -25.89622
-56.44813; -25.80385
-57.35664; -25.62164
-58.25891; -25.34582
-59.15069; -24.97889
-60.02626; -24.52789
-60.87988; -23.99996
-61.70578; -23.40225
-62.49822; -22.74191
-63.25144; -22.02608
-63.95968; -21.26191
-64.61720; -20.45655
-65.21824; -19.61713
-65.75759; -18.75059
-66.23686; -17.86124
-66.66238; -16.95153
-67.04058; -16.02390
-67.37787; -15.08078
-67.68068; -14.12461
-67.95543; -13.15781
-68.20855; -12.18281
-68.44644; -11.20206
-68.67554; -10.21797
-68.90221; -9.23298
-69.13207; -8.24926
-69.37027; -7.26886
-69.62195; -6.29385
-69.89225; -5.32625
-70.18630; -4.36812
-70.50924; -3.42150
-70.86621; -2.48845
-71.26235; -1.57099
-71.70278; -0.67120
-72.19233; 0.20865
-72.73203; 1.06341
-73.32053; 1.88611
-73.95642; 2.66976
-74.63833; 3.40738
-75.36485; 4.09198
-76.13459; 4.71657
-76.94616; 5.27416
-77.79817; 5.75777
-78.68889; 6.16075
-79.61301; 6.48027
-80.56307; 6.71581
-81.53158; 6.86685
-82.51103; 6.93291
-83.49394; 6.91348
-84.47280; 6.80806
-85.44013; 6.61614
-86.38842; 6.33723
-87.31018; 5.97083
-88.19818; 5.51694
-89.04780; 4.98048
-89.85592; 4.36921
-90.61941; 3.69089
-91.33517; 2.95330
-92.00008; 2.16422
-92.61104; 1.33141
-93.16493; 0.46266
-93.65863; -0.43426
-94.08905; -1.35159
-94.45343; -2.28197
-94.75250; -3.22206
-94.98885; -4.17071
-95.16508; -5.12674
-95.28379; -6.08902
-95.34761; -7.05638
-95.35912; -8.02768
-95.32094; -9.00176
-95.23567; -9.97746
-95.10592; -10.95364
-94.93430; -11.92915
-94.72340; -12.90282
-94.47584; -13.87351
-94.19423; -14.84007
-93.88116; -15.80133
-93.53925; -16.75616
-93.17110; -17.70339
-92.77931; -18.64187
-92.36650; -19.57045
-91.93514; -20.48811
-91.48671; -21.39483
-91.02217; -22.29114
-90.54247; -23.17755
-90.04859; -24.05457
-89.54147; -24.92273
-89.02208; -25.78254
-88.49139; -26.63451
-87.95034; -27.47916
-87.39990; -28.31701
-86.84103; -29.14857
-86.27469; -29.97436
-85.70184; -30.79490
-85.12344; -31.61070
-84.54045; -32.42228
-83.95383; -33.23015
-83.36454; -34.03483
-82.77354; -34.83685
-82.18179; -35.63670
-81.59025; -36.43491
-80.99981; -37.23200
-80.41083; -38.02842
-79.82342; -38.82465
-79.23768; -39.62112
-78.65374; -40.41830
-78.07171; -41.21663
-77.49168; -42.01658
-76.91378; -42.81859
-76.33812; -43.62313
-75.76480; -44.43063
-75.19395; -45.24157
-74.62566; -46.05638
-74.06005; -46.87553
-73.49723; -47.69947
-72.93731; -48.52866
-72.38041; -49.36354
-71.82663; -50.20457
-71.27608; -51.05220
-70.72888; -51.90690
-70.18496; -52.76884
-69.64300; -53.63632
-69.10114; -54.50685
-68.55753; -55.37793
-68.01031; -56.24705
-67.45763; -57.11172
-66.89764; -57.96943
-66.32847; -58.81769
-65.74828; -59.65400
-65.15520; -60.47584
-64.54739; -61.28073
-63.92299; -62.06616
-63.28013; -62.82963
-62.61698; -63.56864
-61.93167; -64.28069
-61.22235; -64.96328
-60.48716; -65.61390
-59.72425; -66.23007
-58.93176; -66.80927
-58.10783; -67.34900
-57.25134; -67.84643
-56.36572; -68.29650
-55.45620; -68.69330
-54.52800; -69.03093
-53.58635; -69.30347
-52.63648; -69.50503
-51.68363; -69.62969
-50.73301; -69.67154
-49.78987; -69.62468
-48.85942; -69.48319
-47.94637; -69.24289
-47.05222; -68.90983
-46.17732; -68.49381
-45.32202; -68.00465
-44.48665; -67.45215
-43.67157; -66.84613
-42.87712; -66.19640
-42.10363; -65.51276
-41.35146; -64.80504
-40.62076; -64.08199
-39.91057; -63.34650
-39.21959; -62.59937
-38.54648; -61.84142
-37.88991; -61.07345
-37.24856; -60.29627
-36.62112; -59.51070
-36.00624; -58.71753
-35.40261; -57.91759
-34.80890; -57.11167
-34.22378; -56.30059
-33.64593; -55.48516
-33.07403; -54.66619
-32.50675; -53.84448
-31.94276; -53.02085
-31.38074; -52.19610
-30.81937; -51.37105
-30.25731; -50.54650
-29.69325; -49.72326
-29.12585; -48.90214
-28.55401; -48.08383
-27.97769; -47.26833
-27.39723; -46.45545
-26.81294; -45.64500
-26.22516; -44.83677
-25.63420; -44.03057
-25.04039; -43.22621
-24.44406; -42.42347
-23.84553; -41.62217
-23.24513; -40.82211
-22.64318; -40.02309
-22.04001; -39.22491
-21.43593; -38.42738
-20.83128; -37.63029
-20.22639; -36.83346
-19.62157; -36.03668
-19.01715; -35.23975
-18.41345; -34.44248
-17.81081; -33.64467
-17.20950; -32.84614
-16.60956; -32.04682
-16.01098; -31.24666
-15.41373; -30.44561
-14.81781; -29.64363
-14.22318; -28.84067
-13.62984; -28.03667
-13.03775; -27.23160
-12.44691; -26.42541
-11.85729; -25.61805
-11.26888; -24.80947
-10.68165; -23.99963
-10.09558; -23.18848
-9.51066; -22.37597
-8.92687; -21.56206
-8.34419; -20.74669
-7.76259; -19.92982
-7.18206; -19.11141
-6.60258; -18.29141
-6.02414; -17.46976
-5.44738; -16.64621
-4.87591; -15.81952
-4.31414; -14.98821
-3.76649; -14.15077
-3.23737; -13.30572
-2.73119; -12.45156
-2.25236; -11.58680
-1.80530; -10.70995
-1.39442; -9.81951
-1.02413; -8.91400
-0.69884; -7.99192
-0.42296; -7.05177
-0.20092; -6.09207
-0.03711; -5.11132
0.06405; -4.10804
0.09814; -3.08071
0.06075; -2.02787
-0.05253; -0.94800
0.02685; 0.04715
