# traj_x; traj_y
-130.62618; -16.88312
-131.62529; -16.89798
-132.62444; -16.91352
-133.62362; -16.93019
-134.62284; -16.94753
-135.62210; -16.96501
-136.62142; -16.98253
-137.62079; -17.00004
-138.62022; -17.01753
-139.61970; -17.03501
-140.61924; -17.05249
-141.61883; -17.06998
-142.61847; -17.08757
-143.61816; -17.10552
-144.61788; -17.12439
-145.61754; -17.14692
-146.61707; -17.17546
-147.61652; -17.20748
-148.61591; -17.24021
-149.61518; -17.27324
-150.61436; -17.30649
-151.61341; -17.34016
-152.61229; -17.37604
-153.61093; -17.41571
-154.60936; -17.45760
-155.60765; -17.50000
-156.60580; -17.54276
-157.60376; -17.58660
-158.60152; -17.63221
-159.59908; -17.67888
-160.59649; -17.72587
-161.59371; -17.77345
-162.59073; -17.82197
-163.58758; -17.87104
-164.58425; -17.92021
-165.58077; -17.96939
-166.57712; -18.01856
-167.57332; -18.06771
-168.56937; -18.11683
-169.56527; -18.16592
-170.56102; -18.21498
-171.55664; -18.26400
-172.55213; -18.31298
-173.54749; -18.36193
-174.54273; -18.41090
-175.53785; -18.45999
-176.53284; -18.50955
-177.52758; -18.56163
-178.52191; -18.61805
-179.51595; -18.67736
-180.50969; -18.73941
-181.50302; -18.80554
-182.49605; -18.87420
-183.48891; -18.94398
-184.48144; -19.01667
-185.47328; -19.09636
-186.46432; -19.18403
-187.45488; -19.27561
-188.44523; -19.36820
-189.43532; -19.46235
-190.42507; -19.55893
-191.41455; -19.65732
-192.40377; -19.75757
-193.39201; -19.86618
-194.37859; -19.98900
-195.36406; -20.12023
-196.34910; -20.25364
-197.33364; -20.38992
-198.31750; -20.53039
-199.30092; -20.67321
-200.28414; -20.81644
-201.26724; -20.95974
-202.25027; -21.10296
-203.23327; -21.24609
-204.21628; -21.38915
-205.19931; -21.53219
-206.18246; -21.67526
-207.16593; -21.81845
-208.14986; -21.96172
-209.13424; -22.10508
-210.11910; -22.24852
-211.10443; -22.39205
-212.09024; -22.53566
-213.07653; -22.67936
-214.06330; -22.82314
-215.05055; -22.96700
-216.03826; -23.11094
-217.02642; -23.25496
-218.01502; -23.39906
-219.00405; -23.54323
-219.99348; -23.68747
-220.98330; -23.83178
-221.97348; -23.97615
-222.96399; -24.12058
-223.95481; -24.26506
-224.94590; -24.40958
-225.93725; -24.55414
-226.92881; -24.69874
-227.92055; -24.84336
-228.91244; -24.98801
-229.90445; -25.13266
-230.89653; -25.27732
-231.88864; -25.42198
-232.88075; -25.56663
-233.87282; -25.71126
-234.86481; -25.85586
-235.85668; -26.00040
-236.84837; -26.14487
-237.83987; -26.28929
-238.83120; -26.43367
-239.82236; -26.57801
-240.81338; -26.72231
-241.80425; -26.86659
-242.79499; -27.01084
-243.78562; -27.15506
-244.77613; -27.29926
-245.76655; -27.44344
-246.75689; -27.58761
-247.74716; -27.73176
-248.73736; -27.87590
-249.72751; -28.02003
-250.71762; -28.16415
-251.70771; -28.30828
-252.69778; -28.45240
-253.68785; -28.59653
-254.67792; -28.74066
-255.66801; -28.88480
-256.65814; -29.02896
-257.64831; -29.17313
-258.63854; -29.31731
-259.62884; -29.46152
-260.61922; -29.60575
-261.60970; -29.75001
-262.60029; -29.89429
-263.59100; -30.03862
-264.58183; -30.18300
-265.57272; -30.32743
-266.56362; -30.47188
-267.55448; -30.61633
-268.54528; -30.76078
-269.53598; -30.90522
-270.52654; -31.04965
-271.51693; -31.19404
-272.50712; -31.33841
-273.49707; -31.48274
-274.48676; -31.62702
-275.47617; -31.77124
-276.46526; -31.91542
-277.45400; -32.05954
