# v; beta; omega; n; xi;
6.94444; 0.00000; 0.00000; 0.44456; 0.04012
6.94444; 0.00000; 0.00000; 0.48987; 0.05195
6.94444; 0.00000; 0.00000; 0.54920; 0.06387
6.94444; -0.00000; 0.00000; 0.61180; 0.05754
6.94444; -0.00000; -0.00000; 0.65998; 0.04025
6.94444; -0.00000; -0.00000; 0.69239; 0.02567
6.94444; -0.00000; -0.00000; 0.71179; 0.01394
6.94444; -0.00000; -0.00001; 0.72104; 0.00519
6.94444; -0.00000; -0.00001; 0.72312; -0.00047
6.94444; -0.00000; -0.00001; 0.72113; -0.00300
6.94444; 0.00000; -0.00000; 0.71818; -0.00235
6.94444; 0.00000; 0.00001; 0.71748; 0.00147
6.94444; 0.00001; 0.00003; 0.72221; 0.00844
6.94444; 0.00002; 0.00006; 0.73551; 0.01843
6.94444; 0.00003; 0.00010; 0.76024; 0.03083
6.94444; 0.00004; 0.00013; 0.79824; 0.04434
6.94444; 0.00003; 0.00013; 0.84980; 0.05730
6.94444; 0.00001; 0.00008; 0.91343; 0.06808
6.94444; -0.00004; -0.00007; 0.98619; 0.07558
6.94444; -0.00014; -0.00037; 1.06433; 0.07936
6.94444; -0.00027; -0.00082; 1.14400; 0.07942
6.94444; -0.00044; -0.00141; 1.22135; 0.07573
6.94444; -0.00058; -0.00200; 1.29264; 0.06830
6.94444; -0.00062; -0.00234; 1.35422; 0.05707
6.94444; -0.00044; -0.00202; 1.40262; 0.04203
6.94444; 0.00011; -0.00055; 1.43458; 0.02321
6.94444; 0.00092; 0.00198; 1.44698; 0.00062
6.94444; 0.01307; 0.03428; 1.44337; -0.02366
6.94444; 0.03448; 0.09887; 1.43386; -0.04546
6.94444; 0.05326; 0.16797; 1.42495; -0.06189
6.94444; 0.04870; 0.18221; 1.40770; -0.07530
6.94444; 0.03727; 0.16543; 1.36967; -0.08956
6.94444; 0.04445; 0.18318; 1.31733; -0.10230
6.94444; 0.04544; 0.19047; 1.25815; -0.11051
6.94444; 0.03955; 0.17890; 1.18959; -0.11555
6.94444; 0.03433; 0.16329; 1.11126; -0.11886
6.94444; 0.01740; 0.11444; 1.01759; -0.12314
6.94444; 0.00514; 0.06689; 0.90338; -0.13070
6.94444; -0.00167; 0.03067; 0.77041; -0.14073
6.94444; -0.00450; 0.00734; 0.62144; -0.15164
6.94444; -0.00487; -0.00505; 0.45951; -0.16180
6.94444; -0.00391; -0.00946; 0.28799; -0.16993
6.94444; -0.00256; -0.00920; 0.11039; -0.17515
6.94444; -0.00129; -0.00675; -0.06971; -0.17700
6.94444; -0.00032; -0.00376; -0.24866; -0.17520
6.94444; 0.00029; -0.00116; -0.42270; -0.16949
6.94444; 0.00048; 0.00037; -0.58791; -0.15966
6.94444; 0.00016; 0.00027; -0.74034; -0.14554
6.94444; -0.00081; -0.00209; -0.87621; -0.12710
6.94444; -0.00358; -0.00993; -0.99275; -0.10466
6.94444; -0.01956; -0.05381; -1.09539; -0.08109
6.94444; -0.04312; -0.12768; -1.19494; -0.06074
6.94444; -0.04957; -0.16889; -1.28895; -0.04306
6.94444; -0.04903; -0.18669; -1.36721; -0.02401
6.94444; -0.04451; -0.18627; -1.42252; -0.00083
6.94444; -0.04068; -0.18003; -1.44965; 0.02775
6.94444; -0.05366; -0.21247; -1.45394; 0.05887
6.94444; -0.07478; -0.27433; -1.44656; 0.08733
6.94444; -0.09313; -0.33929; -1.43346; 0.11016
6.94444; -0.08950; -0.35406; -1.40698; 0.12989
6.94444; -0.10210; -0.39764; -1.36826; 0.14770
6.94444; -0.12414; -0.46678; -1.33148; 0.16114
6.94444; -0.15138; -0.55373; -1.30741; 0.16960
6.94444; -0.18188; -0.65166; -1.30364; 0.17436
6.94444; -0.18973; -0.70007; -1.31108; 0.18169
6.94444; -0.18942; -0.72309; -1.31108; 0.19920
6.94444; -0.20264; -0.76773; -1.29752; 0.22722
6.94444; -0.22389; -0.82869; -1.27307; 0.25943
6.94444; -0.23893; -0.87738; -1.23736; 0.28861
6.94444; -0.25021; -0.91693; -1.19110; 0.30839
6.94444; -0.25940; -0.95025; -1.14146; 0.31455
6.94444; -0.26640; -0.97715; -1.09874; 0.30710
6.94444; -0.26392; -0.98379; -1.06868; 0.28971
6.94444; -0.25595; -0.97650; -1.05192; 0.26687
6.94444; -0.24430; -0.95802; -1.04800; 0.24164
6.94444; -0.22985; -0.92945; -1.05550; 0.21556
6.94444; -0.21300; -0.89092; -1.07264; 0.18915
6.94444; -0.19389; -0.84192; -1.09765; 0.16254
6.94444; -0.17248; -0.78139; -1.12847; 0.13641
6.94444; -0.15408; -0.71850; -1.16454; 0.11168
6.94444; -0.14205; -0.66552; -1.20891; 0.08819
6.94444; -0.13448; -0.62422; -1.26590; 0.06505
6.94444; -0.11799; -0.56584; -1.33272; 0.04327
6.94444; -0.09603; -0.49058; -1.40016; 0.02594
6.94444; -0.06992; -0.39796; -1.45817; 0.01613
6.94444; -0.04009; -0.28753; -1.49464; 0.01691
6.94444; -0.02462; -0.20406; -1.50420; 0.02848
6.94444; -0.02538; -0.16792; -1.49332; 0.04628
6.94444; -0.03805; -0.17807; -1.47192; 0.06450
6.94444; -0.05815; -0.22509; -1.45088; 0.07791
6.94444; -0.06996; -0.26653; -1.43474; 0.08468
6.94444; -0.06156; -0.26042; -1.41448; 0.08845
6.94444; -0.04405; -0.21941; -1.37730; 0.09450
6.94444; -0.02113; -0.15036; -1.31222; 0.10683
6.94444; -0.02114; -0.12715; -1.22238; 0.12401
6.94444; -0.03539; -0.15013; -1.12345; 0.13945
6.94444; -0.05748; -0.20912; -1.03019; 0.14735
6.94444; -0.08469; -0.29518; -0.95848; 0.14321
6.94444; -0.11582; -0.40097; -0.92631; 0.12371
6.94444; -0.12310; -0.45513; -0.93728; 0.09122
6.94444; -0.11390; -0.45969; -0.98171; 0.05273
6.94444; -0.09694; -0.42931; -1.05140; 0.01408
6.94444; -0.07517; -0.37104; -1.13831; -0.02029
6.94444; -0.04951; -0.28864; -1.23210; -0.04660
6.94444; -0.02022; -0.18457; -1.31943; -0.06147
6.94444; 0.01260; -0.06105; -1.38401; -0.06185
6.94444; 0.02244; 0.01232; -1.42218; -0.04976
6.94444; 0.01891; 0.03869; -1.44290; -0.03220
6.94444; 0.01334; 0.04258; -1.45024; -0.01398
6.94444; 0.00730; 0.03355; -1.44600; 0.00246
6.94444; -0.00083; 0.01179; -1.43422; 0.01530
6.94444; -0.00675; -0.01006; -1.41866; 0.02367
6.94444; -0.00603; -0.01636; -1.39872; 0.02872
6.94444; -0.00470; -0.01714; -1.37368; 0.03194
6.94444; -0.00610; -0.02229; -1.34648; 0.03338
6.94444; -0.00728; -0.02727; -1.32008; 0.03277
6.94444; -0.00452; -0.02208; -1.29394; 0.03090
6.94444; -0.00208; -0.01479; -1.26727; 0.02875
6.94444; -0.00049; -0.00828; -1.24075; 0.02668
6.94444; 0.00036; -0.00348; -1.21502; 0.02483
6.94444; 0.00072; -0.00042; -1.19042; 0.02326
6.94444; 0.00072; 0.00108; -1.16707; 0.02198
6.94444; 0.00056; 0.00153; -1.14501; 0.02087
6.94444; 0.00036; 0.00141; -1.12420; 0.01982
6.94444; 0.00019; 0.00104; -1.10460; 0.01878
6.94444; 0.00007; 0.00064; -1.08620; 0.01773
6.94444; -0.00000; 0.00031; -1.06895; 0.01667
6.94444; -0.00004; 0.00009; -1.05281; 0.01562
6.94444; -0.00004; -0.00003; -1.03773; 0.01458
6.94444; -0.00004; -0.00008; -1.02368; 0.01358
6.94444; -0.00003; -0.00009; -1.01060; 0.01262
6.94444; -0.00002; -0.00007; -0.99845; 0.01170
6.94444; -0.00001; -0.00005; -0.98718; 0.01084
6.94444; -0.00000; -0.00003; -0.97675; 0.01002
6.94444; 0.00000; -0.00001; -0.96712; 0.00924
6.94444; 0.00000; -0.00000; -0.95823; 0.00852
6.94444; 0.00000; 0.00000; -0.95005; 0.00784
6.94444; 0.00000; 0.00000; -0.94253; 0.00720
