# path_x; path_y
-233.86333; -25.75658
-234.85648; -25.89561
-235.84950; -26.03459
-236.84234; -26.17353
-237.83500; -26.31241
-238.82749; -26.45126
-239.81982; -26.59008
-240.81200; -26.72886
-241.80403; -26.86761
-242.79594; -27.00633
-243.78773; -27.14503
-244.77941; -27.28371
-245.77100; -27.42236
-246.76249; -27.56100
-247.75392; -27.69962
-248.74527; -27.83823
-249.73658; -27.97683
-250.72784; -28.11542
-251.71907; -28.25401
-252.71028; -28.39260
-253.70148; -28.53118
-254.69268; -28.66977
-255.68390; -28.80836
-256.67514; -28.94697
-257.66642; -29.08558
-258.65775; -29.22420
-259.64914; -29.36284
-260.64060; -29.50150
-261.63215; -29.64018
-262.62380; -29.77889
-263.61557; -29.91762
-264.60744; -30.05639
-265.59936; -30.19519
-266.59126; -30.33399
-267.58310; -30.47279
-268.57485; -30.61158
-269.56647; -30.75034
-270.55793; -30.88908
-271.54918; -31.02778
-272.54019; -31.16644
-273.53093; -31.30505
-274.52138; -31.44360
-275.51149; -31.58209
-276.50124; -31.72052
-277.49062; -31.85889
-278.47959; -31.99718
-279.46813; -32.13541
-280.45622; -32.27358
-281.44385; -32.41169
-282.43100; -32.54974
-283.41767; -32.68772
-284.40385; -32.82560
-285.38954; -32.96332
-286.37479; -33.10067
-287.35978; -33.23639
-288.34469; -33.36917
-289.32945; -33.49945
-290.31379; -33.62897
-291.29787; -33.75656
-292.28275; -33.87449
-293.26731; -33.99058
-294.25136; -34.10616
-295.23494; -34.22122
-296.21835; -34.33341
-297.20130; -34.44522
-298.18378; -34.55697
-299.16584; -34.66876
-300.14752; -34.78063
-301.12887; -34.89259
-302.10995; -35.00462
-303.09084; -35.11663
-304.07163; -35.22839
-305.05243; -35.33926
-306.03355; -35.44595
-307.01639; -35.52757
-307.99972; -35.59888
-308.98460; -35.63894
-309.96954; -35.66914
-310.95441; -35.69040
-311.93884; -35.71079
-312.92290; -35.73105
-313.90666; -35.75142
-314.89024; -35.77202
-315.87376; -35.79281
-316.85735; -35.81362
-317.84113; -35.83408
-318.82523; -35.85315
-319.80968; -35.86538
-320.79390; -35.84604
-321.77802; -35.80946
-322.76303; -35.76762
-323.74907; -35.70784
-324.73649; -35.63336
-325.72588; -35.55000
-326.71822; -35.46569
-327.71417; -35.38848
-328.71580; -35.31902
-329.71610; -35.25244
-330.69470; -35.18373
-331.63876; -35.09580
-332.54650; -34.99416
-333.40666; -34.83470
-334.21939; -34.63588
-334.97867; -34.38224
-335.68495; -34.05087
-336.35846; -33.65435
-336.98568; -33.18688
-337.55998; -32.67136
-338.06732; -32.11437
-338.49215; -31.52422
-338.84699; -30.92409
-339.13267; -30.32222
-339.34426; -29.70120
-339.51274; -29.02580
-339.58589; -28.27617
-339.56073; -27.46998
-339.44564; -26.62313
-339.28597; -25.74130
-339.08368; -24.83521
-338.84545; -23.91684
-338.57929; -22.99177
-338.29312; -22.05770
-337.99729; -21.11080
-337.70313; -20.14772
-337.41774; -19.16821
-337.14180; -18.17678
-336.87355; -17.17964
-336.61175; -16.18417
-336.35350; -15.19598
-336.09699; -14.21499
-335.84226; -13.23936
-335.58878; -12.26784
-335.33612; -11.29925
-335.08388; -10.33257
-334.83170; -9.36703
-334.57956; -8.40238
-334.32755; -7.43843
-334.07564; -6.47493
-333.82381; -5.51170
-333.57200; -4.54858
-333.32018; -3.58545
-333.06832; -2.62221
-332.81640; -1.65875
-332.56440; -0.69503
-332.31230; 0.26901
-332.06010; 1.23341
-331.80780; 2.19817
-331.55535; 3.16332
-331.30276; 4.12861
-331.05020; 5.09352
-330.79777; 6.05786
-330.54550; 7.02167
-330.29339; 7.98490
-330.04145; 8.94756
-329.78967; 9.90965
-329.53805; 10.87116
-329.28659; 11.83210
-329.03527; 12.79251
-328.78408; 13.75241
-328.53301; 14.71183
-328.28205; 15.67082
-328.03117; 16.62945
-327.78036; 17.58777
-327.52962; 18.54588
-327.27893; 19.50386
-327.02835; 20.46183
-326.77830; 21.42000
-326.52914; 22.37856
-326.28045; 23.33756
-326.03176; 24.29704
-325.78296; 25.25717
-325.53399; 26.21811
-325.28479; 27.18005
-325.03531; 28.14322
-324.78553; 29.10782
-324.53540; 30.07410
-324.28490; 31.04233
-324.03409; 32.01275
-323.78307; 32.98588
-323.53179; 33.96208
-323.28011; 34.94097
-323.02804; 35.92197
-322.77568; 36.90446
-322.52309; 37.88773
-322.27038; 38.87108
-322.01766; 39.85377
-321.76508; 40.83510
-321.51289; 41.81440
-321.26142; 42.79107
-321.01117; 43.76462
-320.76271; 44.73470
-320.51678; 45.70097
-320.27445; 46.66406
-320.03740; 47.62027
-319.80236; 48.55856
-319.56278; 49.47108
-319.31338; 50.35394
-319.04950; 51.20391
-318.73886; 52.00981
-318.35216; 52.75288
-317.90192; 53.44264
-317.40827; 54.11227
-316.88741; 54.78319
-316.34067; 55.45872
-315.76927; 56.14162
-315.16096; 56.81707
-314.50633; 57.46750
-313.82720; 58.10144
-313.11616; 58.69429
-312.37330; 59.23888
-311.58851; 59.71537
-310.78795; 60.15590
-309.97503; 60.56468
-309.15081; 60.94307
-308.31911; 61.29893
-307.48685; 61.65091
-306.64862; 61.99365
-305.79880; 62.31820
-304.93827; 62.63201
-304.05986; 62.91614
-303.15731; 63.14153
-302.23677; 63.32523
-301.30194; 63.47283
-300.36116; 63.59611
-299.42064; 63.69512
-298.48503; 63.76048
-297.56005; 63.78798
-296.65239; 63.76312
-295.77134; 63.67161
-294.92092; 63.54107
-294.11286; 63.34340
-293.35458; 63.08497
-292.64416; 62.78810
-291.99425; 62.43198
-291.41013; 62.01845
-290.87189; 61.57458
-290.37670; 61.09245
-289.91010; 60.54949
-289.45022; 59.92245
-288.99067; 59.21307
-288.52504; 58.43583
-288.05818; 57.59975
-287.59179; 56.71823
-287.12361; 55.80707
-286.64692; 54.88288
-286.15724; 53.96534
-285.65749; 53.06356
-285.15231; 52.17411
-284.64619; 51.29221
-284.14132; 50.41430
-283.63706; 49.53759
-283.13269; 48.65929
-282.62782; 47.77678
-282.12289; 46.89117
-281.61884; 46.00564
-281.11659; 45.12313
-280.61707; 44.24630
-280.12116; 43.37753
-279.62969; 42.51880
-279.14338; 41.67168
-278.66276; 40.83729
-278.18809; 40.01621
-277.71797; 39.20910
-277.24778; 38.41792
-276.76821; 37.64708
-276.27368; 36.90065
-275.74921; 36.18242
-275.19619; 35.47963
-274.61335; 34.78913
-273.99829; 34.11303
-273.35524; 33.44741
-272.68825; 32.78848
-271.98944; 32.14521
-271.27607; 31.50008
-270.54923; 30.85212
-269.81322; 30.19711
-269.06862; 29.53533
-268.31641; 28.86696
-267.55732; 28.19249
-266.79225; 27.51250
-266.02147; 26.82667
