# path_x; path_y
132.42338; -159.20968
132.43884; -158.20479
132.41401; -157.19866
132.35049; -156.19298
132.24990; -155.18945
132.11382; -154.18977
131.94387; -153.19564
131.74163; -152.20873
131.50871; -151.23077
131.24669; -150.26308
130.95700; -149.30566
130.64108; -148.35819
130.30035; -147.42033
129.93622; -146.49176
129.55013; -145.57215
129.14348; -144.66118
128.71771; -143.75851
128.27424; -142.86382
127.81449; -141.97677
127.33988; -141.09705
126.85183; -140.22431
126.35177; -139.35825
125.84111; -138.49852
125.32129; -137.64479
124.79357; -136.79673
124.25866; -135.95391
123.71711; -135.11588
123.16951; -134.28221
122.61641; -133.45246
122.05838; -132.62618
121.49598; -131.80294
120.92978; -130.98229
120.36034; -130.16380
119.78824; -129.34701
119.21403; -128.53150
118.63828; -127.71682
118.06156; -126.90253
117.48443; -126.08819
116.90746; -125.27336
116.33111; -124.45769
115.75544; -123.64113
115.18042; -122.82374
114.60602; -122.00558
114.03219; -121.18668
113.45892; -120.36709
112.88616; -119.54687
112.31388; -118.72607
111.74205; -117.90472
111.17063; -117.08288
110.59959; -116.26059
110.02890; -115.43792
109.45852; -114.61489
108.88843; -113.79157
108.31857; -112.96800
107.74893; -112.14422
107.17947; -111.32029
106.61016; -110.49626
106.04096; -109.67217
105.47183; -108.84807
104.90275; -108.02401
104.33368; -107.20004
103.76459; -106.37621
103.19544; -105.55256
102.62620; -104.72914
102.05684; -103.90601
101.48732; -103.08320
100.91761; -102.26077
100.34768; -101.43877
99.77750; -100.61723
99.20707; -99.79614
98.63640; -98.97549
98.06552; -98.15524
97.49442; -97.33538
96.92312; -96.51589
96.35164; -95.69674
95.77997; -94.87792
95.20814; -94.05940
94.63616; -93.24116
94.06403; -92.42318
93.49178; -91.60543
92.91940; -90.78791
92.34691; -89.97058
91.77433; -89.15342
91.20166; -88.33641
90.62892; -87.51954
90.05611; -86.70277
89.48326; -85.88610
88.91036; -85.06948
88.33744; -84.25292
87.76450; -83.43637
87.19155; -82.61983
86.61861; -81.80327
86.04569; -80.98667
85.47279; -80.17001
84.89994; -79.35326
84.32714; -78.53641
83.75440; -77.71943
83.18174; -76.90230
82.60916; -76.08500
82.03669; -75.26751
81.46432; -74.44981
80.89207; -73.63187
80.31995; -72.81368
79.74798; -71.99522
79.17616; -71.17645
78.60451; -70.35736
78.03304; -69.53794
77.46175; -68.71815
76.89067; -67.89797
76.31980; -67.07739
75.74915; -66.25639
75.17874; -65.43493
74.60857; -64.61301
74.03867; -63.79059
73.46903; -62.96766
72.89967; -62.14420
72.33061; -61.32018
71.76185; -60.49558
71.19340; -59.67039
70.62529; -58.84457
70.05751; -58.01812
69.49008; -57.19100
68.92301; -56.36319
68.35631; -55.53468
67.79000; -54.70545
67.22408; -53.87546
66.65867; -53.04467
66.09421; -52.21292
65.53126; -51.37998
64.97038; -50.54566
64.41212; -49.70977
63.85703; -48.87208
63.30567; -48.03241
62.75859; -47.19055
62.21633; -46.34629
61.67946; -45.49943
61.14853; -44.64977
60.62409; -43.79711
60.10669; -42.94124
59.59689; -42.08196
59.09524; -41.21907
58.60229; -40.35236
58.11859; -39.48164
57.64470; -38.60669
57.18118; -37.72731
56.72857; -36.84331
56.28742; -35.95448
55.85830; -35.06061
55.44175; -34.16150
55.03833; -33.25695
54.64858; -32.34676
54.27307; -31.43072
53.91234; -30.50864
53.56695; -29.58030
53.23746; -28.64550
52.92441; -27.70404
52.62825; -26.75582
52.34906; -25.80112
52.08679; -24.84030
51.84139; -23.87377
51.61284; -22.90188
51.40109; -21.92502
51.20610; -20.94358
51.02783; -19.95793
50.86624; -18.96844
50.72129; -17.97551
50.59294; -16.97950
50.48115; -15.98079
50.38589; -14.97977
50.30711; -13.97682
50.24477; -12.97231
50.19883; -11.96662
50.16926; -10.96014
50.15601; -9.95323
50.15904; -8.94629
50.17832; -7.93968
50.21380; -6.93379
50.26545; -5.92900
50.33321; -4.92569
50.41707; -3.92423
50.51696; -2.92501
50.63287; -1.92840
50.76473; -0.93478
50.91253; 0.05546
51.07621; 1.04196
51.25573; 2.02436
51.45109; 3.00248
51.66225; 3.97616
51.88921; 4.94526
52.13194; 5.90961
52.39043; 6.86907
52.66465; 7.82350
52.95460; 8.77272
53.26025; 9.71660
53.58158; 10.65497
53.91858; 11.58770
54.27123; 12.51462
54.63951; 13.43559
55.02340; 14.35045
55.42289; 15.25905
55.83796; 16.16123
56.26858; 17.05686
56.71475; 17.94577
57.17644; 18.82781
57.65363; 19.70283
58.14632; 20.57067
58.65447; 21.43120
59.17807; 22.28424
59.71711; 23.12966
60.27157; 23.96730
60.84142; 24.79701
61.42666; 25.61864
62.02726; 26.43202
62.64320; 27.23702
63.27455; 28.03314
63.92169; 28.81843
64.58509; 29.59062
65.26522; 30.34742
65.96255; 31.08652
66.67755; 31.80564
67.41069; 32.50249
68.16243; 33.17478
68.93325; 33.82021
69.72362; 34.43650
70.53400; 35.02134
71.36486; 35.57246
72.21667; 36.08755
73.08991; 36.56433
73.98503; 37.00051
74.90194; 37.39396
75.83817; 37.74330
76.79066; 38.04728
77.75635; 38.30470
78.73216; 38.51434
79.71504; 38.67498
80.70192; 38.78539
81.68974; 38.84435
82.67543; 38.85066
83.65593; 38.80308
84.62818; 38.70040
85.58911; 38.54139
86.53565; 38.32484
87.46475; 38.04953
88.37368; 37.71494
89.26110; 37.32332
90.12603; 36.87764
90.96747; 36.38088
91.78444; 35.83600
92.57593; 35.24597
93.34097; 34.61376
94.07856; 33.94234
94.78772; 33.23467
95.46744; 32.49373
96.11675; 31.72247
96.73464; 30.92388
97.32013; 30.10091
97.87224; 29.25654
98.38996; 28.39373
98.87287; 27.51514
99.32280; 26.62213
99.74212; 25.71577
100.13320; 24.79712
100.49843; 23.86724
100.84019; 22.92719
101.16085; 21.97802
101.46278; 21.02081
101.74837; 20.05660
102.02000; 19.08646
102.28004; 18.11144
102.53087; 17.13262
102.77487; 16.15104
103.01442; 15.16777
103.25189; 14.18386
103.48965; 13.20037
103.73000; 12.21824
103.97524; 11.23842
104.22766; 10.26186
104.48955; 9.28948
104.76321; 8.32223
105.05091; 7.36105
105.35497; 6.40689
105.67767; 5.46068
106.02130; 4.52336
106.38815; 3.59588
106.78052; 2.67917
107.20070; 1.77418
107.65098; 0.88184
108.13365; 0.00310
108.65049; -0.86073
109.20120; -1.70685
109.78499; -2.53209
110.40103; -3.33328
111.04852; -4.10725
111.72665; -4.85083
112.43461; -5.56085
113.17158; -6.23413
113.93677; -6.86751
114.72936; -7.45782
115.54854; -8.00188
116.39350; -8.49652
117.26343; -8.93858
118.15753; -9.32487
119.07454; -9.65282
120.01147; -9.92210
120.96488; -10.13298
121.93137; -10.28572
122.90748; -10.38056
123.88980; -10.41778
124.87491; -10.39762
125.85937; -10.32035
126.83975; -10.18622
127.81263; -9.99550
128.77458; -9.74842
129.72218; -9.44527
130.65199; -9.08629
131.56058; -8.67173
132.44454; -8.20187
133.30083; -7.67749
134.12794; -7.10151
134.92475; -6.47735
135.69012; -5.80842
136.42292; -5.09814
137.12202; -4.34993
137.78630; -3.56721
138.41461; -2.75340
139.00584; -1.91191
139.55884; -1.04618
140.07249; -0.15960
140.54565; 0.74438
140.97720; 1.66237
141.36601; 2.59094
141.71132; 3.52716
142.01391; 4.47003
142.27486; 5.41900
142.49530; 6.37353
142.67633; 7.33305
142.81906; 8.29703
142.92461; 9.26491
142.99407; 10.23615
143.02857; 11.21019
143.02921; 12.18649
142.99710; 13.16450
142.93335; 14.14366
142.83907; 15.12344
142.71537; 16.10327
142.56336; 17.08262
142.38415; 18.06093
142.17885; 19.03765
141.94856; 20.01223
141.69441; 20.98413
141.41749; 21.95279
141.11892; 22.91767
140.79981; 23.87822
140.46126; 24.83389
140.10439; 25.78412
139.73031; 26.72838
139.34013; 27.66611
138.93495; 28.59676
138.51588; 29.51978
138.08404; 30.43462
137.64042; 31.34090
137.18558; 32.23882
136.71995; 33.12874
136.24400; 34.01103
135.75817; 34.88603
135.26290; 35.75410
134.75865; 36.61560
134.24586; 37.47089
133.72498; 38.32033
133.19646; 39.16427
132.66075; 40.00307
132.11829; 40.83709
131.56954; 41.66669
131.01494; 42.49222
130.45494; 43.31404
129.88999; 44.13251
129.32054; 44.94798
128.74703; 45.76081
128.16991; 46.57137
127.58963; 47.38000
127.00665; 48.18707
126.42140; 48.99292
125.83433; 49.79793
125.24590; 50.60245
124.65656; 51.40683
124.06674; 52.21143
123.47690; 53.01661
122.88749; 53.82272
122.29895; 54.63014
121.71173; 55.43920
121.12620; 56.25019
120.54238; 57.06307
119.96023; 57.87774
119.37969; 58.69407
118.80070; 59.51197
118.22322; 60.33131
117.64720; 61.15200
117.07259; 61.97391
116.49932; 62.79693
115.92736; 63.62096
115.35665; 64.44589
114.78713; 65.27160
114.21876; 66.09798
113.65148; 66.92492
113.08525; 67.75231
112.52000; 68.58004
111.95570; 69.40799
111.39228; 70.23607
110.82970; 71.06415
110.26790; 71.89212
109.70684; 72.71988
109.14646; 73.54731
108.58670; 74.37430
108.02752; 75.20075
107.46887; 76.02653
106.91069; 76.85154
106.35294; 77.67567
105.79555; 78.49881
105.23849; 79.32084
104.68162; 80.14169
104.12453; 80.96144
103.56677; 81.78021
103.00784; 82.59809
102.44728; 83.41522
101.88460; 84.23169
101.31935; 85.04762
100.75103; 85.86312
100.17917; 86.67831
99.60330; 87.49330
99.02295; 88.30820
98.43764; 89.12313
97.84689; 89.93818
97.25022; 90.75349
96.64718; 91.56916
96.03710; 92.38476
95.41870; 93.19777
94.79052; 94.00514
94.15109; 94.80380
93.49896; 95.59072
92.83268; 96.36282
92.15077; 97.11708
91.45179; 97.85042
90.73426; 98.55979
89.99674; 99.24215
89.23777; 99.89444
88.45588; 100.51361
87.64962; 101.09660
86.81753; 101.64037
85.95888; 102.14217
85.07587; 102.60050
84.17139; 103.01417
83.24834; 103.38198
82.30965; 103.70274
81.35820; 103.97526
80.39690; 104.19834
79.42866; 104.37079
78.45638; 104.49141
77.48296; 104.55901
76.51132; 104.57240
75.54434; 104.53038
74.58495; 104.43175
73.63604; 104.27533
72.70051; 104.05992
71.78075; 103.78516
70.87707; 103.45395
69.98929; 103.06997
69.11722; 102.63693
68.26068; 102.15850
67.41950; 101.63837
66.59348; 101.08024
65.78245; 100.48780
64.98622; 99.86472
64.20462; 99.21471
63.43745; 98.54145
62.68454; 97.84863
61.94571; 97.13994
61.22076; 96.41907
60.50946; 95.68913
59.81125; 94.95104
59.12554; 94.20517
58.45171; 93.45190
57.78917; 92.69159
57.13730; 91.92464
56.49550; 91.15140
55.86317; 90.37227
55.23970; 89.58760
54.62448; 88.79779
54.01690; 88.00320
53.41637; 87.20420
52.82228; 86.40119
52.23401; 85.59452
51.65097; 84.78457
51.07255; 83.97173
50.49814; 83.15636
49.92714; 82.33884
49.35894; 81.51955
48.79293; 80.69886
48.22852; 79.87714
47.66509; 79.05478
47.10204; 78.23215
46.53876; 77.40962
45.97464; 76.58757
45.40909; 75.76637
44.84150; 74.94640
44.27125; 74.12803
43.69775; 73.31164
43.12053; 72.49752
42.53970; 71.68561
41.95548; 70.87575
41.36812; 70.06781
40.77786; 69.26163
40.18493; 68.45707
39.58957; 67.65399
38.99202; 66.85223
38.39252; 66.05166
37.79130; 65.25213
37.18860; 64.45349
36.58466; 63.65559
35.97972; 62.85829
35.37402; 62.06144
34.76778; 61.26490
34.16126; 60.46852
33.55469; 59.67215
32.94830; 58.87565
32.34233; 58.07888
31.73702; 57.28168
31.13262; 56.48391
30.52935; 55.68543
29.92745; 54.88608
29.32717; 54.08573
28.72873; 53.28422
28.13239; 52.48141
27.53836; 51.67716
26.94690; 50.87132
26.35824; 50.06374
25.77250; 49.25435
25.18933; 48.44338
24.60826; 47.63114
24.02883; 46.81793
23.45057; 46.00405
22.87302; 45.18980
22.29570; 44.37550
21.71816; 43.56144
21.13993; 42.74792
20.56054; 41.93526
19.97952; 41.12375
19.39642; 40.31369
18.81076; 39.50540
18.22208; 38.69917
17.62991; 37.89531
17.03397; 37.09398
16.43468; 36.29483
15.83267; 35.49734
15.22853; 34.70102
14.62287; 33.90538
14.01630; 33.10990
13.40944; 32.31410
12.80288; 31.51746
12.19724; 30.71950
11.59313; 29.91971
10.99115; 29.11758
10.39191; 28.31263
9.79603; 27.50435
9.20410; 26.69225
8.61691; 25.87583
8.03582; 25.05474
7.46239; 24.22861
6.89816; 23.39709
6.34468; 22.55983
5.80348; 21.71647
5.27611; 20.86666
4.76412; 20.01004
4.26905; 19.14627
3.79243; 18.27498
3.33583; 17.39583
2.90077; 16.50846
2.48881; 15.61252
2.10148; 14.70765
1.74034; 13.79350
1.40692; 12.86972
1.10276; 11.93594
0.82942; 10.99183
0.58843; 10.03702
0.38134; 9.07116
0.20970; 8.09390
0.07504; 7.10488
-0.02109; 6.10375
-0.07715; 5.09016
-0.09159; 4.06375
-0.06287; 3.02417
0.01055; 1.97106
0.13023; 0.90407
-0.04396; -0.06535
