# delta; F_drive; F_brake; gamma_y
-0.19761; 154.89451; -0.00001; 136.13012
-0.21241; 171.06692; -0.00000; 149.98804
-0.18596; 186.91023; -0.00000; 177.35405
-0.21474; 187.19587; -0.00000; 170.77673
-0.23776; 200.39049; -0.00000; 174.86802
-0.23568; 217.79730; -0.00000; 192.07101
-0.08019; 324.53635; -0.00000; 246.35813
-0.09999; 262.05738; -0.00000; 225.63150
-0.08657; 241.91588; -0.00000; 215.41763
0.07598; 357.46318; -0.00000; 226.21010
0.14770; 371.30006; -0.00000; 208.61589
-0.01687; 169.04475; -0.00000; 159.60448
-0.13651; 111.43718; -0.00001; 106.43519
-0.06134; 147.02896; -0.00001; 147.71619
0.01563; 180.92019; -0.00000; 153.79054
0.18180; 295.99232; -0.00000; 154.40925
0.11329; 177.03365; -0.00000; 101.84819
0.05644; 103.62444; -0.00001; 43.61100
0.04089; 89.19697; -0.00001; 16.92106
0.02668; 83.62397; -0.00001; 0.55007
0.01460; 82.06665; -0.00001; -7.40881
0.00593; 81.79383; -0.00001; -9.50742
0.00065; 81.70694; -0.00001; -8.40333
-0.00186; 81.59170; -0.00001; -6.04496
-0.00258; 81.48608; -0.00001; -3.65026
-0.00243; 81.42354; -0.00001; -1.78767
-0.00200; 81.39605; -0.00001; -0.54953
-0.00151; 81.38569; -0.00001; 0.20137
-0.00124; 81.38320; -0.00001; 0.56191
-0.00118; 81.38273; -0.00001; 0.73513
-0.00116; 81.38272; -0.00001; 0.86648
-0.00093; 81.38280; -0.00001; 1.02421
-0.00010; 81.38548; -0.00001; 1.21317
0.00210; 81.41140; -0.00001; 1.44441
0.00940; 81.71084; -0.00001; 2.27923
0.07398; 100.46560; -0.00001; 16.97208
0.24008; 226.83049; -0.00000; 42.83421
0.17301; 138.97670; -0.00001; -47.66958
0.17224; 137.14087; -0.00001; -81.31081
0.18848; 146.80403; -0.00001; -99.34809
0.14813; 148.06090; -0.00001; -136.76340
0.19930; 153.54141; -0.00001; -120.85509
0.22511; 172.32859; -0.00000; -133.65568
0.16381; 189.66220; -0.00000; -180.20259
0.23474; 182.90432; -0.00000; -151.62462
0.17710; 208.03011; -0.00000; -194.81245
0.23994; 196.91665; -0.00000; -170.67027
0.22580; 216.88851; -0.00000; -194.33900
0.18147; 243.28708; -0.00000; -217.89212
0.19544; 228.50344; -0.00000; -209.88897
0.15113; 252.83536; -0.00000; -224.67278
0.16597; 228.41575; -0.00000; -213.15974
0.01385; 342.17191; -0.00000; -242.95750
0.10720; 217.77530; -0.00000; -206.74206
0.06992; 228.18586; -0.00000; -207.02558
0.12148; 170.82966; -0.00000; -178.07835
0.10211; 177.29644; -0.00000; -180.21567
0.13789; 152.33928; -0.00001; -160.63117
0.12532; 160.46101; -0.00001; -166.68616
0.11653; 160.57762; -0.00001; -166.26432
0.11592; 154.82349; -0.00001; -161.23267
0.10261; 155.33507; -0.00001; -160.86656
0.09502; 149.94397; -0.00001; -155.68821
0.06327; 156.50458; -0.00001; -156.98742
0.07764; 132.30915; -0.00001; -137.48066
0.07588; 126.26869; -0.00001; -129.95117
0.07595; 120.61316; -0.00001; -122.53991
0.08168; 114.98096; -0.00001; -114.72327
0.09356; 111.54738; -0.00001; -108.21040
0.06622; 119.76649; -0.00001; -117.67036
0.09212; 107.58123; -0.00001; -100.90054
0.07108; 113.94680; -0.00001; -109.79997
0.06611; 110.35979; -0.00001; -104.63599
0.05219; 109.87745; -0.00001; -102.08786
0.04724; 104.74659; -0.00001; -93.66973
0.08022; 96.18604; -0.00001; -76.46250
0.07988; 99.92323; -0.00001; -83.12809
