# traj_x; traj_y
-61.67882; 89.73609
-61.99151; 90.51491
-62.28467; 91.30364
-62.58093; 92.11178
-62.89001; 92.94472
-63.21047; 93.80846
-63.54161; 94.70484
-63.88345; 95.63284
-64.23461; 96.58931
-64.59306; 97.56929
-64.95650; 98.56652
-65.32256; 99.57386
-65.68895; 100.58381
-66.05346; 101.58891
-66.41406; 102.58217
-66.76895; 103.55754
-67.11663; 104.51027
-67.45602; 105.43735
-67.78688; 106.33796
-68.11019; 107.21324
-68.42910; 108.06824
-68.74859; 108.91147
-69.07772; 109.74342
-69.43586; 110.55326
-69.84163; 111.32621
-70.29675; 112.05248
-70.79940; 112.72379
-71.34084; 113.33820
-71.91099; 113.90009
-72.51228; 114.40463
-73.15241; 114.84557
-73.84086; 115.22102
-74.57007; 115.54139
-75.33293; 115.79932
-76.12356; 115.97529
-76.92751; 116.07895
-77.73454; 116.10378
-78.53146; 116.03390
-79.30578; 115.88166
-80.04822; 115.65693
-80.75444; 115.36000
-81.43554; 114.99560
-82.09514; 114.56163
-82.72031; 114.05242
-83.30744; 113.47748
-83.85228; 112.84533
-84.34287; 112.15881
-84.77512; 111.42869
-85.15001; 110.66727
-85.46533; 109.88427
-85.72756; 109.08790
-85.93856; 108.27211
-86.08215; 107.42944
-86.16844; 106.56571
-86.20849; 105.68435
-86.19428; 104.78882
-86.12760; 103.88430
-86.01062; 102.97643
-85.84168; 102.07185
-85.63098; 101.17567
-85.38142; 100.29231
-85.09575; 99.42160
-84.77930; 98.56100
-84.42868; 97.71132
-84.05014; 96.86973
-83.64692; 96.03435
-83.21854; 95.20507
-82.76944; 94.37945
-82.30058; 93.55683
-81.81064; 92.73814
-81.30739; 91.91889
-80.79852; 91.09416
-80.28514; 90.26317
-79.76767; 89.42590
-79.24654; 88.58260
-78.72215; 87.73380
-78.19489; 86.88018
-77.66528; 86.02252
-77.13386; 85.16143
-76.60199; 84.29799
-76.07124; 83.43444
-75.54164; 82.57200
-75.01281; 81.71062
-74.48468; 80.85029
-73.95721; 79.99094
-73.43035; 79.13249
-72.90407; 78.27490
-72.37832; 77.41810
-71.85306; 76.56203
-71.32826; 75.70665
-70.80388; 74.85189
-70.27989; 73.99772
-69.75625; 73.14409
-69.23293; 72.29093
-68.70990; 71.43821
-68.18712; 70.58588
-67.66458; 69.73388
-67.14221; 68.88219
