# inner_x; inner_y
57.55328; 35.12241
57.32886; 36.08960
57.10686; 37.06634
56.88307; 38.05744
56.66930; 39.06099
56.43562; 40.07427
56.20004; 41.10266
55.97269; 42.15065
55.77922; 43.22342
55.59908; 44.31979
55.45851; 45.44303
55.37163; 46.59324
55.32795; 47.76619
55.30425; 48.95530
55.35255; 50.18470
55.54045; 51.47295
55.76743; 52.79303
56.12375; 54.08282
56.59839; 55.32477
57.17353; 56.47927
57.77388; 57.56541
58.48032; 58.56821
59.30206; 59.48200
60.16659; 60.35260
61.10468; 61.16702
62.08776; 61.95139
63.16733; 62.63128
64.29588; 63.24015
65.41651; 63.85322
66.56338; 64.41120
67.71216; 64.94222
68.87375; 65.40062
70.02254; 65.86492
71.19142; 66.24623
72.35182; 66.62203
73.52382; 66.88478
74.69684; 67.03690
75.85809; 67.16218
77.01141; 67.24355
78.15868; 67.27928
79.29872; 67.22947
80.43107; 67.13373
81.56100; 67.04012
82.72979; 66.95525
83.97727; 66.72947
85.28639; 66.40713
86.60012; 66.01283
87.85922; 65.49979
89.03174; 64.91421
90.11674; 64.28438
91.13761; 63.59829
92.08188; 62.81724
92.94601; 61.96045
93.73938; 61.04775
94.47727; 60.08199
95.13017; 59.04123
95.72726; 57.95819
96.25930; 56.83458
96.69133; 55.66202
97.06228; 54.47369
97.37407; 53.27637
97.61274; 52.06861
97.80586; 50.86604
97.91773; 49.66263
97.98302; 48.46705
98.01099; 47.28042
98.02863; 46.10576
98.03043; 44.94211
98.02029; 43.79080
97.97776; 42.65489
97.87932; 41.54137
97.79009; 40.45545
97.68471; 39.40561
97.57407; 38.38695
97.46505; 37.39943
97.37967; 36.45134
97.29767; 35.54859
97.24574; 34.70196
97.21040; 33.86158
97.17669; 32.92735
97.16747; 31.92559
97.14161; 30.92610
97.11762; 29.92905
97.07354; 28.92955
97.03530; 27.93083
96.99420; 26.93167
96.98255; 25.93292
96.98210; 24.93415
96.96655; 23.93476
96.95171; 22.93511
96.93882; 21.93521
96.92377; 20.93504
96.92200; 19.93503
96.90662; 18.93454
96.86932; 17.93336
96.84897; 16.93241
96.84241; 15.93162
96.82565; 14.93046
96.81778; 13.92938
96.81826; 12.92837
96.81144; 11.92715
96.79689; 10.92603
96.78995; 9.92558
96.77258; 8.92456
96.74349; 7.92264
96.72574; 6.92091
96.72267; 5.91956
96.73093; 4.91858
96.73395; 3.91759
96.73778; 2.91678
96.73184; 1.91594
96.72314; 0.91526
96.67161; -0.08618
96.70402; -1.08535
96.72609; -2.08444
96.71681; -3.08394
96.70308; -4.08316
96.72072; -5.08123
96.72870; -6.07903
96.66887; -7.07785
96.60352; -8.07649
96.54828; -9.07743
96.49173; -10.08150
96.44338; -11.08041
96.39508; -12.07225
96.37345; -13.05996
96.32169; -14.04384
96.27943; -15.02152
96.22456; -15.99175
96.18607; -16.95201
96.13759; -17.90173
96.13491; -18.83697
96.15207; -19.75679
96.20069; -20.66949
96.30493; -21.54656
96.44350; -22.33985
96.62254; -23.10123
96.85696; -23.84199
97.10729; -24.50041
97.37085; -25.09392
97.66613; -25.68067
98.02684; -26.28836
98.46308; -26.88805
98.95539; -27.46221
99.50757; -28.00478
100.10674; -28.50982
100.74389; -28.98082
101.41708; -29.41817
102.12530; -29.82162
102.86346; -30.19634
103.64574; -30.51643
104.45767; -30.79772
105.28157; -31.06512
106.11916; -31.30637
106.99264; -31.47982
107.88594; -31.63852
108.80709; -31.77202
109.74154; -31.93484
110.71751; -32.07400
111.73160; -32.21851
112.78238; -32.40797
113.85912; -32.64784
114.90917; -32.88917
115.91003; -33.10380
116.89534; -33.31356
117.87720; -33.55098
118.86694; -33.80273
119.84838; -34.11105
120.83718; -34.44895
121.82547; -34.83796
122.82765; -35.25298
123.83772; -35.70799
124.83788; -36.22847
125.83802; -36.79825
126.82145; -37.42077
127.82083; -38.08499
128.79049; -38.81770
129.68568; -39.58364
130.58046; -40.43400
131.47861; -41.40008
132.31310; -42.43830
133.06546; -43.54594
133.73227; -44.69661
134.29398; -45.85273
134.74764; -47.01807
135.10515; -48.20911
135.38937; -49.41933
135.59844; -50.64470
135.73513; -51.87884
135.77837; -53.11641
135.73940; -54.34838
135.53580; -55.56090
135.27246; -56.75293
134.87211; -57.92134
134.42886; -59.06644
133.90735; -60.17004
133.33015; -61.24499
132.69469; -62.29130
132.01020; -63.30634
131.36901; -64.33326
130.66617; -65.31597
129.95622; -66.27742
129.24855; -67.21214
128.56807; -68.13073
127.93455; -69.06667
127.27809; -69.96597
126.66818; -70.86951
126.10851; -71.76908
125.57247; -72.63429
125.03124; -73.44939
124.56387; -74.28475
124.10068; -75.06704
123.66609; -75.81302
123.21606; -76.53528
122.71730; -77.32194
122.11615; -78.15031
121.49958; -79.02891
120.81215; -79.90057
120.08394; -80.79242
119.28641; -81.68463
118.43000; -82.58417
117.47976; -83.46371
116.42362; -84.22932
115.39719; -84.89910
114.38570; -85.45196
113.38849; -85.98086
112.40528; -86.51361
111.39950; -86.97598
110.40189; -87.42355
109.41117; -87.84423
108.44329; -88.26248
107.49160; -88.64802
106.56905; -88.99538
105.66320; -89.31921
104.74066; -89.66648
103.79575; -90.00734
102.86656; -90.37930
101.92567; -90.72258
100.99043; -91.07403
100.06316; -91.44154
99.13396; -91.80210
98.20491; -92.16124
97.28305; -92.53663
96.35368; -92.89506
95.40782; -93.21637
94.47711; -93.57445
93.53402; -93.90284
92.60180; -94.25806
91.66112; -94.59411
90.70580; -94.89617
89.75893; -95.21930
88.82397; -95.57173
87.89163; -95.93116
86.95498; -96.28098
86.00834; -96.60748
85.06856; -96.95090
84.12856; -97.29422
83.18281; -97.62416
82.23162; -97.94136
81.28387; -98.26698
80.33842; -98.59823
79.41193; -98.97482
78.47705; -99.33131
77.52810; -99.65393
76.58071; -99.97991
75.63846; -100.31806
74.71247; -100.69507
73.77314; -101.04003
72.81993; -101.35166
71.86698; -101.66376
70.91668; -101.98200
69.97939; -102.33120
69.03497; -102.66321
68.09728; -103.01116
67.15526; -103.34866
66.21239; -103.68400
65.27408; -104.03014
64.34061; -104.38776
63.41414; -104.76200
62.47179; -105.09825
61.52358; -105.42041
60.57852; -105.75006
59.64949; -106.11796
58.72802; -106.50390
57.79442; -106.86082
56.85093; -107.19410
55.90240; -107.51532
54.97607; -107.88960
54.05856; -108.28495
53.12784; -108.64877
52.19526; -109.00819
51.26218; -109.36644
50.33430; -109.73717
49.39820; -110.08833
48.46515; -110.44684
47.54037; -110.82518
46.61290; -111.19719
45.66763; -111.52678
44.72265; -111.85716
43.79140; -112.22045
42.84809; -112.55509
41.91121; -112.90521
40.97024; -113.24570
40.02410; -113.57396
39.08814; -113.92666
38.15523; -114.28683
37.22701; -114.65844
36.28059; -114.98672
35.34274; -115.33563
34.41285; -115.70372
33.48409; -116.07463
32.54382; -116.41817
31.60482; -116.76490
30.66525; -117.11036
29.72882; -117.46347
28.80522; -117.84732
27.87389; -118.21281
26.95009; -118.59641
26.02207; -118.97001
25.09052; -119.33528
24.15539; -119.69206
23.21437; -120.03485
22.28072; -120.39535
21.34192; -120.74358
20.40208; -121.08941
19.47127; -121.45685
18.54362; -121.83192
17.61004; -122.19285
16.68288; -122.56914
15.75637; -122.94704
14.82617; -123.31615
13.87849; -123.64352
12.95687; -124.03317
12.02511; -124.39860
11.08542; -124.74508
10.15336; -125.10982
9.22107; -125.47399
8.29825; -125.86076
7.37251; -126.24055
6.44882; -126.62523
5.52200; -127.00239
4.59768; -127.38549
3.67505; -127.77258
2.76146; -128.18124
1.85105; -128.59745
0.91596; -128.95464
-0.02581; -129.29580
-0.94910; -129.68106
-1.87360; -130.06333
-2.79758; -130.44678
-3.72600; -130.81955
-4.65043; -131.20174
-5.58368; -131.56278
-6.52556; -131.90309
-7.45312; -132.27753
-8.37990; -132.65370
-9.30583; -133.03178
-10.23624; -133.39904
-11.16447; -133.77140
-12.08934; -134.15162
-13.01200; -134.53700
-13.93250; -134.92739
-14.85574; -135.31111
-15.78426; -135.68202
-16.71290; -136.05251
-17.62241; -136.46853
-18.54005; -136.86494
-19.47001; -137.23176
-20.39868; -137.60144
-21.31689; -137.99595
-22.23225; -138.39705
-23.13813; -138.82060
-24.05732; -139.21210
-24.98643; -139.57964
-25.90333; -139.97611
-26.81561; -140.38325
-27.74243; -140.75534
-28.67050; -141.12402
-29.59377; -141.50367
-30.52777; -141.85716
-31.47043; -142.18929
-32.40449; -142.54122
-33.34692; -142.87238
-34.28289; -143.21842
-35.20880; -143.59010
-36.14593; -143.93690
-37.08441; -144.27822
-38.02922; -144.60305
-38.95144; -144.98477
-39.87469; -145.36871
-40.81489; -145.72342
-41.73840; -146.10418
-42.64609; -146.47986
-43.54840; -146.90269
-44.47948; -147.36757
-45.41212; -147.90234
-46.36950; -148.42183
-47.36437; -148.94216
-48.38557; -149.47325
-49.47532; -149.94629
-50.59837; -150.34821
-51.72050; -150.73848
-52.89042; -151.11509
-54.07902; -151.38805
-55.30359; -151.64067
-56.50732; -151.90022
-57.72814; -152.08751
-59.09210; -152.16809
-60.50512; -152.11028
-61.91707; -151.94947
-63.27776; -151.64890
-64.53964; -151.23898
-65.70955; -150.72693
-66.79865; -150.11450
-67.79857; -149.40545
-68.73360; -148.62381
-69.61157; -147.78296
-70.38013; -146.84985
-71.07505; -145.84738
-71.68516; -144.76832
-72.23564; -143.63962
-72.71669; -142.46557
-73.09252; -141.24456
-73.34229; -139.98722
-73.50568; -138.72242
-73.54897; -137.44935
-73.44166; -136.16971
-73.22752; -134.90725
-72.93505; -133.67177
-72.57072; -132.45701
-72.10709; -131.26706
-71.56294; -130.10762
-70.93579; -128.98799
-70.25700; -127.90726
-69.60297; -126.83586
-68.91684; -125.79217
-68.17159; -124.79603
-67.36972; -123.85700
-66.54704; -122.95332
-65.69191; -122.09319
-64.79621; -121.28953
-63.89936; -120.51001
-63.03016; -119.72170
-62.19365; -118.91347
-61.37049; -118.10730
-60.54575; -117.34355
-59.75266; -116.59169
-58.98937; -115.82830
-58.23898; -115.07354
-57.54318; -114.28526
-56.88230; -113.51133
-56.23675; -112.79618
-55.61780; -112.12732
-55.04267; -111.48059
-54.50571; -110.86167
-53.93317; -110.24652
-53.32033; -109.51585
-52.66809; -108.72279
-52.00336; -107.93063
-51.30821; -107.19003
-50.63636; -106.42743
-49.93897; -105.69558
-49.19957; -105.00608
-48.42285; -104.29839
-47.54247; -103.58995
-46.59533; -102.93023
-45.63232; -102.31792
-44.57063; -101.72100
-43.39800; -101.14596
-42.19059; -100.64055
-41.01721; -100.25102
-39.87323; -99.97552
-38.72930; -99.76195
-37.58324; -99.63870
-36.44483; -99.58147
-35.31794; -99.60130
-34.20268; -99.69266
-33.10435; -99.81035
-32.03539; -99.97663
-31.00499; -100.16958
-30.01106; -100.35723
-29.06176; -100.59205
-28.14473; -100.82230
-27.20183; -101.01780
-26.22301; -101.22238
-25.24456; -101.40677
-24.27690; -101.56682
-23.31101; -101.71214
-22.33019; -101.84656
-21.34044; -101.94794
-20.34753; -102.03302
-19.35184; -102.09755
-18.35513; -102.13295
-17.35872; -102.12994
-16.36115; -102.11105
-15.35953; -102.11361
-14.36320; -102.04178
-13.36656; -101.95996
-12.37666; -101.87077
-11.40171; -101.80767
-10.43174; -101.70865
-9.45132; -101.59332
-8.51534; -101.48228
-7.67918; -101.38011
-6.85432; -101.21186
-5.93669; -101.01803
-4.99922; -100.82811
-4.08813; -100.61211
-3.15673; -100.37350
-2.23388; -100.13824
-1.37221; -99.89741
-0.51465; -99.60887
0.41669; -99.31625
1.37176; -99.01531
2.31786; -98.70197
3.26442; -98.38347
4.20752; -98.05458
5.15034; -97.72411
6.10120; -97.41900
7.04993; -97.10973
8.00678; -96.84038
8.92488; -96.56356
9.78722; -96.26374
10.65985; -95.93860
11.57782; -95.58863
12.50917; -95.22623
13.43298; -94.84288
14.37033; -94.49173
15.30980; -94.14681
16.23624; -93.76835
17.16439; -93.39417
18.09467; -93.02527
19.02549; -92.65745
19.96188; -92.30379
20.90661; -91.97183
21.84585; -91.62533
22.78143; -91.27021
23.71784; -90.91664
24.64608; -90.56724
25.55799; -90.23317
26.45524; -89.86178
27.37313; -89.48589
28.29823; -89.10367
29.20723; -88.68245
30.13050; -88.29535
31.06187; -87.92793
31.99798; -87.56776
32.93743; -87.21281
33.87745; -86.86273
34.80974; -86.50165
35.74202; -86.12439
36.64440; -85.76600
37.45915; -85.42419
38.26007; -85.02933
39.12284; -84.63467
39.95035; -84.23620
40.75812; -83.80387
41.61005; -83.33007
42.45746; -82.86507
43.25137; -82.44900
44.00907; -81.95757
44.81908; -81.47795
45.56971; -81.00225
46.29136; -80.50061
47.07009; -79.93242
47.87369; -79.33379
48.65310; -78.77686
49.35971; -78.23571
50.05050; -77.67435
50.77412; -77.04393
51.52577; -76.42052
52.22289; -75.81379
52.88723; -75.17187
53.60611; -74.50882
54.33437; -73.84133
55.01289; -73.21440
55.61519; -72.61012
56.18683; -71.92445
56.83063; -71.22821
57.46089; -70.57272
58.02749; -69.89023
58.59066; -69.18803
59.14424; -68.44411
59.71838; -67.67539
60.25786; -66.94880
60.73677; -66.24420
61.20977; -65.46663
61.73711; -64.63124
62.27174; -63.77360
62.78107; -62.95737
63.21785; -62.22404
63.60490; -61.49447
64.00579; -60.67507
64.40805; -59.81499
64.77708; -58.99437
65.11584; -58.17389
65.45405; -57.29975
65.79087; -56.38587
66.09666; -55.51491
66.35955; -54.74665
66.56043; -53.95570
66.77919; -53.06251
67.00968; -52.11135
67.20468; -51.16976
67.40650; -50.27604
67.55144; -49.41142
67.68904; -48.60248
67.76198; -47.76499
67.85406; -46.87858
67.90398; -46.03905
67.90560; -45.19832
67.90358; -44.26921
67.88994; -43.32221
67.87389; -42.44778
67.81185; -41.58342
67.73296; -40.64387
67.61738; -39.68368
67.49887; -38.72455
67.33050; -37.77137
67.17935; -36.84093
67.01175; -35.93824
66.82386; -35.06480
66.59733; -34.22256
66.37594; -33.41054
66.14442; -32.61709
65.93127; -31.84208
65.68171; -31.17498
65.42459; -30.57978
65.10719; -30.03387
64.73564; -29.51579
64.28347; -29.00753
63.77654; -28.49364
63.23524; -27.98942
62.64944; -27.52621
62.01960; -27.11128
61.35104; -26.74795
60.64803; -26.44107
59.91645; -26.19291
59.17942; -25.97838
58.43596; -25.81146
57.67772; -25.69134
56.90713; -25.59635
56.12406; -25.53448
55.33064; -25.48427
54.52114; -25.46593
53.69673; -25.45259
52.85519; -25.40619
51.99214; -25.37906
51.10478; -25.38237
50.19714; -25.40404
49.27630; -25.42595
48.33280; -25.41620
47.36649; -25.44460
46.36744; -25.46957
45.33200; -25.51196
44.25349; -25.55358
43.11815; -25.59688
41.97179; -25.64815
40.90984; -25.69230
39.91247; -25.73842
38.91460; -25.76129
37.91499; -25.77904
36.91714; -25.79881
35.91948; -25.81478
34.92643; -25.83669
33.94300; -25.86133
32.96089; -25.91537
31.96953; -25.96892
30.97389; -26.01138
29.97850; -26.05708
28.98315; -26.12017
27.98690; -26.17047
26.99023; -26.21676
25.99264; -26.24498
24.99532; -26.28549
23.99755; -26.31546
22.99837; -26.31471
22.00580; -26.33997
21.02943; -26.37690
20.06000; -26.42527
19.07822; -26.49103
18.08442; -26.56567
17.08658; -26.61987
16.08803; -26.66832
15.09021; -26.73404
14.09178; -26.79162
13.09227; -26.83389
12.09357; -26.88827
11.09437; -26.94125
10.10461; -26.99739
9.13590; -27.05712
8.16790; -27.13122
7.17974; -27.21840
6.18158; -27.29313
5.18444; -27.37965
4.18892; -27.44839
3.20050; -27.50816
2.21487; -27.60411
1.22189; -27.70723
0.22469; -27.80291
-0.77308; -27.89194
-1.77135; -27.97795
-2.76879; -28.07466
-3.76839; -28.14696
-4.76765; -28.22415
-5.76641; -28.30779
-6.76577; -28.38492
-7.76558; -28.45844
-8.76591; -28.53644
-9.76564; -28.62471
-10.76523; -28.70549
-11.75735; -28.77703
-12.73004; -28.84390
-13.69476; -28.93573
-14.67509; -29.03642
-15.66755; -29.14188
-16.65239; -29.23935
-17.61511; -29.34422
-18.57311; -29.46153
-19.53837; -29.57681
-20.50019; -29.70272
-21.46875; -29.84950
-22.44431; -29.98308
-23.41001; -30.11233
-24.34028; -30.27086
-25.21551; -30.40610
-26.09493; -30.58469
-27.03610; -30.79091
-27.98599; -30.99981
-28.91269; -31.23904
-29.79709; -31.43466
-30.60669; -31.66253
-31.44454; -31.95937
-32.37927; -32.28283
-33.33696; -32.59315
-34.20740; -32.88781
-34.96451; -33.15472
-35.69713; -33.48089
-36.51344; -33.87816
-37.38383; -34.30683
-38.23082; -34.74391
-39.04426; -35.16846
-39.83270; -35.64376
-40.61196; -36.19029
-41.41752; -36.67834
-42.16249; -37.21931
-42.84874; -37.81076
-43.51758; -38.38777
-44.12795; -38.99161
-44.69347; -39.63588
-45.24962; -40.25417
-45.70207; -40.93364
-46.21227; -41.56598
-46.66454; -42.17675
-47.13782; -42.77202
-47.62950; -43.44484
-48.02373; -44.10229
-48.33033; -44.67984
-48.64568; -45.21552
-48.92558; -45.76601
-49.19425; -46.33977
-49.43127; -46.97784
-49.62505; -47.65464
-49.79014; -48.33837
-49.94140; -49.03379
-50.03584; -49.74200
-49.99795; -50.44684
-49.93479; -51.16666
-49.77023; -51.87411
-49.51345; -52.55131
-49.17063; -53.19309
-48.76970; -53.81480
-48.29829; -54.39635
-47.76783; -54.92862
-47.18651; -55.39856
-46.57949; -55.81084
-45.93515; -56.16325
-45.26876; -56.47753
-44.56602; -56.72819
-43.85661; -56.95499
-43.13007; -57.13461
-42.40593; -57.28623
-41.67028; -57.38345
-40.92938; -57.44381
-40.19173; -57.50184
-39.44853; -57.53616
-38.70054; -57.55485
-37.94574; -57.53382
-37.18672; -57.56336
-36.41752; -57.54669
-35.63924; -57.53364
-34.85870; -57.48453
-34.07258; -57.42023
-33.26937; -57.37260
-32.44859; -57.32282
-31.62095; -57.23153
-30.78441; -57.10681
-29.94477; -56.93478
-29.09233; -56.73613
-28.22145; -56.51661
-27.32629; -56.28039
-26.41819; -55.99979
-25.49011; -55.68174
-24.54030; -55.32248
-23.56469; -54.92054
-22.55312; -54.48929
-21.49234; -54.03832
-20.44436; -53.54878
-19.50027; -53.06134
-18.63794; -52.58048
-17.78485; -52.05902
-16.94075; -51.50514
-16.10056; -50.96147
-15.25782; -50.42135
-14.42976; -49.84979
-13.60951; -49.26237
-12.78861; -48.67958
-11.96965; -48.09385
-11.14759; -47.51704
-10.33198; -46.92436
-9.50788; -46.35261
-8.69029; -45.76331
-7.86767; -45.18513
-7.03498; -44.63051
-6.20202; -44.07456
-5.36681; -43.52200
-4.52067; -42.99466
-3.66973; -42.47679
-2.81098; -41.97551
-1.93851; -41.50225
-1.04467; -41.06894
-0.14152; -40.65344
0.77170; -40.26630
1.69805; -39.91275
2.62889; -39.53924
3.56868; -39.15705
4.54647; -38.78665
5.60965; -38.40728
6.70036; -38.06120
7.74736; -37.75944
8.79598; -37.47805
9.85280; -37.22070
10.89121; -36.97974
11.92454; -36.75738
12.96221; -36.54567
13.99548; -36.36859
14.99971; -36.18675
16.01234; -35.98194
17.08196; -35.79455
18.16709; -35.63404
19.23389; -35.49353
20.29856; -35.37129
21.34856; -35.27513
22.41361; -35.17584
23.56217; -35.10284
24.72402; -35.07796
25.82747; -35.08947
26.92626; -35.13036
28.05480; -35.20488
29.19273; -35.32426
30.33781; -35.48666
31.51417; -35.70750
32.67766; -35.98808
33.79237; -36.30219
34.95170; -36.68377
36.18364; -37.19056
37.38989; -37.77294
38.47670; -38.41639
39.49390; -39.07468
40.46058; -39.78104
41.39249; -40.55112
42.31758; -41.42351
43.22319; -42.40468
44.06892; -43.46193
44.84549; -44.57992
45.52138; -45.75513
46.09138; -46.94488
46.54710; -48.15674
46.91864; -49.39465
47.19818; -50.65779
47.38460; -51.94360
47.48123; -53.25087
47.54001; -54.57579
47.46078; -55.92761
47.26594; -57.30556
46.92271; -58.65930
46.49404; -59.98457
45.95619; -61.21115
45.36880; -62.28571
44.70195; -63.25299
43.98094; -64.16011
43.14358; -64.96580
42.23961; -65.72497
41.31078; -66.45923
40.30809; -67.12381
39.22626; -67.72096
38.05782; -68.22271
36.83917; -68.65142
35.57269; -68.99452
34.28265; -69.25366
32.99473; -69.43371
31.72181; -69.53634
30.47522; -69.59290
29.26047; -69.64634
28.06940; -69.66824
26.90593; -69.67878
25.77192; -69.70294
24.66360; -69.70738
23.58389; -69.70890
22.53622; -69.74666
21.52267; -69.84315
20.55181; -69.94624
19.62764; -70.08623
18.74576; -70.28857
17.91273; -70.51102
17.13605; -70.74394
16.43828; -71.04577
15.78332; -71.35255
15.06085; -71.64265
14.24824; -71.95043
13.39528; -72.27365
12.51502; -72.60470
11.61533; -72.97374
10.68307; -73.36921
9.73690; -73.81138
8.78316; -74.20074
7.85077; -74.59287
6.91760; -74.98461
5.98105; -75.36994
5.03206; -75.72106
4.09768; -76.10844
3.15188; -76.46880
2.20073; -76.81064
1.25412; -77.14907
0.31518; -77.49669
-0.62002; -77.84775
-1.55618; -78.19105
-2.48307; -78.55436
-3.41133; -78.91037
-4.34055; -79.26098
-5.27319; -79.60038
-6.21363; -79.91785
-7.15241; -80.23888
-8.08929; -80.56479
-9.02883; -80.88431
-9.97491; -81.18792
-10.92862; -81.47339
-11.87844; -81.77157
-12.83491; -82.05550
-13.79847; -82.32464
-14.76507; -82.59114
-15.74294; -82.83630
-16.71787; -83.09464
-17.68898; -83.36390
-18.64838; -83.66605
-19.60453; -83.97902
-20.56114; -84.29204
-21.51916; -84.60252
-22.47895; -84.90536
-23.44059; -85.20723
-24.37706; -85.51631
-25.25447; -85.83800
-26.11314; -86.20324
-27.01385; -86.59125
-27.92981; -86.96848
-28.82082; -87.35089
-29.69283; -87.74539
-30.55766; -88.13156
-31.42039; -88.54032
-32.29146; -88.99535
-33.16293; -89.47489
-34.02681; -89.96368
-34.87622; -90.46603
-35.71096; -90.98222
-36.52690; -91.54156
-37.34325; -92.10416
-38.16208; -92.65915
-38.97665; -93.22038
-39.76162; -93.84116
-40.55093; -94.45228
-41.32111; -95.10269
-42.05470; -95.82878
-42.80005; -96.53152
-43.55395; -97.21749
-44.32719; -97.86415
-45.10429; -98.50281
-45.86985; -99.16462
-46.60912; -99.87949
-47.36124; -100.56547
-48.15373; -101.16336
-48.96883; -101.71370
-49.78104; -102.25797
-50.61776; -102.78497
-51.53661; -103.29912
-52.57204; -103.80141
-53.66028; -104.22116
-54.72924; -104.60299
-55.90657; -104.96324
-57.17167; -105.25379
-58.37127; -105.47079
-59.49969; -105.61893
-60.62022; -105.70648
-61.75619; -105.81065
-62.87603; -105.79847
-63.95610; -105.79740
-65.04608; -105.82917
-66.19995; -105.83175
-67.36126; -105.72372
-68.45081; -105.60939
-69.50834; -105.53083
-70.57587; -105.38193
-71.65010; -105.23995
-72.72958; -105.06195
-73.87310; -104.84035
-75.10066; -104.53992
-76.29928; -104.16265
-77.38587; -103.76805
-78.40579; -103.36205
-79.45891; -102.91868
-80.52719; -102.40993
-81.54776; -101.84408
-82.59579; -101.26172
-83.58083; -100.61014
-84.48868; -99.97843
-85.39143; -99.32312
-86.30292; -98.59861
-87.16956; -97.84082
-87.99855; -97.08588
-88.80246; -96.29534
-89.59803; -95.45612
-90.36342; -94.58011
-91.07224; -93.70735
-91.76151; -92.80313
-92.43892; -91.83822
-93.07319; -90.84380
-93.66589; -89.83046
-94.19816; -88.82137
-94.69406; -87.83561
-95.16708; -86.82058
-95.60391; -85.77799
-96.02068; -84.75963
-96.40527; -83.71682
-96.78047; -82.61268
-97.11281; -81.47251
-97.39844; -80.32624
-97.62779; -79.20705
-97.82852; -78.10120
-98.00234; -76.92139
-98.09634; -75.72517
-98.17626; -74.56418
-98.20536; -73.34312
-98.15196; -72.12463
-98.06284; -70.96768
-97.92900; -69.79077
-97.71692; -68.62597
-97.48958; -67.46730
-97.18738; -66.28021
-96.82054; -65.15621
-96.43192; -64.10381
-96.03744; -63.06952
-95.61691; -62.06667
-95.18581; -61.08876
-94.74067; -60.13983
-94.27117; -59.15969
-93.71682; -58.11833
-93.10439; -57.12483
-92.50025; -56.16121
-91.83336; -55.17948
-91.13608; -54.26211
-90.44957; -53.42110
-89.73859; -52.62868
-88.96425; -51.92234
-88.26415; -51.19528
-87.51618; -50.53038
-86.74577; -49.88511
-86.01542; -49.23994
-85.24350; -48.68229
-84.47138; -48.17296
-83.79916; -47.63747
-83.08615; -47.17531
-82.36616; -46.74163
-81.64367; -46.32396
-80.91531; -45.90054
-80.33412; -45.41210
-79.84777; -44.92807
-79.32956; -44.41805
-78.89997; -43.77371
-78.63196; -43.02478
-78.52435; -42.22512
-78.44980; -41.40491
-78.44432; -40.56723
-78.50200; -39.72252
-78.76901; -38.88222
-78.99569; -38.08650
-79.29680; -37.34679
-79.73828; -36.60586
-80.23704; -35.83605
-80.75469; -35.03420
-81.27394; -34.17637
-81.80490; -33.26357
-82.28303; -32.29067
-82.74422; -31.25822
-83.11970; -30.14786
-83.40804; -28.96218
-83.63001; -27.72768
-83.75139; -26.46359
-83.84065; -25.17288
-83.86120; -23.86333
-83.82716; -22.53210
-83.70030; -21.21021
-83.35757; -19.99736
-82.78297; -18.95240
-82.04251; -18.05464
-81.23200; -17.21465
-80.29588; -16.44721
-79.29086; -15.74120
-78.24677; -15.07588
-77.10663; -14.49623
-75.92729; -13.96554
-74.73817; -13.45986
-73.54117; -12.98231
-72.32569; -12.56205
-71.13952; -12.12247
-69.94593; -11.75617
