# delta; F_drive; F_brake; gamma_y
-0.00135; 81.39102; -0.00001; -0.99351
-0.00113; 81.38563; -0.00001; -0.68153
-0.00092; 81.38259; -0.00001; -0.43782
-0.00073; 81.38096; -0.00001; -0.24880
-0.00023; 81.37972; -0.00001; -0.02562
0.00354; 81.40477; -0.00001; 0.92309
0.02483; 82.49518; -0.00001; 5.60781
0.02714; 82.29914; -0.00001; 2.42873
0.00127; 81.79533; -0.00001; -7.53860
0.04220; 83.53887; -0.00001; 3.36837
0.22426; 141.25378; -0.00001; 32.73884
0.16183; 107.27201; -0.00001; 3.64913
-0.02077; 109.01617; -0.00001; -56.68698
0.00118; 96.82034; -0.00001; -45.03686
0.02952; 89.15270; -0.00001; -34.12202
-0.01581; 97.51574; -0.00001; -44.06608
-0.00755; 91.84043; -0.00001; -36.51149
0.07785; 86.73820; -0.00001; -11.61958
0.05972; 86.78333; -0.00001; -24.81649
-0.06848; 116.21356; -0.00001; -56.18653
-0.04985; 101.21205; -0.00001; -42.97583
-0.03616; 91.93256; -0.00001; -31.46801
-0.02713; 86.90563; -0.00001; -22.57957
-0.02035; 84.16476; -0.00001; -15.78655
-0.01504; 82.71744; -0.00001; -10.71840
-0.01078; 81.98134; -0.00001; -7.01652
-0.00697; 81.61121; -0.00001; -4.29526
-0.00117; 81.40507; -0.00001; -1.81467
0.02729; 82.60421; -0.00001; 5.15378
0.09738; 95.67047; -0.00001; 17.12856
0.05072; 83.76209; -0.00001; -7.09717
-0.01343; 88.05117; -0.00001; -27.69658
-0.02043; 87.12207; -0.00001; -24.32655
-0.01771; 84.80546; -0.00001; -18.45166
-0.01431; 83.26200; -0.00001; -13.45677
-0.01118; 82.36069; -0.00001; -9.54366
-0.00849; 81.86631; -0.00001; -6.58756
-0.00628; 81.60912; -0.00001; -4.41771
-0.00454; 81.48234; -0.00001; -2.86934
-0.00324; 81.42351; -0.00001; -1.79904
-0.00229; 81.39744; -0.00001; -1.07381
-0.00155; 81.38605; -0.00001; -0.57818
-0.00097; 81.38148; -0.00001; -0.24655
-0.00052; 81.38001; -0.00001; -0.04243
0.00029; 81.38014; -0.00001; 0.18540
0.00468; 81.42234; -0.00001; 1.14900
0.03197; 83.19269; -0.00001; 6.90212
0.02779; 82.23662; -0.00001; 0.96884
-0.00268; 82.18786; -0.00001; -9.94122
-0.00662; 82.16807; -0.00001; -9.17959
-0.00635; 81.87902; -0.00001; -7.11494
-0.00537; 81.66178; -0.00001; -5.23770
-0.00431; 81.52948; -0.00001; -3.73563
-0.00337; 81.45548; -0.00001; -2.59067
-0.00259; 81.41650; -0.00001; -1.74524
-0.00198; 81.39681; -0.00001; -1.13214
-0.00153; 81.38744; -0.00001; -0.69958
-0.00216; 81.38976; -0.00001; -0.62476
0.00647; 81.46813; -0.00001; 1.78035
0.19067; 133.05806; -0.00001; 37.36133
0.09254; 90.08495; -0.00001; 0.41351
-0.00105; 89.85493; -0.00001; -33.11755
0.06261; 85.19982; -0.00001; -13.44165
0.05603; 85.75331; -0.00001; -21.05855
-0.04124; 103.34404; -0.00001; -47.36433
-0.01995; 91.86405; -0.00001; -34.58239
0.08234; 87.63928; -0.00001; -4.03244
0.07376; 86.60089; -0.00001; -16.03562
-0.01957; 98.76530; -0.00001; -45.19639
0.08906; 88.42966; -0.00001; -12.83399
0.09059; 89.57634; -0.00001; -21.97281
-0.06420; 122.57518; -0.00001; -62.93832
-0.07669; 117.58300; -0.00001; -55.97966
-0.00376; 88.67814; -0.00001; -31.15783
0.08708; 88.21246; -0.00001; -5.72463
0.07982; 87.51842; -0.00001; -18.02676
-0.02631; 103.54519; -0.00001; -50.22551
-0.04348; 103.12923; -0.00001; -46.81801
0.04727; 84.30292; -0.00001; -17.78148
0.04432; 85.26301; -0.00001; -22.75767
-0.04631; 103.03690; -0.00001; -46.11437
-0.02900; 92.50551; -0.00001; -34.10331
0.03258; 82.84027; -0.00001; -13.15362
0.14559; 104.78713; -0.00001; 10.91971
0.06487; 87.64634; -0.00001; -26.08445
-0.04389; 110.14693; -0.00001; -54.66015
0.06217; 86.34659; -0.00001; -22.26782
0.06166; 87.73305; -0.00001; -27.61732
0.04015; 90.69602; -0.00001; -37.23356
0.03084; 92.23052; -0.00001; -40.15573
-0.07262; 120.64915; -0.00001; -59.74814
0.05602; 85.81067; -0.00001; -22.40158
0.11205; 92.39074; -0.00001; -12.94289
0.03253; 95.01459; -0.00001; -44.69525
-0.14635; 154.50756; -0.00001; -71.13128
-0.06893; 111.24183; -0.00001; -51.16561
-0.02255; 90.66360; -0.00001; -32.14786
0.15614; 109.42744; -0.00001; 15.49677
0.15320; 103.12355; -0.00001; -2.81520
0.02724; 99.57625; -0.00001; -50.73618
-0.04225; 117.53444; -0.00001; -62.19373
0.06843; 88.99809; -0.00001; -30.14865
0.06794; 90.89007; -0.00001; -35.20777
-0.00847; 106.85626; -0.00001; -56.46177
-0.05338; 116.44209; -0.00001; -59.48948
0.00910; 91.81645; -0.00001; -38.56634
0.18741; 115.66838; -0.00001; 7.04827
0.12948; 97.10842; -0.00001; -26.99658
-0.04820; 135.62419; -0.00001; -75.45808
-0.22473; 197.13868; -0.00000; -81.01444
-0.05716; 116.18970; -0.00001; -58.69299
0.04090; 87.02379; -0.00001; -29.29086
0.05197; 87.35164; -0.00001; -28.76198
0.13299; 96.85712; -0.00001; -11.44005
0.10410; 94.14929; -0.00001; -33.13507
-0.06486; 137.68944; -0.00001; -74.56844
0.11169; 94.28197; -0.00001; -29.79743
0.07769; 98.30546; -0.00001; -48.07959
-0.10022; 155.75349; -0.00001; -80.51097
-0.10838; 147.14655; -0.00001; -73.72889
0.07125; 89.32449; -0.00001; -30.91195
0.09079; 91.65727; -0.00001; -31.54723
-0.09033; 141.06235; -0.00001; -72.71917
-0.01327; 103.07593; -0.00001; -51.78299
-0.01023; 98.04641; -0.00001; -45.85953
0.02017; 89.08764; -0.00001; -34.21111
0.04230; 86.72296; -0.00001; -28.14078
0.06285; 87.10557; -0.00001; -25.40177
0.08060; 88.99493; -0.00001; -25.81351
0.09605; 91.67375; -0.00001; -28.47492
0.10441; 94.55363; -0.00001; -34.04833
0.13256; 99.43740; -0.00001; -34.15647
0.09957; 103.73372; -0.00001; -53.12911
0.26170; 137.09150; -0.00001; -13.90681
0.26179; 137.03955; -0.00001; -33.51152
0.26180; 141.48825; -0.00001; -52.12642
0.26180; 150.42050; -0.00001; -68.21715
0.19284; 172.63386; -0.00000; -97.73998
0.03619; 241.65384; -0.00000; -119.68235
-0.04757; 277.23887; -0.00000; -122.81189
-0.06765; 284.81611; -0.00000; -123.07412
-0.08149; 289.03979; -0.00000; -123.05986
-0.08785; 289.59968; -0.00000; -122.83966
-0.09272; 288.93652; -0.00000; -122.50279
-0.09732; 287.55400; -0.00000; -122.06138
-0.10205; 285.62597; -0.00000; -121.51347
-0.10712; 283.22350; -0.00000; -120.84960
-0.11265; 280.37264; -0.00000; -120.05433
-0.11875; 277.07793; -0.00000; -119.10703
-0.12551; 273.33664; -0.00000; -117.98273
-0.13300; 269.14785; -0.00000; -116.65182
-0.14132; 264.51525; -0.00000; -115.07817
-0.15053; 259.44700; -0.00000; -113.21663
-0.16074; 253.95671; -0.00000; -111.01021
-0.17206; 248.06755; -0.00000; -108.38747
-0.18461; 241.82090; -0.00000; -105.26082
-0.19857; 235.28875; -0.00000; -101.52511
-0.21410; 228.58875; -0.00000; -97.05710
-0.23139; 221.90318; -0.00000; -91.71786
-0.25068; 215.49752; -0.00000; -85.35827
-0.26175; 205.66331; -0.00000; -77.75719
-0.26178; 191.55729; -0.00000; -68.64887
-0.26178; 177.92256; -0.00000; -57.93196
-0.26176; 165.33894; -0.00000; -45.47654
-0.20794; 131.38498; -0.00001; -25.38096
-0.01961; 90.76394; -0.00001; 35.76162
0.04495; 103.70252; -0.00001; 46.60386
0.02867; 92.47694; -0.00001; 33.64738
0.02366; 87.85885; -0.00001; 25.46796
0.01913; 85.00292; -0.00001; 18.79907
0.01537; 83.34410; -0.00001; 13.58696
0.01363; 82.52689; -0.00001; 9.91456
0.02272; 82.95427; -0.00001; 9.44530
0.01862; 82.06156; -0.00001; 4.71223
0.00328; 81.40788; -0.00001; -1.66063
0.00036; 81.42297; -0.00001; -2.32472
-0.00057; 81.41873; -0.00001; -2.14679
-0.00091; 81.40841; -0.00001; -1.79789
-0.00098; 81.39880; -0.00001; -1.43407
-0.00093; 81.39151; -0.00001; -1.10304
-0.00082; 81.38651; -0.00001; -0.81973
-0.00067; 81.38333; -0.00001; -0.58630
-0.00049; 81.38140; -0.00001; -0.39812
-0.00011; 81.37999; -0.00001; -0.20667
0.00312; 81.39584; -0.00001; 0.59668
0.02104; 82.15352; -0.00001; 4.40650
0.02749; 82.35099; -0.00001; 2.69633
0.00702; 81.63074; -0.00001; -6.02642
-0.00496; 82.08814; -0.00001; -8.94046
-0.00607; 81.90941; -0.00001; -7.41682
-0.00536; 81.69277; -0.00001; -5.57808
-0.00436; 81.54988; -0.00001; -4.03469
-0.00340; 81.46719; -0.00001; -2.83628
-0.00257; 81.42237; -0.00001; -1.93846
-0.00185; 81.39902; -0.00001; -1.27721
-0.00097; 81.38568; -0.00001; -0.73867
0.00416; 81.40582; -0.00001; 0.65391
0.03192; 83.14503; -0.00001; 6.62484
0.02771; 82.21419; -0.00001; 0.69995
-0.00296; 82.23872; -0.00001; -10.22984
-0.00681; 82.20475; -0.00001; -9.38872
-0.00618; 81.88359; -0.00001; -7.19708
-0.00346; 81.59975; -0.00001; -4.92548
0.00780; 81.43265; -0.00001; -1.26724
0.00726; 81.44058; -0.00001; -2.35365
-0.00337; 81.65903; -0.00001; -5.60873
-0.00430; 81.60104; -0.00001; -4.73555
-0.00369; 81.50727; -0.00001; -3.51008
-0.00293; 81.44665; -0.00001; -2.49095
-0.00226; 81.41314; -0.00001; -1.71939
-0.00171; 81.39571; -0.00001; -1.15363
-0.00127; 81.38689; -0.00001; -0.74258
-0.00091; 81.38263; -0.00001; -0.44839
-0.00063; 81.38076; -0.00001; -0.24744
-0.00043; 81.38003; -0.00001; -0.11709
-0.00029; 81.37976; -0.00001; -0.03423
-0.00016; 81.37968; -0.00001; 0.02284
0.00033; 81.38003; -0.00001; 0.15048
0.00409; 81.41171; -0.00001; 0.98352
0.02710; 82.68342; -0.00001; 5.84850
0.03105; 82.57550; -0.00001; 2.62488
0.00513; 81.80151; -0.00001; -7.83037
-0.00512; 82.22815; -0.00001; -9.85318
-0.00103; 81.75157; -0.00001; -6.96384
0.02751; 82.20524; -0.00001; 0.89218
0.02451; 81.92934; -0.00001; -3.52156
0.01020; 82.00375; -0.00001; -9.68348
0.01836; 81.90714; -0.00001; -7.77989
0.00432; 82.47349; -0.00001; -12.59442
-0.00727; 83.16540; -0.00001; -14.44306
0.01686; 81.73674; -0.00001; -6.02963
0.02489; 81.97830; -0.00001; -5.61900
0.11526; 98.10442; -0.00001; 13.34820
0.08151; 87.41751; -0.00001; -9.13224
-0.02575; 98.12488; -0.00001; -43.13600
-0.00083; 88.35327; -0.00001; -30.47780
0.00811; 85.68287; -0.00001; -25.01985
0.05250; 84.07348; -0.00001; -12.47977
0.16956; 111.38475; -0.00001; 10.11460
0.06248; 90.63113; -0.00001; -34.90357
-0.11664; 143.91436; -0.00001; -69.75970
-0.09821; 124.04653; -0.00001; -57.46080
0.04126; 83.76800; -0.00001; -16.81471
0.22062; 131.96548; -0.00001; 19.38216
0.16379; 104.78298; -0.00001; -12.93650
-0.01461; 123.22800; -0.00001; -70.41135
-0.19218; 185.89718; -0.00000; -81.23058
-0.02535; 107.27230; -0.00001; -54.85855
0.02702; 90.44030; -0.00001; -37.11242
0.03467; 89.37469; -0.00001; -34.95797
-0.02935; 103.36844; -0.00001; -49.80760
0.00908; 89.72754; -0.00001; -34.72142
0.03071; 86.23518; -0.00001; -27.43093
0.05256; 85.77695; -0.00001; -23.05472
0.07217; 87.26947; -0.00001; -22.14556
0.08483; 89.41132; -0.00001; -25.25295
0.11718; 94.26074; -0.00001; -24.17933
0.06189; 98.17826; -0.00001; -48.91763
0.19614; 114.03565; -0.00001; -16.23241
0.01719; 128.46231; -0.00001; -76.99467
0.19647; 114.63287; -0.00001; -31.02477
0.13623; 116.51899; -0.00001; -64.04460
-0.04316; 178.69748; -0.00000; -98.32167
0.13618; 117.74146; -0.00001; -65.42683
0.26180; 137.58839; -0.00001; -38.47325
0.26180; 144.02732; -0.00001; -58.92852
0.26180; 155.95332; -0.00001; -75.66917
0.26180; 171.50787; -0.00000; -88.50725
0.08560; 247.58796; -0.00000; -121.53104
-0.08851; 322.90677; -0.00000; -127.02889
-0.25978; 386.17146; -0.00000; -125.52610
-0.26180; 389.63145; -0.00000; -125.75052
-0.26179; 392.20117; -0.00000; -125.98745
-0.16286; 360.75546; -0.00000; -127.75056
-0.09233; 336.19828; -0.00000; -128.22818
-0.06508; 326.61828; -0.00000; -128.22117
-0.05127; 321.77247; -0.00000; -128.17011
-0.04827; 320.82477; -0.00000; -128.16559
-0.05007; 321.49786; -0.00000; -128.17766
-0.05138; 321.68867; -0.00000; -128.15611
-0.05263; 321.56942; -0.00000; -128.10446
-0.05396; 321.19211; -0.00000; -128.02289
-0.05544; 320.57533; -0.00000; -127.91023
-0.05714; 319.72358; -0.00000; -127.76447
-0.05908; 318.63514; -0.00000; -127.58322
-0.06129; 317.30732; -0.00000; -127.36409
-0.06378; 315.73960; -0.00000; -127.10483
-0.06658; 313.93360; -0.00000; -126.80297
-0.06967; 311.89126; -0.00000; -126.45551
-0.07309; 309.61334; -0.00000; -126.05866
-0.07684; 307.09881; -0.00000; -125.60763
-0.08093; 304.34488; -0.00000; -125.09662
-0.08540; 301.34733; -0.00000; -124.51854
-0.09025; 298.10055; -0.00000; -123.86483
-0.09553; 294.59741; -0.00000; -123.12500
-0.10125; 290.82913; -0.00000; -122.28619
-0.10747; 286.78526; -0.00000; -121.33259
-0.11421; 282.45395; -0.00000; -120.24470
-0.12155; 277.82283; -0.00000; -118.99862
-0.12953; 272.88042; -0.00000; -117.56510
-0.13824; 267.61808; -0.00000; -115.90846
-0.14774; 262.03222; -0.00000; -113.98509
-0.15812; 256.12734; -0.00000; -111.74186
-0.16949; 249.92044; -0.00000; -109.11434
-0.18195; 243.44730; -0.00000; -106.02523
-0.19565; 236.77109; -0.00000; -102.38322
-0.21071; 229.99382; -0.00000; -98.08310
-0.22732; 223.27097; -0.00000; -93.00814
-0.24564; 216.82792; -0.00000; -87.03604
-0.26174; 209.36224; -0.00000; -80.02347
-0.26179; 195.71053; -0.00000; -71.69571
-0.26179; 182.43591; -0.00000; -61.98709
-0.26179; 170.00590; -0.00000; -50.78133
-0.26178; 158.89125; -0.00001; -37.93292
-0.19765; 122.29423; -0.00001; -14.30091
-0.01670; 98.30461; -0.00001; 47.62976
0.16224; 157.73895; -0.00001; 69.74005
0.02787; 94.67640; -0.00001; 37.73558
0.03166; 91.60752; -0.00001; 31.72435
0.02495; 87.08106; -0.00001; 23.43964
0.01929; 84.39538; -0.00001; 16.80320
0.01465; 82.89838; -0.00001; 11.70644
0.01086; 82.10417; -0.00001; 7.90653
0.00784; 81.70510; -0.00001; 5.15682
0.00551; 81.51670; -0.00001; 3.23159
0.00380; 81.43394; -0.00001; 1.93387
0.00259; 81.39984; -0.00001; 1.08505
0.00169; 81.38615; -0.00001; 0.52725
0.00101; 81.38128; -0.00001; 0.17472
0.00057; 81.38004; -0.00001; -0.01506
0.00031; 81.37982; -0.00001; -0.10403
0.00016; 81.37980; -0.00001; -0.13760
0.00008; 81.37979; -0.00001; -0.14125
0.00004; 81.37977; -0.00001; -0.13026
0.00004; 81.37973; -0.00001; -0.11400
0.00006; 81.37970; -0.00001; -0.09805
0.00008; 81.37969; -0.00001; -0.08563
0.00011; 81.37968; -0.00001; -0.07859
0.00012; 81.37968; -0.00001; -0.07847
0.00010; 81.37970; -0.00001; -0.08972
-0.00038; 81.38027; -0.00001; -0.21263
-0.00433; 81.41715; -0.00001; -1.12867
-0.02847; 82.84388; -0.00001; -6.45498
-0.02545; 82.12900; -0.00001; -1.47346
-0.18660; 127.69371; -0.00001; -31.83837
-0.13736; 100.91048; -0.00001; -4.97217
-0.03316; 90.47090; -0.00001; 36.18153
-0.04753; 88.72373; -0.00001; 32.02969
-0.03882; 90.13593; -0.00001; 35.86934
-0.00328; 96.18525; -0.00001; 44.48835
0.00075; 94.33164; -0.00001; 41.40617
-0.00293; 91.12960; -0.00001; 36.54785
-0.00063; 89.82802; -0.00001; 33.89075
0.04186; 97.86361; -0.00001; 40.00616
0.01767; 87.76099; -0.00001; 26.79719
-0.05769; 84.37230; -0.00001; 4.07519
-0.05982; 84.63633; -0.00001; 10.85820
-0.03163; 85.32501; -0.00001; 24.21411
-0.04404; 85.21633; -0.00001; 22.36737
-0.01514; 88.48215; -0.00001; 32.23483
-0.01303; 87.99083; -0.00001; 31.10651
-0.13742; 99.81694; -0.00001; -1.32181
-0.13051; 96.38162; -0.00001; 15.87087
-0.03903; 100.10685; -0.00001; 51.78217
-0.05541; 96.65703; -0.00001; 46.92754
-0.09119; 94.80902; -0.00001; 39.10678
-0.09924; 97.46722; -0.00001; 42.77042
-0.09472; 101.04790; -0.00001; 49.95528
-0.12857; 103.16044; -0.00001; 45.73171
-0.14563; 108.15977; -0.00001; 49.47601
0.02065; 156.38474; -0.00001; 90.54249
-0.14548; 110.45097; -0.00001; 53.56029
-0.26179; 136.66099; -0.00001; 29.79941
-0.25628; 139.08714; -0.00001; 51.33531
-0.09243; 176.88437; -0.00000; 103.54015
0.07024; 243.97776; -0.00000; 115.66203
0.14229; 268.33670; -0.00000; 115.89451
-0.01844; 198.95014; -0.00000; 109.01183
-0.17868; 145.11439; -0.00001; 82.68656
-0.26180; 149.85706; -0.00001; 66.48807
-0.26180; 161.56528; -0.00001; 79.67703
-0.26180; 175.53533; -0.00000; 90.13697
-0.26180; 190.69187; -0.00000; 98.35043
-0.10377; 263.45982; -0.00000; 123.99038
0.05329; 333.11158; -0.00000; 129.20869
0.20935; 393.22417; -0.00000; 128.48667
0.26180; 414.17853; -0.00000; 127.76669
0.26180; 418.23638; -0.00000; 128.06124
0.26179; 422.32319; -0.00000; 128.34676
0.14166; 386.03059; -0.00000; 130.57119
0.06705; 146.98106; -0.00001; 131.56250
-0.07547; 0.00000; -294.35443; 132.64873
-0.09946; 0.00000; -294.19126; 133.40878
-0.11222; 0.00000; -293.23784; 133.87311
-0.12116; 0.00000; -295.63050; 133.96005
-0.00244; 432.42064; -0.00000; 131.01945
0.01748; 464.03232; -0.00000; 128.82899
0.03677; 495.16018; -0.00000; 126.46858
0.05470; 524.28987; -0.00000; 124.07165
0.06398; 544.99912; 0.00000; 121.71796
0.07794; 544.99921; 0.00000; 119.73995
0.09034; 544.99924; 0.00000; 118.09707
0.10157; 544.99918; 0.00000; 116.81061
0.11199; 544.99896; 0.00000; 115.85849
0.12199; 544.99816; 0.00000; 115.18411
0.13146; 388.86507; -0.00000; 115.33344
0.13509; 263.76703; -0.00000; 115.44867
0.13873; 262.64676; -0.00000; 114.89427
0.14404; 260.31823; -0.00000; 113.93761
0.15086; 256.97187; -0.00000; 112.58742
0.15910; 252.77267; -0.00000; 110.83148
0.16871; 247.86837; -0.00000; 108.63981
0.17967; 242.40040; -0.00000; 105.96678
0.19201; 236.51605; -0.00000; 102.75224
0.20581; 230.38198; -0.00000; 98.92218
0.22121; 224.20085; -0.00000; 94.38993
0.23843; 218.23333; -0.00000; 89.05829
0.25714; 212.54714; -0.00000; 82.81454
0.26179; 201.29661; -0.00000; 75.40444
0.26180; 188.31621; -0.00000; 66.63835
0.26180; 175.76174; -0.00000; 56.35349
0.26180; 164.08714; -0.00001; 44.36967
0.26180; 153.81518; -0.00001; 30.49059
0.26180; 145.46682; -0.00001; 14.40812
0.26180; 139.61297; -0.00001; -4.27476
0.12207; 113.71816; -0.00001; -61.98985
-0.06125; 175.55040; -0.00000; -95.14958
-0.21949; 227.78834; -0.00000; -96.03432
-0.24050; 222.39285; -0.00000; -90.50429
-0.25986; 216.03248; -0.00000; -83.95098
-0.26133; 202.59529; -0.00000; -76.10057
-0.24586; 182.44635; -0.00000; -66.43122
-0.05907; 96.30316; -0.00001; -33.43556
-0.02579; 84.94753; -0.00001; -17.25376
-0.01931; 83.09195; -0.00001; -11.52733
-0.01345; 82.08725; -0.00001; -7.10007
-0.00906; 81.64491; -0.00001; -4.07857
-0.00598; 81.47092; -0.00001; -2.13914
-0.00394; 81.40907; -0.00001; -0.95456
-0.00233; 81.38687; -0.00001; -0.18408
-0.00120; 81.38168; -0.00001; 0.23902
-0.00058; 81.38120; -0.00001; 0.39920
-0.00021; 81.38122; -0.00001; 0.43968
0.00001; 81.38108; -0.00001; 0.41658
0.00012; 81.38078; -0.00001; 0.36248
0.00016; 81.38044; -0.00001; 0.29769
0.00016; 81.38016; -0.00001; 0.23404
0.00015; 81.37995; -0.00001; 0.17759
0.00013; 81.37982; -0.00001; 0.13067
0.00010; 81.37974; -0.00001; 0.09343
0.00008; 81.37969; -0.00001; 0.06494
0.00006; 81.37967; -0.00001; 0.04379
0.00004; 81.37965; -0.00001; 0.02856
0.00002; 81.37965; -0.00001; 0.01791
0.00001; 81.37965; -0.00001; 0.01074
-0.00000; 81.37964; -0.00001; 0.00618
-0.00001; 81.37964; -0.00001; 0.00359
-0.00003; 81.37964; -0.00001; 0.00255
-0.00004; 81.37965; -0.00001; 0.00284
-0.00005; 81.37965; -0.00001; 0.00443
-0.00007; 81.37965; -0.00001; 0.00741
-0.00008; 81.37965; -0.00001; 0.01207
-0.00009; 81.37965; -0.00001; 0.01881
-0.00009; 81.37965; -0.00001; 0.02819
-0.00007; 81.37965; -0.00001; 0.04132
0.00003; 81.37968; -0.00001; 0.07081
0.00117; 81.38262; -0.00001; 0.33527
0.00819; 81.50228; -0.00001; 1.85426
0.08248; 93.09700; -0.00001; 18.19796
0.06286; 85.68558; -0.00001; 2.16206
-0.00603; 85.47398; -0.00001; -22.41079
-0.01076; 84.86145; -0.00001; -19.97330
0.01662; 82.04060; -0.00001; -9.62067
0.02059; 82.12480; -0.00001; -9.64277
0.03130; 82.41359; -0.00001; -8.45265
0.02498; 82.66067; -0.00001; -12.94630
-0.01664; 86.90382; -0.00001; -24.70581
-0.01922; 85.61364; -0.00001; -20.75781
-0.01617; 83.86879; -0.00001; -15.64601
-0.01289; 82.74265; -0.00001; -11.38689
-0.00997; 82.08777; -0.00001; -8.05437
-0.00749; 81.72816; -0.00001; -5.52810
-0.00548; 81.54152; -0.00001; -3.66982
-0.00392; 81.45059; -0.00001; -2.34823
-0.00276; 81.40901; -0.00001; -1.43834
-0.00188; 81.39075; -0.00001; -0.81985
-0.00119; 81.38311; -0.00001; -0.40221
-0.00069; 81.38047; -0.00001; -0.14398
-0.00034; 81.37980; -0.00001; -0.00470
-0.00011; 81.37970; -0.00001; 0.06170
0.00005; 81.37972; -0.00001; 0.08509
0.00017; 81.37976; -0.00001; 0.08298
0.00027; 81.37978; -0.00001; 0.06561
0.00036; 81.37981; -0.00001; 0.03848
0.00043; 81.37983; -0.00001; 0.00379
0.00049; 81.37986; -0.00001; -0.03857
0.00051; 81.37988; -0.00001; -0.09019
0.00047; 81.37990; -0.00001; -0.15217
0.00062; 81.38003; -0.00001; -0.15326
0.00522; 81.42312; -0.00001; 0.95469
-0.07991; 93.48682; -0.00001; -20.66582
-0.25237; 154.83974; -0.00001; -37.84061
-0.23650; 138.36544; -0.00001; -20.55996
-0.06385; 93.12185; -0.00001; 39.32947
-0.23703; 131.20551; -0.00001; -1.34981
-0.25843; 136.34960; -0.00001; 13.37510
-0.12111; 122.02834; -0.00001; 71.10260
0.05161; 184.31481; -0.00000; 99.75207
0.11910; 202.77193; -0.00000; 99.80280
-0.05456; 126.46013; -0.00001; 77.13019
0.05375; 163.91110; -0.00001; 90.92278
0.22597; 223.49420; -0.00000; 93.48940
0.08934; 155.92003; -0.00001; 82.38353
-0.08421; 96.45901; -0.00001; 44.40268
-0.09602; 98.70353; -0.00001; 46.27391
0.07713; 152.40073; -0.00001; 82.12416
0.17069; 180.01558; -0.00000; 82.17251
-0.00042; 103.13271; -0.00001; 53.65650
-0.00202; 99.61538; -0.00001; 49.53486
-0.02365; 92.66594; -0.00001; 41.07547
-0.09873; 90.48251; -0.00001; 21.20982
-0.26177; 141.90493; -0.00001; -7.23301
-0.18731; 112.17263; -0.00001; 31.98040
-0.01378; 143.32464; -0.00001; 86.12948
0.14591; 201.23718; -0.00000; 95.96328
-0.02763; 122.95811; -0.00001; 73.77371
-0.14697; 105.28398; -0.00001; 43.32551
0.01441; 147.49286; -0.00001; 86.41893
-0.15898; 108.82039; -0.00001; 45.65220
-0.06616; 128.36588; -0.00001; 78.75952
0.10706; 193.05560; -0.00000; 97.54281
0.05470; 161.44310; -0.00001; 89.68378
-0.11823; 105.77297; -0.00001; 53.38516
-0.04575; 125.00892; -0.00001; 76.04303
-0.02467; 129.88712; -0.00001; 78.59336
-0.03246; 123.88496; -0.00001; 74.73383
-0.08170; 109.57161; -0.00001; 62.35593
-0.10117; 108.94258; -0.00001; 60.09353
0.01213; 144.81289; -0.00001; 85.15233
-0.03893; 121.18585; -0.00001; 72.94356
-0.11832; 105.71087; -0.00001; 53.23783
-0.07437; 117.46199; -0.00001; 70.19859
-0.09742; 114.18055; -0.00001; 66.09991
-0.00934; 142.66309; -0.00001; 85.54747
0.15844; 203.85615; -0.00000; 95.35149
-0.01401; 125.04394; -0.00001; 74.57609
-0.04804; 111.41819; -0.00001; 64.82612
0.04015; 139.31117; -0.00001; 79.06462
-0.00603; 115.18717; -0.00001; 66.12865
-0.10159; 96.34625; -0.00001; 40.38861
-0.10105; 100.06814; -0.00001; 47.66147
-0.09668; 104.27420; -0.00001; 54.70282
-0.04323; 118.64299; -0.00001; 71.02524
0.04963; 149.08350; -0.00001; 83.74953
-0.12421; 101.08175; -0.00001; 43.45785
-0.12494; 105.90112; -0.00001; 52.08783
0.01521; 147.37903; -0.00001; 86.29690
-0.15819; 108.57808; -0.00001; 45.51233
-0.12574; 116.20389; -0.00001; 65.30189
0.04693; 176.78001; -0.00000; 97.29499
-0.09722; 120.79070; -0.00001; 72.20077
-0.09633; 124.03817; -0.00001; 74.92010
-0.01275; 153.01749; -0.00001; 91.22395
-0.18439; 117.81196; -0.00001; 51.81772
-0.01292; 166.15709; -0.00000; 97.24608
0.15810; 229.81426; -0.00000; 104.63770
0.19767; 235.52808; -0.00000; 101.90678
0.21439; 231.39819; -0.00000; 98.30046
0.23243; 227.06781; -0.00000; 94.01116
0.19046; 198.58781; -0.00000; 88.21333
0.01936; 118.67010; -0.00001; 66.66480
-0.15200; 101.20607; -0.00001; 20.37818
-0.10642; 100.50706; -0.00001; 47.29257
0.01607; 134.36299; -0.00001; 78.48911
-0.15585; 104.39098; -0.00001; 34.90304
-0.01298; 132.64887; -0.00001; 79.72716
0.15947; 195.50286; -0.00000; 91.67292
0.23637; 214.04904; -0.00000; 87.57823
0.24954; 206.50518; -0.00000; 81.18570
0.25310; 194.96267; -0.00000; 73.50155
0.22642; 171.07283; -0.00000; 63.40882
0.09807; 106.67066; -0.00001; 37.52787
0.07677; 93.34306; -0.00001; 21.32469
0.07929; 90.36114; -0.00001; 11.57496
0.08672; 89.61533; -0.00001; 2.89176
0.09474; 89.85199; -0.00001; -6.03633
0.10351; 91.18901; -0.00001; -14.93735
0.11249; 93.55426; -0.00001; -23.74160
0.11751; 96.47077; -0.00001; -33.22585
0.14340; 102.30363; -0.00001; -36.33079
0.12311; 106.58088; -0.00001; -53.11077
0.26177; 136.70949; -0.00001; -22.78349
0.26179; 138.70858; -0.00001; -43.35535
