# outer_x; outer_y
113.68556; -75.19681
113.15354; -75.79924
112.64158; -76.35968
112.13514; -76.85425
111.57080; -77.25077
110.93898; -77.66209
110.21255; -78.04691
109.46375; -78.44121
108.70658; -78.86053
107.90198; -79.22890
107.07445; -79.60191
106.21532; -79.96790
105.33098; -80.35277
104.40739; -80.72731
103.43468; -81.09438
102.43516; -81.45602
101.46866; -81.82148
100.51890; -82.16436
99.58498; -82.53830
98.64294; -82.88207
97.70618; -83.23415
96.77803; -83.60203
95.84839; -83.96278
94.91906; -84.32203
93.99707; -84.69747
93.06838; -85.05563
92.12424; -85.37621
91.19482; -85.73375
90.25207; -86.06200
89.32000; -86.41715
88.37946; -86.75315
87.42427; -87.05515
86.47753; -87.37823
85.54269; -87.73061
84.61047; -88.08999
83.67393; -88.43976
82.72739; -88.76622
81.78770; -89.10960
80.84778; -89.45289
79.90209; -89.78281
78.95095; -90.09998
78.00323; -90.42559
77.05781; -90.75683
76.13131; -91.13342
75.19641; -91.48992
74.24732; -91.81259
73.29966; -92.13869
72.35720; -92.47693
71.43115; -92.85397
70.49177; -93.19895
69.53852; -93.51059
68.58554; -93.82270
67.63521; -94.14096
66.69789; -94.49017
65.75344; -94.82219
64.81572; -95.17016
63.87368; -95.50766
62.93078; -95.84302
61.99245; -96.18917
61.05896; -96.54679
60.13246; -96.92105
59.19010; -97.25730
58.24187; -97.57947
57.29679; -97.90912
56.36775; -98.27703
55.44627; -98.66297
54.51267; -99.01990
53.56917; -99.35318
52.62063; -99.67440
51.69430; -100.04869
50.77678; -100.44404
49.84606; -100.80786
48.91348; -101.16728
47.98040; -101.52552
47.05252; -101.89625
46.11643; -102.24741
45.18338; -102.60592
44.25860; -102.98426
43.33114; -103.35627
42.38587; -103.68586
41.44090; -104.01624
40.50965; -104.37953
39.56636; -104.71416
38.62949; -105.06427
37.68852; -105.40476
36.74236; -105.73303
35.80635; -106.08575
34.87340; -106.44594
33.94519; -106.81755
32.99877; -107.14582
32.06093; -107.49473
31.13105; -107.86281
30.20229; -108.23372
29.26202; -108.57727
28.32303; -108.92399
27.38346; -109.26945
26.44704; -109.62256
25.52343; -110.00641
24.59210; -110.37190
23.66830; -110.75550
22.74028; -111.12910
21.80874; -111.49437
20.87360; -111.85115
19.93258; -112.19395
18.99893; -112.55444
18.06012; -112.90268
17.12028; -113.24850
16.18947; -113.61595
15.26182; -113.99102
14.32824; -114.35195
13.40106; -114.72824
12.47455; -115.10614
11.54435; -115.47525
10.59667; -115.80263
9.67504; -116.19228
8.74328; -116.55771
7.80357; -116.90419
6.87151; -117.26893
5.93922; -117.63310
5.01639; -118.01988
4.09064; -118.39967
3.16695; -118.78436
2.24013; -119.16152
1.31580; -119.54462
0.39316; -119.93171
-0.52043; -120.34037
-1.43085; -120.75658
-2.36594; -121.11378
-3.30771; -121.45494
-4.23101; -121.84020
-5.15552; -122.22247
-6.07950; -122.60593
-7.00792; -122.97870
-7.93236; -123.36089
-8.86561; -123.72194
-9.80751; -124.06224
-10.73506; -124.43669
-11.66185; -124.81286
-12.58779; -125.19094
-13.51821; -125.55820
-14.44643; -125.93057
-15.37132; -126.31079
-16.29398; -126.69617
-17.21449; -127.08657
-18.13772; -127.47028
-19.06625; -127.84120
-19.99489; -128.21169
-20.90440; -128.62771
-21.82205; -129.02411
-22.75200; -129.39094
-23.68069; -129.76062
-24.59890; -130.15513
-25.51427; -130.55624
-26.42017; -130.97980
-27.33940; -131.37132
-28.26858; -131.73888
-29.18558; -132.13539
-30.09803; -132.54261
-31.02511; -132.91480
-31.95355; -133.28363
-32.87737; -133.66351
-33.81213; -134.01732
-34.75585; -134.34990
-35.69132; -134.70242
-36.63556; -135.03434
-37.57355; -135.38123
-38.50011; -135.75318
-39.43638; -136.09962
-40.37561; -136.44126
-41.32263; -136.76702
-42.24561; -137.14905
-43.16745; -137.53241
-44.09971; -137.88378
-45.02745; -138.26632
-45.97369; -138.65829
-46.89178; -139.08784
-47.76057; -139.52637
-48.58322; -140.01601
-49.40534; -140.48246
-50.20377; -140.93043
-50.97762; -141.37811
-51.72735; -141.75005
-52.47155; -142.05718
-53.20704; -142.36948
-53.89366; -142.67450
-54.58130; -142.90290
-55.23731; -143.14093
-55.95038; -143.41849
-56.69436; -143.65061
-57.33816; -143.85101
-57.95676; -144.00128
-58.59934; -144.12370
-59.25716; -144.15992
-59.94232; -144.08953
-60.62328; -143.91665
-61.27401; -143.65475
-61.88141; -143.30322
-62.45678; -142.89219
-63.01183; -142.42634
-63.49617; -141.86376
-63.92730; -141.24741
-64.28588; -140.58494
-64.60232; -139.90032
-64.87171; -139.19351
-65.06287; -138.45625
-65.15760; -137.69355
-65.19749; -136.92686
-65.14702; -136.16204
-64.97487; -135.41911
-64.72988; -134.70719
-64.44216; -134.01929
-64.11851; -133.35714
-63.73283; -132.72373
-63.30370; -132.11634
-62.82669; -131.53602
-62.32964; -130.97436
-61.88489; -130.39694
-61.43300; -129.82233
-60.94392; -129.26936
-60.41369; -128.74204
-59.87331; -128.21747
-59.30745; -127.70467
-58.70269; -127.21566
-58.09327; -126.71802
-57.50303; -126.17932
-56.93130; -125.58863
-56.35375; -124.96896
-55.73760; -124.35295
-55.10295; -123.70718
-54.47012; -123.02736
-53.82745; -122.33910
-53.19270; -121.58755
-52.53121; -120.81325
-51.81237; -120.05392
-51.03842; -119.28827
-50.22100; -118.48070
-49.35941; -117.62670
-48.50530; -116.78779
-47.78548; -115.96685
-47.14517; -115.18402
-46.51095; -114.41781
-45.83509; -113.69348
-45.18240; -112.94697
-44.51010; -112.23602
-43.81085; -111.57965
-43.14393; -110.96045
-42.50759; -110.43831
-41.85206; -109.98369
-41.16454; -109.54903
-40.50784; -109.18718
-39.89508; -108.89060
-39.25942; -108.61916
-38.53342; -108.38002
-37.73015; -108.20092
-36.90380; -108.06361
-36.05157; -107.99956
-35.18239; -107.98720
-34.29594; -108.03964
-33.40059; -108.15473
-32.50418; -108.28913
-31.58814; -108.46485
-30.64030; -108.66175
-29.66078; -108.85001
-28.63323; -109.08124
-27.57382; -109.30311
-26.54947; -109.49272
-25.56154; -109.69660
-24.57324; -109.88022
-23.57260; -110.03759
-22.56528; -110.17937
-21.56580; -110.31212
-20.57240; -110.41317
-19.57718; -110.49804
-18.58124; -110.56255
-17.58515; -110.59800
-16.59005; -110.59511
-15.59402; -110.57636
-14.59401; -110.57907
-13.59877; -110.50733
-12.60299; -110.42560
-11.60037; -110.33525
-10.57756; -110.26762
-9.55541; -110.16335
-8.54598; -110.04497
-7.49169; -109.92042
-6.33326; -109.77288
-5.18368; -109.54607
-4.13554; -109.32500
-3.10548; -109.11447
-2.06377; -108.86753
-1.05389; -108.60927
-0.03631; -108.34925
1.03137; -108.05050
2.07171; -107.70583
3.04556; -107.39951
3.99507; -107.10037
4.94453; -106.78594
5.89064; -106.46759
6.83346; -106.13879
7.77565; -105.80853
8.72628; -105.50349
9.67623; -105.19382
10.64319; -104.92118
11.63813; -104.61888
12.66552; -104.26157
13.66792; -103.88854
14.61824; -103.52625
15.55022; -103.16361
16.47417; -102.78021
17.40987; -102.42969
18.34844; -102.08511
19.27458; -101.70677
20.20253; -101.33266
21.13263; -100.96383
22.06323; -100.59610
22.99930; -100.24256
23.94377; -99.91070
24.88272; -99.56431
25.81873; -99.20903
26.75520; -98.85544
27.70070; -98.49941
28.66920; -98.14332
29.62290; -97.74949
30.55784; -97.36673
31.48299; -96.98449
32.39253; -96.56304
33.31544; -96.17610
34.24606; -95.80897
35.17819; -95.45041
36.11133; -95.09800
37.04704; -94.74966
37.98015; -94.38825
38.90120; -94.01550
39.85647; -93.63573
40.88614; -93.20273
41.88145; -92.71931
42.83365; -92.28188
43.80399; -91.81245
44.75667; -91.30464
45.64968; -90.80880
46.55347; -90.31306
47.52795; -89.79480
48.45420; -89.20262
49.36696; -88.65895
50.30888; -88.05847
51.23527; -87.41492
52.07817; -86.80040
52.88470; -86.19963
53.73777; -85.58833
54.62454; -84.90891
55.49060; -84.20546
56.27878; -83.52072
57.06772; -82.86542
57.87911; -82.15865
58.65561; -81.41493
59.40461; -80.72392
60.14747; -80.04277
60.93264; -79.31412
61.73945; -78.50448
62.45581; -77.66465
63.16382; -76.89749
63.91012; -76.10963
64.61772; -75.25855
65.30117; -74.40521
65.93899; -73.55111
66.55788; -72.72231
67.20601; -71.84505
67.84987; -70.89757
68.41916; -69.96938
68.96063; -69.11130
69.48751; -68.26612
70.04126; -67.37774
70.63226; -66.38054
71.19079; -65.32908
71.67636; -64.33736
72.12844; -63.37105
72.58560; -62.35250
73.01596; -61.31047
73.40430; -60.30701
73.76335; -59.33368
74.12401; -58.30984
74.50450; -57.17767
74.80349; -56.02983
75.05945; -54.98276
75.29840; -53.99474
75.50816; -52.98694
75.74148; -51.94284
75.92832; -50.85293
76.11676; -49.70863
76.22314; -48.57660
76.33136; -47.49940
76.39759; -46.36845
76.40552; -45.23401
76.40318; -44.18696
76.38825; -43.15264
76.36387; -42.03527
76.28448; -40.90194
76.19466; -39.83790
76.07028; -38.79008
75.94039; -37.72919
75.75777; -36.66181
75.58240; -35.56078
75.37844; -34.43874
75.13967; -33.30492
74.84695; -32.17468
74.53782; -31.03700
74.20179; -29.90994
73.85849; -28.77464
73.39521; -27.60401
72.83429; -26.41489
72.15110; -25.27642
71.37398; -24.20708
70.53087; -23.24385
69.66025; -22.35915
68.75576; -21.52615
67.79425; -20.76005
66.77944; -20.06898
65.71877; -19.45597
64.61897; -18.92565
63.48844; -18.47987
62.34180; -18.08856
61.17505; -17.76488
59.99806; -17.51417
58.81940; -17.31424
57.63383; -17.16963
56.44640; -17.05782
55.25703; -16.99785
54.07230; -16.96089
52.89517; -16.90628
51.72734; -16.88318
50.58060; -16.89855
49.45828; -16.93621
48.35376; -16.97616
47.26822; -16.98313
46.21820; -17.02252
45.20335; -17.04966
44.23231; -17.08340
43.30615; -17.10654
42.43926; -17.12403
41.58591; -17.15692
40.64763; -17.19634
39.64641; -17.24259
38.64586; -17.26554
37.64810; -17.28323
36.64989; -17.30302
35.65221; -17.31899
34.65106; -17.34115
33.64099; -17.36670
32.63214; -17.42173
31.63267; -17.47560
30.63643; -17.51809
29.63986; -17.56383
28.64421; -17.62693
27.64801; -17.67723
26.65151; -17.72351
25.65409; -17.75173
24.65699; -17.79222
23.65914; -17.82220
22.65988; -17.82145
21.65572; -17.84718
20.63569; -17.88602
19.60916; -17.93724
18.59664; -18.00468
17.59693; -18.07967
16.59857; -18.13389
15.59992; -18.18235
14.60220; -18.24807
13.60383; -18.30564
12.60448; -18.34789
11.60542; -18.40230
10.60641; -18.45527
9.59776; -18.51252
8.56738; -18.57616
7.53797; -18.65459
6.53120; -18.74318
5.53255; -18.81795
4.53443; -18.90454
3.53171; -18.97384
2.52008; -19.03544
1.51132; -19.13328
0.51116; -19.23699
-0.48618; -19.33269
-1.48421; -19.42174
-2.48241; -19.50774
-3.47976; -19.60445
-4.47917; -19.67673
-5.47820; -19.75390
-6.47673; -19.83752
-7.47582; -19.91463
-8.47513; -19.98810
-9.47323; -20.06592
-10.47024; -20.15396
-11.46853; -20.23464
-12.47537; -20.30741
-13.50170; -20.37900
-14.53081; -20.47695
-15.54221; -20.58077
-16.54018; -20.68680
-17.54625; -20.78648
-18.57101; -20.89814
-19.59639; -21.02335
-20.61433; -21.14518
-21.63198; -21.27841
-22.63688; -21.43015
-23.63795; -21.56731
-24.64897; -21.70311
-25.68468; -21.87786
-26.78010; -22.05134
-27.85660; -22.26925
-28.86531; -22.49007
-29.86609; -22.71035
-30.87615; -22.96892
-31.94683; -23.21099
-33.07038; -23.52740
-34.12770; -23.89397
-35.08803; -24.22600
-36.03721; -24.53346
-37.06540; -24.88270
-38.20031; -25.29472
-39.30345; -25.78384
-40.28597; -26.26120
-41.20570; -26.71451
-42.13050; -27.19126
-43.08291; -27.68921
-44.00276; -28.23697
-44.86053; -28.82825
-45.75191; -29.36649
-46.62283; -29.98360
-47.46847; -30.67577
-48.32639; -31.37882
-49.17099; -32.14926
-49.97700; -32.97748
-50.79707; -33.81400
-51.55062; -34.76562
-52.32782; -35.66259
-53.10291; -36.62721
-53.87765; -37.59276
-54.57304; -38.54206
-55.23299; -39.59934
-55.88802; -40.78994
-56.52910; -42.03721
-57.07366; -43.34549
-57.53115; -44.68264
-57.87506; -46.00193
-58.11794; -47.30718
-58.28564; -48.61472
-58.39532; -49.91768
-58.40903; -51.20480
-58.25930; -52.44685
-58.06148; -53.65800
-57.74288; -54.82145
-57.30647; -55.94525
-56.75638; -57.02798
-56.12680; -58.07193
-55.40158; -59.06468
-54.58710; -60.00283
-53.68382; -60.87897
-52.71022; -61.69848
-51.66715; -62.43973
-50.57973; -63.11407
-49.43307; -63.69683
-48.26563; -64.22208
-47.06831; -64.66723
-45.85207; -65.05631
-44.60845; -65.35949
-43.35271; -65.59105
-42.09817; -65.78529
-40.84034; -65.92143
-39.58386; -66.00883
-38.33029; -66.02511
-37.08578; -66.06276
-35.85030; -66.02774
-34.62468; -65.97288
-33.41204; -65.86052
-32.21345; -65.71443
-31.02270; -65.57031
-29.84226; -65.41337
-28.68555; -65.20859
-27.55320; -64.96869
-26.45375; -64.68480
-25.38045; -64.38283
-24.33094; -64.07399
-23.30316; -63.76801
-22.31300; -63.44273
-21.35903; -63.11035
-20.44608; -62.77146
-19.57889; -62.42811
-18.75484; -62.09344
-17.98117; -61.77923
-17.23515; -61.41967
-16.41294; -60.98083
-15.52578; -60.49025
-14.66361; -59.96521
-13.82140; -59.41208
-12.97357; -58.86539
-12.12886; -58.32449
-11.29824; -57.75191
-10.47559; -57.16354
-9.65256; -56.57991
-8.83201; -55.99354
-8.00899; -55.41635
-7.19312; -54.82357
-6.36957; -54.25204
-5.55338; -53.66329
-4.73284; -53.08594
-3.90264; -52.53231
-3.07231; -51.97740
-2.23955; -51.42581
-1.39534; -50.89924
-0.54551; -50.38181
0.31306; -49.88059
1.18434; -49.40780
2.07133; -48.97720
2.96803; -48.56424
3.88091; -48.17723
4.81078; -47.82229
5.72622; -47.45483
6.63123; -47.08616
7.51718; -46.75062
8.33219; -46.45947
9.14686; -46.20151
10.02520; -45.94854
10.91499; -45.70968
11.81113; -45.49203
12.73333; -45.27773
13.67000; -45.07624
14.60832; -44.88476
15.56447; -44.72252
16.54614; -44.54489
17.51117; -44.34875
18.42877; -44.18717
19.33886; -44.05288
20.26856; -43.93033
21.20050; -43.82330
22.14632; -43.73761
23.07120; -43.65037
23.91320; -43.59559
24.73834; -43.57795
25.61417; -43.58679
26.48860; -43.61908
27.32796; -43.67375
28.15226; -43.76033
28.96613; -43.87525
29.74438; -44.02121
30.52409; -44.21074
31.34119; -44.44109
32.09310; -44.68867
32.72360; -44.95446
33.33549; -45.24367
33.97746; -45.62797
34.64633; -46.05688
35.29654; -46.53254
35.90338; -47.04109
36.42548; -47.54994
36.86700; -48.04816
37.26537; -48.55720
37.63381; -49.07899
37.95796; -49.63388
38.25632; -50.24061
38.49983; -50.89380
38.69947; -51.56152
38.84712; -52.24203
38.94211; -52.93070
38.98936; -53.62243
39.04381; -54.32138
39.01017; -55.01257
38.92388; -55.67459
38.75180; -56.31702
38.55462; -56.94885
38.26759; -57.58687
37.87617; -58.27192
37.38688; -58.92405
36.85770; -59.52229
36.23715; -60.01089
35.61178; -60.40314
35.01351; -60.75008
34.38447; -61.02784
33.72983; -61.23720
33.03239; -61.36742
32.31520; -61.45532
31.57313; -61.49428
30.80615; -61.49712
30.01093; -61.47463
29.18805; -61.42277
28.35437; -61.36174
27.52148; -61.32613
26.67650; -61.28315
25.81975; -61.24846
24.95099; -61.24268
24.06403; -61.22856
23.15922; -61.21951
22.23539; -61.25198
21.28871; -61.34637
20.30591; -61.44980
19.28461; -61.59315
18.23286; -61.80406
17.14186; -62.04605
16.00305; -62.31979
14.81895; -62.70145
13.62147; -63.13206
12.48978; -63.54082
11.44055; -63.92753
10.42691; -64.30880
9.43245; -64.68335
8.47127; -65.07659
7.54542; -65.46952
6.65623; -65.88930
5.73558; -66.26586
4.80125; -66.65873
3.86693; -67.05092
2.93146; -67.43584
1.98398; -67.78638
1.05255; -68.17262
0.11516; -68.52976
-0.82601; -68.86780
-1.76843; -69.20462
-2.70657; -69.55194
-3.64172; -69.90298
-4.57822; -70.24641
-5.50566; -70.60994
-6.43465; -70.96622
-7.36465; -71.31712
-8.29807; -71.65682
-9.23922; -71.97456
-10.17859; -72.29582
-11.11592; -72.62190
-12.05571; -72.94152
-13.00182; -73.24514
-13.95533; -73.53053
-14.90471; -73.82854
-15.86049; -74.11221
-16.82306; -74.38097
-17.78779; -74.64676
-18.76133; -74.89028
-19.73169; -75.14688
-20.70080; -75.41538
-21.65947; -75.71725
-22.61535; -76.03012
-23.57225; -76.34326
-24.53054; -76.65384
-25.49277; -76.95760
-26.45387; -77.25927
-27.42788; -77.58268
-28.43439; -77.95523
-29.41945; -78.37264
-30.35666; -78.77616
-31.28930; -79.16055
-32.23145; -79.56516
-33.17377; -79.99084
-34.12362; -80.41573
-35.05584; -80.85700
-35.94627; -81.32121
-36.81536; -81.79962
-37.67889; -82.28824
-38.53740; -82.79493
-39.39081; -83.32006
-40.21918; -83.88538
-41.04182; -84.45102
-41.86628; -85.00873
-42.68620; -85.57255
-43.47556; -86.19546
-44.26787; -86.80804
-45.03930; -87.45906
-45.77218; -88.18481
-46.51488; -88.88626
-47.26447; -89.57014
-48.03222; -90.21413
-48.80335; -90.84990
-49.56336; -91.50904
-50.29853; -92.22192
-51.04884; -92.90703
-51.84347; -93.50596
-52.66207; -94.05798
-53.48795; -94.60886
-54.31434; -95.13086
-55.10778; -95.58571
-55.84712; -95.95770
-56.60858; -96.24886
-57.40454; -96.53498
-58.13608; -96.76084
-58.82706; -96.91654
-59.59268; -97.05900
-60.44040; -97.17115
-61.31067; -97.23457
-62.16792; -97.32063
-63.05622; -97.30038
-63.98812; -97.29746
-64.91542; -97.33018
-65.78062; -97.34210
-66.62841; -97.25537
-67.55043; -97.15721
-68.51548; -97.08901
-69.45164; -96.95661
-70.37971; -96.83542
-71.28814; -96.68506
-72.11700; -96.52374
-72.84044; -96.34593
-73.55685; -96.11722
-74.35395; -95.82718
-75.19199; -95.49303
-75.98095; -95.16279
-76.71558; -94.81245
-77.43568; -94.40494
-78.13392; -94.02696
-78.80622; -93.57785
-79.52788; -93.07622
-80.23194; -92.56815
-80.87324; -92.05884
-81.49704; -91.51054
-82.13398; -90.93309
-82.74286; -90.33454
-83.31120; -89.73548
-83.85080; -89.11791
-84.39355; -88.44949
-84.90987; -87.77273
-85.37690; -87.10769
-85.81509; -86.41999
-86.23171; -85.70941
-86.63171; -84.94854
-87.03730; -84.14454
-87.41180; -83.34127
-87.74855; -82.53095
-88.09467; -81.68907
-88.40550; -80.84388
-88.67861; -80.04174
-88.90952; -79.24627
-89.11144; -78.43529
-89.28513; -77.57915
-89.44432; -76.70291
-89.56544; -75.88764
-89.62138; -75.07329
-89.68293; -74.22754
-89.70587; -73.43593
-89.66802; -72.64685
-89.60445; -71.80772
-89.51517; -70.99801
-89.36428; -70.20183
-89.21387; -69.40704
-89.02984; -68.66863
-88.77941; -67.91123
-88.48109; -67.10952
-88.17353; -66.29582
-87.82955; -65.47358
-87.46202; -64.63744
-87.06355; -63.78837
-86.67670; -62.97729
-86.29842; -62.26771
-85.85991; -61.57088
-85.40518; -60.84202
-84.94965; -60.16591
-84.42945; -59.48429
-83.83957; -58.76506
-83.19675; -58.05587
-82.45832; -57.39251
-81.75422; -56.66070
-80.98332; -55.96837
-80.19321; -55.29935
-79.41709; -54.59831
-78.55616; -53.92915
-77.65826; -53.25542
-76.82841; -52.50148
-75.93205; -51.76539
-75.01763; -51.01353
-74.09385; -50.22910
-73.17095; -49.40410
-72.39592; -48.45100
-71.70334; -47.36080
-71.02465; -46.22871
-70.50688; -45.11760
-70.19052; -44.02086
-70.05283; -42.92036
-69.96033; -41.82786
-69.94613; -40.74264
-70.00220; -39.66459
-70.27364; -38.60151
-70.51487; -37.51571
-70.84910; -36.40537
-71.33269; -35.34248
-71.87118; -34.33197
-72.42201; -33.35598
-72.95678; -32.42286
-73.48300; -31.53264
-73.93999; -30.66473
-74.36432; -29.83441
-74.69229; -29.03939
-74.93488; -28.28724
-75.13166; -27.56038
-75.26022; -26.85096
-75.39826; -26.16083
-75.51605; -25.47840
-75.63204; -24.78820
-75.69567; -24.06958
-75.55059; -23.35907
-75.15776; -22.70823
-74.58882; -22.14029
-73.98241; -21.65238
-73.31679; -21.29926
-72.63680; -21.03019
-71.96556; -20.80270
-71.24940; -20.65601
-70.52872; -20.53101
-69.81124; -20.38628
-69.07906; -20.21691
-68.30718; -20.05215
-67.53434; -19.82004
-66.71323; -19.61745
