# delta; F_drive; F_brake; gamma_y
0.26179; 219.61193; -0.00002; 78.91776
0.26179; 213.85224; -0.00002; 77.13156
0.16858; 180.46098; -0.00003; 74.58850
-0.01178; 119.49896; -0.00004; 59.94065
-0.19251; 107.28112; -0.00005; 22.14120
-0.26179; 124.86979; -0.00004; 18.16958
-0.08068; 132.16495; -0.00004; 68.77276
0.10090; 188.21890; -0.00002; 82.36760
0.26179; 231.39667; -0.00002; 82.13103
0.10488; 182.22459; -0.00002; 80.34688
-0.07843; 124.84854; -0.00004; 64.20153
-0.26180; 126.09946; -0.00004; 27.23173
-0.26180; 129.99753; -0.00004; 40.88519
-0.26180; 137.58080; -0.00003; 53.31678
-0.07841; 187.78187; -0.00002; 88.00251
0.10463; 248.66159; -0.00002; 93.72414
0.26180; 293.74068; -0.00001; 92.80718
0.26180; 296.56291; -0.00001; 93.11600
0.26179; 299.06289; -0.00001; 93.37999
0.24022; 295.89225; -0.00001; 93.93897
0.16062; 276.87110; -0.00001; 94.99246
0.12409; 268.00951; -0.00002; 95.28706
0.10446; 263.29644; -0.00002; 95.39107
0.09275; 260.46542; -0.00002; 95.42830
0.08446; 42.59831; -0.00012; 95.82317
-0.00866; 0.00002; -226.63012; 95.52438
-0.01768; 0.00002; -224.73291; 95.96219
0.06898; 0.00221; -0.00221; 96.55336
0.06760; 0.00369; -0.00118; 96.27487
0.06848; 0.01617; -0.00074; 95.82001
0.07580; 408.26484; -0.00001; 94.06838
0.09088; 427.11572; -0.00001; 92.45843
0.10520; 444.98148; -0.00001; 90.83291
0.11834; 461.09692; -0.00001; 89.28561
0.13006; 475.06693; -0.00001; 87.88487
0.14033; 486.87734; -0.00001; 86.66090
0.14914; 439.30035; -0.00001; 85.78981
0.15569; 215.09748; -0.00002; 85.63492
0.16027; 213.44720; -0.00002; 84.96422
0.16594; 211.27557; -0.00002; 84.07473
0.17266; 208.64588; -0.00002; 82.95410
0.18043; 205.61471; -0.00002; 81.58114
0.18929; 202.23813; -0.00002; 79.92585
0.19929; 198.57733; -0.00002; 77.94887
0.21053; 194.70564; -0.00002; 75.60109
0.22315; 190.71873; -0.00002; 72.82354
0.23682; 186.59092; -0.00002; 69.54606
0.25162; 182.43739; -0.00002; 65.69322
0.26179; 176.70936; -0.00002; 61.16028
0.26180; 167.90039; -0.00003; 55.79627
0.26180; 159.17740; -0.00003; 49.54703
0.26180; 150.80954; -0.00003; 42.34883
0.26180; 143.09974; -0.00003; 34.15970
0.26180; 136.35101; -0.00003; 24.93993
0.26180; 130.83031; -0.00004; 14.60529
0.26180; 126.77723; -0.00004; 2.98761
0.26180; 124.52684; -0.00004; -10.06494
0.13993; 112.13767; -0.00004; -51.64154
-0.03405; 161.38007; -0.00003; -78.06027
-0.17621; 202.85197; -0.00002; -81.21539
-0.18523; 201.96205; -0.00002; -80.24947
-0.19412; 200.16496; -0.00002; -78.96873
-0.20383; 197.78006; -0.00002; -77.34404
-0.21470; 194.95142; -0.00002; -75.32947
-0.22717; 191.85343; -0.00002; -72.86501
-0.24167; 188.67511; -0.00002; -69.87591
-0.25745; 185.28975; -0.00002; -66.27138
-0.26033; 177.70115; -0.00003; -61.90654
-0.22811; 159.22972; -0.00003; -56.17943
-0.04192; 95.45988; -0.00005; -33.28935
-0.02930; 89.56820; -0.00006; -25.84718
-0.02338; 86.51388; -0.00006; -20.46330
-0.01782; 84.42423; -0.00006; -15.79645
-0.01366; 83.17192; -0.00006; -12.12782
-0.01053; 82.43031; -0.00006; -9.28063
-0.00815; 81.99362; -0.00006; -7.08460
-0.00633; 81.73747; -0.00006; -5.39644
-0.00492; 81.58744; -0.00006; -4.09975
-0.00375; 81.49781; -0.00006; -3.08739
-0.00217; 81.43513; -0.00006; -2.17959
0.00519; 81.39941; -0.00006; -0.26863
0.06777; 87.43635; -0.00006; 12.10632
0.05064; 83.60263; -0.00006; 2.41019
0.00214; 82.74305; -0.00006; -12.25479
0.06176; 84.42811; -0.00006; 1.06756
0.05534; 83.57608; -0.00006; -5.44478
0.08269; 86.28649; -0.00006; -3.79154
0.07448; 85.65509; -0.00006; -11.96983
0.13394; 94.03950; -0.00005; -4.49190
0.08061; 89.58591; -0.00006; -25.94446
-0.01745; 106.34416; -0.00005; -48.42136
0.16324; 99.54859; -0.00005; -9.40025
0.06104; 98.22115; -0.00005; -42.53667
-0.12098; 147.25517; -0.00003; -64.98765
-0.25923; 182.41829; -0.00002; -64.60052
-0.26052; 174.99379; -0.00003; -60.36189
-0.23259; 158.32718; -0.00003; -54.79216
-0.04883; 95.47386; -0.00005; -32.38647
-0.02823; 88.15014; -0.00006; -23.38843
-0.02251; 85.59154; -0.00006; -18.42083
-0.01695; 83.83131; -0.00006; -14.09320
-0.01279; 82.79572; -0.00006; -10.72644
-0.00969; 82.19502; -0.00006; -8.14373
-0.00735; 81.84793; -0.00006; -6.17220
-0.00557; 81.64800; -0.00006; -4.67219
-0.00422; 81.53319; -0.00006; -3.53375
-0.00320; 81.46747; -0.00006; -2.67193
-0.00243; 81.42995; -0.00006; -2.02096
-0.00185; 81.40853; -0.00006; -1.52911
-0.00141; 81.39622; -0.00006; -1.15606
-0.00108; 81.38912; -0.00006; -0.87167
-0.00081; 81.38502; -0.00006; -0.65462
-0.00061; 81.38268; -0.00006; -0.48992
-0.00045; 81.38136; -0.00006; -0.36606
-0.00034; 81.38062; -0.00006; -0.27342
-0.00025; 81.38021; -0.00006; -0.20414
-0.00018; 81.37998; -0.00006; -0.15235
-0.00013; 81.37985; -0.00006; -0.11371
-0.00009; 81.37978; -0.00006; -0.08495
-0.00006; 81.37974; -0.00006; -0.06362
-0.00003; 81.37972; -0.00006; -0.04789
-0.00000; 81.37970; -0.00006; -0.03637
0.00002; 81.37970; -0.00006; -0.02805
0.00005; 81.37969; -0.00006; -0.02221
0.00008; 81.37969; -0.00006; -0.01828
0.00011; 81.37969; -0.00006; -0.01588
0.00016; 81.37970; -0.00006; -0.01471
0.00022; 81.37972; -0.00006; -0.01460
0.00029; 81.37975; -0.00006; -0.01545
0.00039; 81.37981; -0.00006; -0.01736
0.00052; 81.37991; -0.00006; -0.02104
0.00070; 81.38008; -0.00006; -0.02774
0.00094; 81.38037; -0.00006; -0.03882
0.00128; 81.38091; -0.00006; -0.05535
0.00174; 81.38192; -0.00006; -0.07787
0.00237; 81.38380; -0.00006; -0.10666
0.00321; 81.38724; -0.00006; -0.13900
0.00500; 81.39896; -0.00006; -0.02843
0.01410; 81.58805; -0.00006; 1.53624
0.12341; 100.10580; -0.00005; 21.74248
0.26163; 138.56479; -0.00003; 28.70295
0.26176; 133.17799; -0.00004; 19.89183
0.26179; 128.80506; -0.00004; 9.92001
0.26179; 125.69715; -0.00004; -1.45571
0.26180; 124.29663; -0.00004; -14.34753
0.09300; 124.16457; -0.00004; -64.24832
-0.07779; 177.09497; -0.00003; -80.63797
-0.17300; 203.49401; -0.00002; -81.63670
-0.18162; 202.51580; -0.00002; -80.69532
-0.19011; 200.63723; -0.00002; -79.44842
-0.19935; 198.14954; -0.00002; -77.86666
-0.20965; 195.18963; -0.00002; -75.90466
-0.22124; 191.86411; -0.00002; -73.50296
-0.23430; 188.28779; -0.00002; -70.58811
-0.24903; 184.59745; -0.00002; -67.07351
-0.26106; 179.65197; -0.00003; -62.84679
-0.26152; 170.98470; -0.00003; -57.73286
-0.26145; 162.00174; -0.00003; -51.62426
-0.18048; 127.82858; -0.00004; -40.94358
0.00164; 81.45496; -0.00006; -2.76722
-0.00089; 81.47430; -0.00006; -3.00280
-0.00154; 81.45801; -0.00006; -2.67444
-0.00157; 81.43549; -0.00006; -2.23356
-0.00144; 81.41738; -0.00006; -1.82207
-0.00126; 81.40441; -0.00006; -1.46637
-0.00107; 81.39555; -0.00006; -1.16812
-0.00089; 81.38967; -0.00006; -0.92228
-0.00073; 81.38586; -0.00006; -0.72215
-0.00058; 81.38345; -0.00006; -0.56126
-0.00046; 81.38194; -0.00006; -0.43364
-0.00036; 81.38103; -0.00006; -0.33360
-0.00028; 81.38048; -0.00006; -0.25586
-0.00022; 81.38016; -0.00006; -0.19577
-0.00017; 81.37996; -0.00006; -0.14948
-0.00013; 81.37985; -0.00006; -0.11392
-0.00010; 81.37979; -0.00006; -0.08665
-0.00008; 81.37975; -0.00006; -0.06580
-0.00006; 81.37972; -0.00006; -0.04989
-0.00004; 81.37971; -0.00006; -0.03777
-0.00003; 81.37970; -0.00006; -0.02856
-0.00003; 81.37970; -0.00006; -0.02157
-0.00002; 81.37970; -0.00006; -0.01627
-0.00001; 81.37970; -0.00006; -0.01226
-0.00001; 81.37970; -0.00006; -0.00923
-0.00001; 81.37969; -0.00006; -0.00695
-0.00001; 81.37969; -0.00006; -0.00523
-0.00000; 81.37969; -0.00006; -0.00393
-0.00000; 81.37969; -0.00006; -0.00295
-0.00000; 81.37969; -0.00006; -0.00222
-0.00000; 81.37969; -0.00006; -0.00167
-0.00000; 81.37969; -0.00006; -0.00126
-0.00000; 81.37969; -0.00006; -0.00095
-0.00000; 81.37969; -0.00006; -0.00071
-0.00000; 81.37969; -0.00006; -0.00054
-0.00000; 81.37969; -0.00006; -0.00041
-0.00000; 81.37969; -0.00006; -0.00031
-0.00000; 81.37969; -0.00006; -0.00024
-0.00000; 81.37969; -0.00006; -0.00018
-0.00000; 81.37969; -0.00006; -0.00014
-0.00000; 81.37969; -0.00006; -0.00011
-0.00000; 81.37969; -0.00006; -0.00009
-0.00000; 81.37969; -0.00006; -0.00007
-0.00000; 81.37969; -0.00006; -0.00006
-0.00000; 81.37969; -0.00006; -0.00005
-0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00004
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
0.00000; 81.37969; -0.00006; -0.00003
-0.00000; 81.37969; -0.00006; -0.00003
-0.00000; 81.37969; -0.00006; -0.00003
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00002
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; 0.00001
-0.00000; 81.37969; -0.00006; 0.00003
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00010
-0.00001; 81.37969; -0.00006; 0.00015
-0.00001; 81.37969; -0.00006; 0.00023
-0.00001; 81.37969; -0.00006; 0.00034
-0.00001; 81.37969; -0.00006; 0.00048
-0.00002; 81.37969; -0.00006; 0.00068
-0.00002; 81.37969; -0.00006; 0.00094
-0.00003; 81.37969; -0.00006; 0.00130
-0.00004; 81.37969; -0.00006; 0.00177
-0.00005; 81.37969; -0.00006; 0.00242
-0.00007; 81.37970; -0.00006; 0.00342
-0.00008; 81.37970; -0.00006; 0.00792
0.00059; 81.38033; -0.00006; 0.15446
0.00624; 81.43752; -0.00006; 1.27694
0.04440; 84.15153; -0.00006; 8.54378
0.03394; 82.42118; -0.00006; 2.04319
-0.00776; 82.43088; -0.00006; -9.77203
-0.01069; 82.36953; -0.00006; -9.00577
-0.00870; 81.98986; -0.00006; -7.02131
-0.00663; 81.73131; -0.00006; -5.32583
-0.00500; 81.57970; -0.00006; -4.01728
-0.00376; 81.49313; -0.00006; -3.02571
-0.00283; 81.44402; -0.00006; -2.27783
-0.00214; 81.41620; -0.00006; -1.71438
-0.00162; 81.40040; -0.00006; -1.28910
-0.00122; 81.39138; -0.00006; -0.96663
-0.00092; 81.38622; -0.00006; -0.72154
-0.00068; 81.38331; -0.00006; -0.53620
-0.00051; 81.38168; -0.00006; -0.39749
-0.00037; 81.38078; -0.00006; -0.29456
-0.00028; 81.38029; -0.00006; -0.21841
-0.00021; 81.38002; -0.00006; -0.16204
-0.00015; 81.37988; -0.00006; -0.12027
-0.00011; 81.37979; -0.00006; -0.08929
-0.00008; 81.37975; -0.00006; -0.06632
-0.00006; 81.37972; -0.00006; -0.04927
-0.00005; 81.37971; -0.00006; -0.03661
-0.00003; 81.37970; -0.00006; -0.02722
-0.00003; 81.37970; -0.00006; -0.02024
-0.00002; 81.37970; -0.00006; -0.01506
-0.00001; 81.37969; -0.00006; -0.01121
-0.00001; 81.37969; -0.00006; -0.00834
-0.00001; 81.37969; -0.00006; -0.00621
-0.00001; 81.37969; -0.00006; -0.00463
-0.00000; 81.37969; -0.00006; -0.00345
-0.00000; 81.37969; -0.00006; -0.00257
-0.00000; 81.37969; -0.00006; -0.00190
-0.00000; 81.37969; -0.00006; -0.00141
-0.00000; 81.37969; -0.00006; -0.00102
-0.00000; 81.37969; -0.00006; -0.00071
-0.00000; 81.37969; -0.00006; -0.00048
-0.00000; 81.37969; -0.00006; -0.00030
-0.00000; 81.37970; -0.00006; -0.00018
-0.00000; 81.37970; -0.00006; -0.00009
-0.00000; 81.37970; -0.00006; -0.00003
-0.00000; 81.37970; -0.00006; 0.00001
-0.00000; 81.37970; -0.00006; 0.00003
-0.00000; 81.37970; -0.00006; 0.00005
-0.00000; 81.37970; -0.00006; 0.00005
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00006
-0.00000; 81.37969; -0.00006; 0.00005
-0.00000; 81.37969; -0.00006; 0.00005
0.00000; 81.37969; -0.00006; 0.00005
0.00000; 81.37969; -0.00006; 0.00004
0.00000; 81.37969; -0.00006; 0.00004
0.00000; 81.37969; -0.00006; 0.00004
0.00000; 81.37969; -0.00006; 0.00003
0.00000; 81.37969; -0.00006; 0.00003
0.00000; 81.37969; -0.00006; 0.00003
0.00000; 81.37969; -0.00006; 0.00002
0.00000; 81.37969; -0.00006; 0.00002
0.00000; 81.37969; -0.00006; 0.00002
0.00000; 81.37969; -0.00006; 0.00002
0.00000; 81.37969; -0.00006; 0.00001
0.00000; 81.37969; -0.00006; 0.00001
0.00000; 81.37969; -0.00006; 0.00001
0.00000; 81.37969; -0.00006; 0.00000
0.00000; 81.37969; -0.00006; 0.00000
0.00000; 81.37969; -0.00006; -0.00000
-0.00000; 81.37969; -0.00006; -0.00000
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37969; -0.00006; -0.00001
-0.00000; 81.37970; -0.00006; -0.00001
-0.00000; 81.37970; -0.00006; -0.00001
-0.00000; 81.37907; -0.00006; 0.00001
