# v; beta; omega; n; xi;
6.94444; -0.06770; -0.27155; -2.59839; 0.37938
6.94444; -0.03519; -0.20137; -2.31781; 0.48125
6.94444; -0.01619; -0.13136; -1.84371; 0.48312
6.94444; -0.00267; -0.06604; -1.33211; 0.41189
6.94444; 0.00452; -0.02143; -0.90928; 0.33593
6.94444; 0.00658; 0.00257; -0.57518; 0.27347
6.94444; 0.00585; 0.01214; -0.31065; 0.22176
6.94444; 0.00419; 0.01360; -0.10124; 0.17904
6.94444; 0.00252; 0.01127; 0.06461; 0.14423
6.94444; 0.00122; 0.00780; 0.19651; 0.11659
6.94444; 0.00037; 0.00455; 0.30252; 0.09527
6.94444; -0.00012; 0.00204; 0.38913; 0.07905
6.94444; -0.00034; 0.00040; 0.46120; 0.06659
6.94444; -0.00036; -0.00045; 0.52208; 0.05664
6.94444; -0.00029; -0.00074; 0.57398; 0.04840
6.94444; -0.00019; -0.00071; 0.61847; 0.04157
6.94444; -0.00011; -0.00055; 0.65695; 0.03615
6.94444; -0.00004; -0.00035; 0.69082; 0.03212
6.94444; -0.00000; -0.00018; 0.72144; 0.02949
6.94444; 0.00002; -0.00006; 0.75018; 0.02823
6.94444; 0.00002; 0.00001; 0.77835; 0.02825
6.94444; 0.00002; 0.00004; 0.80710; 0.02930
6.94444; 0.00001; 0.00004; 0.83732; 0.03110
6.94444; 0.00001; 0.00004; 0.86960; 0.03336
6.94444; 0.00000; 0.00002; 0.90430; 0.03587
6.94444; 0.00000; 0.00001; 0.94161; 0.03856
6.94444; -0.00000; 0.00001; 0.98172; 0.04142
6.94444; -0.00000; -0.00000; 1.02479; 0.04444
6.94444; -0.00000; -0.00000; 1.07099; 0.04762
6.94444; -0.00000; -0.00001; 1.12049; 0.05096
6.94444; -0.00000; -0.00001; 1.17344; 0.05445
6.94444; -0.00000; -0.00000; 1.22999; 0.05808
6.94444; 0.00000; -0.00000; 1.29030; 0.06185
6.94444; 0.00000; 0.00000; 1.35451; 0.06575
6.94444; 0.00001; 0.00001; 1.42274; 0.06977
6.94444; 0.00001; 0.00003; 1.49514; 0.07391
6.94444; 0.00001; 0.00005; 1.57181; 0.07815
6.94444; 0.00002; 0.00006; 1.65287; 0.08249
6.94444; 0.00002; 0.00006; 1.73842; 0.08692
6.94444; 0.00001; 0.00004; 1.82852; 0.09137
6.94444; -0.00002; -0.00003; 1.92303; 0.09557
6.94444; -0.00006; -0.00017; 2.02130; 0.09893
6.94444; -0.00013; -0.00039; 2.12191; 0.10074
6.94444; -0.00021; -0.00068; 2.22273; 0.10031
6.94444; -0.00028; -0.00096; 2.32111; 0.09718
6.94444; -0.00030; -0.00113; 2.41422; 0.09119
6.94444; -0.00020; -0.00095; 2.49934; 0.08233
6.94444; 0.00011; -0.00011; 2.57391; 0.07061
6.94444; 0.00085; 0.00205; 2.63565; 0.05608
6.94444; 0.00320; 0.00882; 2.68327; 0.03905
6.94444; 0.01638; 0.04494; 2.72185; 0.02174
6.94444; 0.04623; 0.13199; 2.76637; 0.00933
6.94444; 0.05460; 0.18078; 2.81823; 0.00221
6.94444; 0.03676; 0.15811; 2.85689; -0.00735
6.94444; 0.02202; 0.12200; 2.86873; -0.02488
6.94444; 0.01642; 0.09817; 2.85274; -0.05038
6.94444; 0.04528; 0.16140; 2.82505; -0.07732
6.94444; 0.07328; 0.24510; 2.80070; -0.09910
6.94444; 0.06020; 0.23969; 2.76337; -0.12017
6.94444; 0.05029; 0.22361; 2.69676; -0.14614
6.94444; 0.07948; 0.29501; 2.61785; -0.17149
6.94444; 0.13658; 0.45038; 2.55840; -0.18517
6.94444; 0.17570; 0.58316; 2.53511; -0.18220
6.94444; 0.18602; 0.65103; 2.53971; -0.16745
6.94444; 0.15384; 0.61634; 2.54842; -0.15064
6.94444; 0.15684; 0.63253; 2.55883; -0.13526
6.94444; 0.16992; 0.66990; 2.59014; -0.11771
6.94444; 0.16949; 0.67998; 2.64112; -0.09970
6.94444; 0.14066; 0.62470; 2.69202; -0.08791
6.94444; 0.10788; 0.54364; 2.72206; -0.08871
6.94444; 0.08774; 0.46957; 2.72414; -0.10373
6.94444; 0.11099; 0.49546; 2.71318; -0.12589
6.94444; 0.16433; 0.61419; 2.71698; -0.14215
6.94444; 0.19651; 0.70703; 2.74574; -0.14588
6.94444; 0.17988; 0.69833; 2.78027; -0.14129
6.94444; 0.14849; 0.64491; 2.80122; -0.13389
6.94444; 0.11516; 0.56743; 2.80237; -0.12686
6.94444; 0.08233; 0.46843; 2.78075; -0.12323
6.94444; 0.06027; 0.37486; 2.73606; -0.12488
6.94444; 0.08563; 0.39681; 2.69193; -0.12501
6.94444; 0.06899; 0.34652; 2.65084; -0.12174
6.94444; 0.02559; 0.22289; 2.58312; -0.12450
6.94444; 0.00672; 0.13181; 2.47869; -0.13706
6.94444; -0.00503; 0.06104; 2.34340; -0.15601
6.94444; -0.00999; 0.01467; 2.17803; -0.17843
6.94444; -0.01051; -0.01069; 1.98509; -0.20124
6.94444; -0.00859; -0.02045; 1.76809; -0.22190
6.94444; -0.00589; -0.02068; 1.53140; -0.23862
6.94444; -0.00337; -0.01631; 1.27999; -0.25037
6.94444; -0.00149; -0.01074; 1.01926; -0.25670
6.94444; -0.00031; -0.00584; 0.75488; -0.25752
6.94444; 0.00031; -0.00227; 0.49267; -0.25305
6.94444; 0.00055; -0.00008; 0.23813; -0.24409
6.94444; 0.00053; 0.00093; -0.00453; -0.23208
6.94444; 0.00040; 0.00118; -0.23308; -0.21880
6.94444; 0.00025; 0.00103; -0.44733; -0.20590
6.94444; 0.00012; 0.00073; -0.64864; -0.19447
6.94444; 0.00003; 0.00042; -0.83908; -0.18495
6.94444; -0.00003; 0.00015; -1.02080; -0.17737
6.94444; -0.00007; -0.00007; -1.19593; -0.17173
6.94444; -0.00010; -0.00025; -1.36656; -0.16802
6.94444; -0.00012; -0.00039; -1.53468; -0.16610
6.94444; -0.00013; -0.00048; -1.70178; -0.16533
6.94444; -0.00011; -0.00045; -1.86806; -0.16441
6.94444; -0.00001; -0.00022; -2.03198; -0.16172
6.94444; 0.00018; 0.00036; -2.19027; -0.15573
6.94444; 0.00050; 0.00138; -2.33849; -0.14537
6.94444; 0.00095; 0.00290; -2.47187; -0.13021
6.94444; 0.00146; 0.00474; -2.58587; -0.11012
6.94444; 0.00190; 0.00655; -2.67630; -0.08501
6.94444; 0.00201; 0.00756; -2.73945; -0.05491
6.94444; 0.00112; 0.00577; -2.77245; -0.02005
6.94444; -0.00404; -0.00771; -2.77502; 0.01841
6.94444; -0.02615; -0.06765; -2.75618; 0.05641
6.94444; -0.04582; -0.13503; -2.72404; 0.09044
6.94444; -0.07279; -0.22652; -2.68550; 0.11860
6.94444; -0.09640; -0.31695; -2.64770; 0.13997
6.94444; -0.10238; -0.36621; -2.60581; 0.15809
6.94444; -0.13250; -0.46377; -2.56638; 0.17327
6.94444; -0.17367; -0.59089; -2.54700; 0.18197
6.94444; -0.19985; -0.68727; -2.54998; 0.18537
6.94444; -0.20272; -0.72854; -2.56115; 0.18890
6.94444; -0.20407; -0.75708; -2.57013; 0.19455
6.94444; -0.22331; -0.81663; -2.58383; 0.19721
6.94444; -0.23689; -0.86384; -2.61120; 0.19104
6.94444; -0.21738; -0.84353; -2.64475; 0.17601
6.94444; -0.19062; -0.79992; -2.67534; 0.15462
6.94444; -0.17344; -0.75748; -2.70838; 0.12816
6.94444; -0.14732; -0.69051; -2.74769; 0.09896
6.94444; -0.11889; -0.60634; -2.78917; 0.07103
6.94444; -0.08854; -0.50400; -2.82825; 0.04799
6.94444; -0.05505; -0.38173; -2.85655; 0.03366
6.94444; -0.01735; -0.23733; -2.86081; 0.03241
6.94444; 0.01652; -0.09089; -2.82653; 0.04784
6.94444; -0.00572; -0.08444; -2.76937; 0.07266
6.94444; -0.03835; -0.14466; -2.71534; 0.09464
6.94444; -0.08210; -0.26329; -2.67980; 0.10660
6.94444; -0.12247; -0.39599; -2.67725; 0.10412
6.94444; -0.10708; -0.40433; -2.68990; 0.09467
6.94444; -0.10579; -0.42142; -2.70417; 0.08525
6.94444; -0.10867; -0.44052; -2.72796; 0.07500
6.94444; -0.10334; -0.43712; -2.75928; 0.06503
6.94444; -0.09629; -0.42290; -2.79286; 0.05732
6.94444; -0.05713; -0.32656; -2.80987; 0.05761
6.94444; -0.03128; -0.23415; -2.79281; 0.07152
6.94444; -0.05918; -0.26845; -2.76339; 0.09125
6.94444; -0.08664; -0.33300; -2.74165; 0.10810
6.94444; -0.07933; -0.33028; -2.71304; 0.12558
6.94444; -0.13001; -0.45774; -2.69045; 0.14057
6.94444; -0.17086; -0.58319; -2.69666; 0.14677
6.94444; -0.14838; -0.57170; -2.70388; 0.15399
6.94444; -0.18157; -0.66312; -2.70942; 0.16422
6.94444; -0.20332; -0.73468; -2.72848; 0.17216
6.94444; -0.18232; -0.71515; -2.74055; 0.18117
6.94444; -0.17263; -0.70411; -2.73349; 0.19144
6.94444; -0.16880; -0.69882; -2.71446; 0.19819
6.94444; -0.19209; -0.75099; -2.70155; 0.19540
6.94444; -0.18679; -0.74930; -2.70125; 0.18267
6.94444; -0.16011; -0.69839; -2.70014; 0.16630
6.94444; -0.14594; -0.65723; -2.69581; 0.14977
6.94444; -0.15177; -0.65657; -2.70292; 0.13105
6.94444; -0.14937; -0.64464; -2.72843; 0.10934
6.94444; -0.12525; -0.58462; -2.76097; 0.08867
6.94444; -0.09123; -0.49018; -2.78451; 0.07386
6.94444; -0.07378; -0.41328; -2.79583; 0.06558
6.94444; -0.06982; -0.36927; -2.80408; 0.05961
6.94444; -0.03052; -0.24857; -2.79674; 0.05781
6.94444; -0.00635; -0.14298; -2.75798; 0.06470
6.94444; 0.00604; -0.06571; -2.69221; 0.07767
6.94444; 0.01124; -0.01518; -2.60320; 0.09340
6.94444; 0.01166; 0.01228; -2.49474; 0.10880
6.94444; 0.00951; 0.02282; -2.37151; 0.12130
6.94444; 0.00652; 0.02297; -2.23873; 0.12922
6.94444; 0.00375; 0.01813; -2.10189; 0.13206
6.94444; 0.00167; 0.01200; -1.96588; 0.13057
6.94444; 0.00037; 0.00660; -1.83422; 0.12620
6.94444; -0.00033; 0.00266; -1.70880; 0.12049
6.94444; -0.00060; 0.00019; -1.59003; 0.11459
6.94444; -0.00059; -0.00097; -1.47743; 0.10903
6.94444; -0.00045; -0.00128; -1.37033; 0.10400
6.94444; -0.00028; -0.00114; -1.26803; 0.09960
6.94444; -0.00014; -0.00082; -1.16981; 0.09589
6.94444; -0.00005; -0.00049; -1.07499; 0.09287
6.94444; 0.00001; -0.00023; -0.98290; 0.09047
6.94444; 0.00003; -0.00006; -0.89300; 0.08854
6.94444; 0.00004; 0.00004; -0.80491; 0.08691
6.94444; 0.00003; 0.00007; -0.71842; 0.08539
6.94444; 0.00002; 0.00007; -0.63348; 0.08387
6.94444; 0.00001; 0.00005; -0.55009; 0.08233
6.94444; 0.00000; 0.00004; -0.46829; 0.08076
6.94444; 0.00000; 0.00002; -0.38811; 0.07914
6.94444; -0.00000; 0.00001; -0.30958; 0.07750
6.94444; -0.00000; -0.00000; -0.23274; 0.07581
6.94444; -0.00000; -0.00000; -0.15762; 0.07410
6.94444; -0.00000; -0.00000; -0.08425; 0.07235
6.94444; -0.00000; -0.00000; -0.01266; 0.07056
6.94444; -0.00000; -0.00000; 0.05710; 0.06874
6.94444; -0.00000; -0.00000; 0.12501; 0.06689
6.94444; 0.00000; -0.00000; 0.19103; 0.06500
6.94444; 0.00000; -0.00000; 0.25513; 0.06307
6.94444; 0.00000; 0.00000; 0.31726; 0.06111
6.94444; 0.00000; 0.00000; 0.37741; 0.05911
6.94444; 0.00000; 0.00000; 0.43552; 0.05708
6.94444; 0.00000; 0.00000; 0.49161; 0.05509
6.94444; 0.00000; 0.00000; 0.54576; 0.05325
6.94444; 0.00000; 0.00000; 0.59820; 0.05168
6.94444; 0.00000; 0.00000; 0.64928; 0.05054
6.94444; 0.00000; 0.00000; 0.69947; 0.04989
6.94444; 0.00000; 0.00000; 0.74930; 0.04978
6.94444; 0.00000; 0.00000; 0.79930; 0.05019
6.94444; 0.00000; 0.00000; 0.85001; 0.05114
6.94444; -0.00000; -0.00000; 0.90196; 0.05263
6.94444; -0.00000; -0.00000; 0.95570; 0.05464
6.94444; -0.00000; -0.00001; 1.01177; 0.05719
6.94444; -0.00000; -0.00001; 1.07071; 0.06027
6.94444; -0.00000; -0.00001; 1.13308; 0.06389
6.94444; -0.00000; -0.00002; 1.19941; 0.06804
