# inner_x; inner_y
-69.50970; -11.85461
-68.65430; -11.51051
-67.72945; -11.20124
-66.74769; -10.97529
-65.79088; -10.67381
-64.85724; -10.31902
-63.93413; -9.95050
-62.99685; -9.63580
-62.09815; -9.22837
-61.18623; -8.86816
-60.27172; -8.51518
-59.40183; -8.02339
-58.46594; -7.69705
-57.60568; -7.19619
-56.67199; -6.65227
-55.48930; -6.18531
-54.26867; -5.91599
-53.22433; -5.74473
-52.24455; -5.58030
-51.25710; -5.43895
-50.28300; -5.22512
-49.30066; -5.05603
-48.32603; -4.84188
-47.34277; -4.66457
-46.37048; -4.41936
-45.38427; -4.23965
-44.39562; -4.06584
-43.40879; -3.87690
-42.42745; -3.65482
-41.42966; -3.51590
-40.43649; -3.35428
-39.45600; -3.10317
-38.44915; -2.92876
-37.43656; -2.78635
-36.44984; -2.57033
-35.45509; -2.43307
-34.46399; -2.27952
-33.48072; -2.08776
-32.49304; -1.92532
-31.49442; -1.82793
-30.50902; -1.65720
-29.52058; -1.50541
-28.54419; -1.28678
-27.55727; -1.12925
-26.56632; -0.99586
-25.58778; -0.79323
-24.59885; -0.65051
-23.61081; -0.50352
-22.63884; -0.26594
-21.64611; -0.14652
-20.67027; 0.06856
-19.67658; 0.18246
-18.70032; 0.39555
-17.72321; 0.60437
-16.72441; 0.69079
-15.74003; 0.85989
-14.76088; 1.05965
-13.77516; 1.22293
-12.80786; 1.49154
-11.82414; 1.66744
-10.83917; 1.83661
-9.86295; 2.05628
-8.89085; 2.29944
-7.90506; 2.47311
-6.91555; 2.61695
-5.91908; 2.79299
-4.94626; 2.90618
-3.86300; 3.19173
-2.95508; 3.30393
-1.61278; 3.53693
-4.29395; -0.67555
