# delta; F_drive; F_brake; gamma_y
0.00000; 81.37964; -0.00001; -0.00006
0.00000; 81.37964; -0.00001; -0.00006
0.00000; 81.37964; -0.00001; -0.00007
0.00000; 81.37964; -0.00001; -0.00009
0.00000; 81.37964; -0.00001; -0.00014
0.00000; 81.37964; -0.00001; -0.00020
-0.00000; 81.37964; -0.00001; -0.00023
-0.00000; 81.37964; -0.00001; -0.00021
-0.00000; 81.37964; -0.00001; -0.00007
-0.00000; 81.37964; -0.00001; 0.00025
-0.00000; 81.37964; -0.00001; 0.00081
-0.00000; 81.37965; -0.00001; 0.00162
-0.00000; 81.37965; -0.00001; 0.00257
0.00000; 81.37965; -0.00001; 0.00338
0.00001; 81.37965; -0.00001; 0.00346
0.00002; 81.37965; -0.00001; 0.00193
0.00004; 81.37965; -0.00001; -0.00237
0.00005; 81.37965; -0.00001; -0.01060
0.00007; 81.37965; -0.00001; -0.02333
0.00006; 81.37965; -0.00001; -0.03958
0.00002; 81.37965; -0.00001; -0.05554
-0.00008; 81.37970; -0.00001; -0.06325
-0.00026; 81.37989; -0.00001; -0.04979
-0.00053; 81.38039; -0.00001; 0.00249
-0.00084; 81.38125; -0.00001; 0.11351
-0.00112; 81.38214; -0.00001; 0.29822
-0.00120; 81.38236; -0.00001; 0.55276
-0.00087; 81.38206; -0.00001; 0.84423
0.00025; 81.38647; -0.00001; 1.11481
0.00305; 81.42791; -0.00001; 1.34256
0.01216; 81.88991; -0.00001; 2.15538
0.09999; 114.93087; -0.00001; 21.61443
0.18477; 164.34398; -0.00001; 10.63706
0.11885; 111.28708; -0.00001; -65.39038
0.17526; 135.96637; -0.00001; -61.01876
0.17276; 137.33935; -0.00001; -95.56713
0.12038; 140.59785; -0.00001; -133.74480
0.14065; 131.98116; -0.00001; -122.93224
0.09460; 144.65917; -0.00001; -144.94613
0.17251; 132.38759; -0.00001; -108.88783
0.17686; 144.95634; -0.00001; -129.23137
0.14243; 157.70190; -0.00001; -156.54519
0.17860; 152.34223; -0.00001; -143.19098
0.09522; 189.63600; -0.00000; -183.03226
0.09152; 167.54472; -0.00000; -168.84744
0.06127; 167.99262; -0.00000; -165.54092
0.07738; 138.44183; -0.00001; -143.81028
0.00061; 175.76673; -0.00000; -155.62184
-0.16732; 292.65731; -0.00000; -159.71421
-0.23210; 303.36158; -0.00000; -128.94698
-0.05831; 104.09775; -0.00001; -43.32472
-0.04277; 89.85602; -0.00001; -17.51210
-0.02849; 83.96071; -0.00001; -0.93057
-0.01580; 82.16985; -0.00001; 7.60937
-0.00659; 81.84358; -0.00001; 10.00329
-0.00090; 81.74752; -0.00001; 8.95658
0.00187; 81.62138; -0.00001; 6.50287
0.00268; 81.50152; -0.00001; 3.95326
0.00248; 81.42817; -0.00001; 1.94798
0.00190; 81.39554; -0.00001; 0.62489
0.00120; 81.38375; -0.00001; -0.14349
0.00070; 81.38125; -0.00001; -0.45192
0.00048; 81.38067; -0.00001; -0.50629
0.00050; 81.38038; -0.00001; -0.47077
0.00066; 81.38047; -0.00001; -0.45110
0.00081; 81.38084; -0.00001; -0.50427
0.00075; 81.38101; -0.00001; -0.63941
0.00020; 81.38202; -0.00001; -0.82343
-0.00138; 81.39460; -0.00001; -1.02695
-0.00655; 81.54134; -0.00001; -1.56183
-0.03472; 85.47712; -0.00001; -6.24261
-0.10633; 114.37598; -0.00001; -13.40077
-0.09699; 100.06567; -0.00001; 26.54089
-0.08685; 96.84436; -0.00001; 49.82705
-0.17352; 138.33362; -0.00001; 33.04812
-0.14353; 122.40362; -0.00001; 85.62774
-0.12411; 123.19921; -0.00001; 107.48947
-0.13763; 124.09451; -0.00001; 107.64765
-0.17331; 135.30451; -0.00001; 105.78372
-0.18933; 148.55042; -0.00001; 121.14195
-0.11992; 167.62395; -0.00000; 165.06988
-0.16888; 146.80262; -0.00001; 138.95752
-0.19832; 158.02964; -0.00001; 139.63224
-0.15854; 175.26435; -0.00000; 171.77314
-0.06221; 224.83779; -0.00000; 200.54149
-0.08220; 174.49390; -0.00000; 174.20591
-0.00874; 207.64049; -0.00000; 180.70197
-0.16647; 123.87765; -0.00001; 108.32437
-0.26180; 185.38571; -0.00000; 98.35391
-0.26180; 199.13371; -0.00000; 147.27727
-0.22442; 216.18247; -0.00000; 190.13386
-0.06886; 316.38265; -0.00000; 241.40626
0.08750; 409.12718; -0.00000; 240.88919
0.17074; 426.42030; -0.00000; 222.30425
0.22067; 417.58584; -0.00000; 200.44278
0.07995; 230.30928; -0.00000; 163.87141
0.25206; 354.51414; -0.00000; 151.63926
0.12151; 177.46683; -0.00000; 95.65390
0.05742; 100.51003; -0.00001; 34.84880
0.03959; 87.44259; -0.00001; 9.54822
0.02374; 82.99724; -0.00001; -4.69835
0.01144; 82.03271; -0.00001; -10.30195
0.00324; 81.87957; -0.00001; -10.63664
-0.00119; 81.74768; -0.00001; -8.41427
-0.00283; 81.58572; -0.00001; -5.51807
-0.00279; 81.46464; -0.00001; -2.98966
-0.00197; 81.40393; -0.00001; -1.23456
-0.00074; 81.38213; -0.00001; -0.21746
0.00050; 81.38103; -0.00001; 0.14077
0.00131; 81.38410; -0.00001; -0.02668
0.00111; 81.38195; -0.00001; -0.55221
-0.00225; 81.41735; -0.00001; -1.50710
-0.02477; 83.67293; -0.00001; -5.54718
-0.04006; 85.48566; -0.00001; 0.91418
-0.07115; 93.20065; -0.00001; 5.54004
-0.08421; 95.19792; -0.00001; 23.14638
-0.04474; 90.88109; -0.00001; 52.40292
-0.04677; 88.52710; -0.00001; 48.35900
-0.12962; 113.11363; -0.00001; 25.73967
-0.26180; 215.20494; -0.00000; 14.25713
-0.26180; 199.30523; -0.00000; 83.09342
-0.11941; 195.41344; -0.00000; 179.05218
0.04801; 285.85554; -0.00000; 201.57251
0.19727; 358.65830; -0.00000; 181.61895
0.02725; 140.92832; -0.00001; 115.82612
-0.02835; 92.90502; -0.00001; 73.24712
0.04864; 130.11955; -0.00001; 88.85187
0.03743; 100.96292; -0.00001; 52.03591
0.00620; 83.20086; -0.00001; 22.37184
-0.01823; 81.59650; -0.00001; 12.76520
-0.00694; 82.50412; -0.00001; 20.50214
0.00657; 83.65856; -0.00001; 20.28578
0.00936; 82.69042; -0.00001; 12.88604
0.00844; 81.91259; -0.00001; 6.40077
0.00640; 81.55600; -0.00001; 2.06162
0.00392; 81.42415; -0.00001; -0.48902
0.00197; 81.39597; -0.00001; -1.52273
0.00067; 81.39163; -0.00001; -1.66856
-0.00008; 81.38897; -0.00001; -1.38753
-0.00043; 81.38555; -0.00001; -0.96618
-0.00051; 81.38259; -0.00001; -0.56113
-0.00043; 81.38075; -0.00001; -0.24413
-0.00030; 81.37996; -0.00001; -0.04044
-0.00017; 81.37973; -0.00001; 0.06282
-0.00007; 81.37969; -0.00001; 0.09672
-0.00001; 81.37968; -0.00001; 0.09123
0.00002; 81.37967; -0.00001; 0.06867
0.00003; 81.37966; -0.00001; 0.04316
0.00003; 81.37965; -0.00001; 0.02189
0.00002; 81.37965; -0.00001; 0.00726
0.00001; 81.37965; -0.00001; -0.00106
0.00001; 81.37964; -0.00001; -0.00461
0.00000; 81.37964; -0.00001; -0.00517
-0.00000; 81.37964; -0.00001; -0.00422
-0.00000; 81.37964; -0.00001; -0.00280
-0.00000; 81.37964; -0.00001; -0.00146
-0.00000; 81.37964; -0.00001; -0.00048
-0.00000; 81.37964; -0.00001; 0.00013
-0.00000; 81.37964; -0.00001; 0.00042
-0.00000; 81.37964; -0.00001; 0.00049
-0.00000; 81.37964; -0.00001; 0.00045
-0.00000; 81.37964; -0.00001; 0.00037
-0.00000; 81.37964; -0.00001; 0.00029
-0.00000; 81.37964; -0.00001; 0.00021
-0.00000; 81.37964; -0.00001; 0.00016
-0.00000; 81.37964; -0.00001; 0.00013
-0.00000; 81.37964; -0.00001; 0.00012
-0.00000; 81.37964; -0.00001; 0.00011
-0.00000; 81.37964; -0.00001; 0.00011
-0.00000; 81.37964; -0.00001; 0.00010
-0.00000; 81.37964; -0.00001; 0.00010
-0.00000; 81.37964; -0.00001; 0.00010
-0.00000; 81.37964; -0.00001; 0.00009
-0.00000; 81.37964; -0.00001; 0.00009
-0.00000; 81.37964; -0.00001; 0.00009
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00004
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00005
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00006
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00007
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00008
-0.00000; 81.37964; -0.00001; 0.00009
-0.00000; 81.37964; -0.00001; 0.00009
0.00000; 81.37964; -0.00001; 0.00008
0.00000; 81.37964; -0.00001; 0.00006
0.00000; 81.37964; -0.00001; 0.00003
0.00000; 81.37964; -0.00001; -0.00001
-0.00000; 81.37964; -0.00001; -0.00005
-0.00000; 81.37964; -0.00001; -0.00007
-0.00000; 81.37964; -0.00001; -0.00004
-0.00000; 81.37964; -0.00001; 0.00009
-0.00000; 81.37964; -0.00001; 0.00038
-0.00000; 81.37964; -0.00001; 0.00087
-0.00000; 81.37964; -0.00001; 0.00158
-0.00000; 81.37964; -0.00001; 0.00240
0.00000; 81.37964; -0.00001; 0.00309
0.00001; 81.37964; -0.00001; 0.00316
0.00002; 81.37965; -0.00001; 0.00188
0.00003; 81.37965; -0.00001; -0.00173
0.00005; 81.37965; -0.00001; -0.00863
0.00006; 81.37965; -0.00001; -0.01934
0.00005; 81.37965; -0.00001; -0.03314
0.00002; 81.37965; -0.00001; -0.04697
-0.00006; 81.37968; -0.00001; -0.05411
-0.00022; 81.37982; -0.00001; -0.04323
-0.00044; 81.38017; -0.00001; 0.00165
-0.00070; 81.38077; -0.00001; 0.09880
-0.00094; 81.38140; -0.00001; 0.26158
-0.00100; 81.38153; -0.00001; 0.48454
-0.00066; 81.38137; -0.00001; 0.72782
0.00038; 81.38525; -0.00001; 0.90441
0.00243; 81.40791; -0.00001; 0.86064
0.00526; 81.46221; -0.00001; 0.29419
0.00481; 81.42613; -0.00001; -1.66374
-0.03197; 86.00547; -0.00001; -10.68536
-0.04201; 85.85395; -0.00001; 1.61355
0.00083; 84.60974; -0.00001; 24.80206
-0.03112; 83.20297; -0.00001; 7.07812
-0.06127; 89.51077; -0.00001; 7.11747
-0.05354; 86.87079; -0.00001; 26.75906
-0.09667; 99.26194; -0.00001; 21.26792
-0.14467; 121.44851; -0.00001; 28.60704
-0.26008; 211.34172; -0.00000; 18.81821
-0.26179; 199.51693; -0.00000; 81.03451
-0.26180; 202.15943; -0.00000; 127.00558
-0.26180; 212.98454; -0.00000; 157.93606
-0.26180; 226.15717; -0.00000; 179.33984
-0.26180; 239.49437; -0.00000; 194.97038
-0.26180; 252.36769; -0.00000; 206.94296
-0.26180; 264.61044; -0.00000; 216.46867
-0.26180; 276.21822; -0.00000; 224.30326
-0.23655; 298.19926; -0.00000; 239.94964
-0.09639; 408.65871; -0.00000; 273.71182
0.04512; 504.00171; -0.00000; 276.19434
0.08269; 492.38793; -0.00000; 266.31896
0.11740; 479.97111; -0.00000; 255.27913
0.01675; 340.25623; -0.00000; 236.86051
-0.13580; 182.80878; -0.00000; 190.11338
-0.21440; 169.69375; -0.00000; 163.67287
-0.10893; 239.34492; -0.00000; 216.53235
-0.26178; 190.78545; -0.00000; 153.71262
-0.23951; 217.63620; -0.00000; 193.30441
-0.08770; 326.10693; -0.00000; 248.42532
0.06478; 425.55319; -0.00000; 251.92194
0.11280; 416.08790; -0.00000; 236.85368
-0.04370; 220.11358; -0.00000; 198.88065
-0.05832; 182.89592; -0.00000; 179.35721
0.10009; 299.90087; -0.00000; 194.08639
0.25755; 400.11934; -0.00000; 175.85215
0.20744; 302.44518; -0.00000; 144.58438
0.03851; 108.44119; -0.00001; 69.03367
-0.10446; 103.08543; -0.00001; 10.58768
-0.11777; 104.05783; -0.00001; 46.64203
-0.00412; 125.80081; -0.00001; 102.90675
0.03228; 120.61258; -0.00001; 83.65934
0.03670; 101.98605; -0.00001; 53.07968
0.03137; 89.67389; -0.00001; 27.51559
0.02346; 84.11175; -0.00001; 10.34251
0.01529; 82.11820; -0.00001; 0.36147
0.00814; 81.59672; -0.00001; -4.33445
0.00313; 81.51510; -0.00001; -5.46429
0.00017; 81.48708; -0.00001; -4.75786
-0.00121; 81.44844; -0.00001; -3.37580
-0.00159; 81.41418; -0.00001; -2.00453
-0.00147; 81.39379; -0.00001; -0.93783
-0.00106; 81.38384; -0.00001; -0.20766
-0.00057; 81.38060; -0.00001; 0.19480
-0.00012; 81.38023; -0.00001; 0.33173
0.00027; 81.38064; -0.00001; 0.30131
0.00061; 81.38119; -0.00001; 0.16636
0.00087; 81.38157; -0.00001; -0.03779
0.00095; 81.38145; -0.00001; -0.28537
0.00073; 81.38095; -0.00001; -0.54388
-0.00004; 81.38253; -0.00001; -0.77350
-0.00207; 81.40307; -0.00001; -0.98076
-0.00925; 81.68037; -0.00001; -1.73914
-0.05908; 93.21638; -0.00001; -11.10441
-0.07846; 95.64236; -0.00001; 6.41884
-0.06032; 89.02841; -0.00001; 33.48037
-0.22384; 195.10119; -0.00000; -12.89306
-0.15883; 129.37391; -0.00001; 74.74168
-0.10126; 126.59604; -0.00001; 114.87445
-0.12967; 118.81380; -0.00001; 100.49629
-0.10048; 124.26621; -0.00001; 119.43624
-0.11481; 118.68051; -0.00001; 111.85082
-0.21184; 152.20991; -0.00001; 86.33323
-0.16408; 152.53442; -0.00001; 142.51834
-0.09626; 174.67077; -0.00000; 170.17143
0.05010; 260.42010; -0.00000; 189.71526
0.21800; 362.63978; -0.00000; 174.49864
0.26141; 349.18136; -0.00000; 143.03522
0.09071; 138.23404; -0.00001; 73.12352
0.05299; 95.96366; -0.00001; 27.41907
0.03595; 85.92180; -0.00001; 5.47927
0.02111; 82.67215; -0.00001; -6.39910
0.00984; 81.98999; -0.00001; -10.67352
0.00246; 81.85692; -0.00001; -10.37925
-0.00146; 81.71754; -0.00001; -7.95403
-0.00288; 81.56406; -0.00001; -5.08291
-0.00289; 81.45787; -0.00001; -2.66756
-0.00234; 81.40704; -0.00001; -1.00586
-0.00152; 81.38670; -0.00001; 0.01414
-0.00078; 81.38177; -0.00001; 0.48144
-0.00027; 81.38113; -0.00001; 0.57991
0.00003; 81.38085; -0.00001; 0.49608
