# track_x; track_y
-19.26754; -132.52762
-20.19346; -132.90366
-21.11929; -133.27969
-22.04504; -133.65568
-22.97070; -134.03163
-23.89627; -134.40754
-24.82177; -134.78338
-25.74718; -135.15915
-26.67251; -135.53483
-27.59777; -135.91043
-28.52294; -136.28592
-29.44805; -136.66129
-30.37308; -137.03654
-31.29803; -137.41166
-32.22292; -137.78663
-33.14774; -138.16145
-34.07249; -138.53609
-34.99717; -138.91057
-35.92179; -139.28485
-36.84634; -139.65894
-37.77083; -140.03284
-38.69517; -140.40709
-39.61917; -140.78285
-40.54263; -141.16133
-41.46537; -141.54372
-42.38720; -141.93122
-43.30791; -142.32503
-44.22732; -142.72635
-45.14524; -143.13636
-46.06147; -143.55628
-46.97581; -143.98729
-47.88812; -144.43045
-48.79912; -144.88241
-49.71060; -145.33481
-50.62439; -145.77902
-51.54230; -146.20643
-52.46617; -146.60840
-53.39783; -146.97632
-54.33910; -147.30154
-55.29183; -147.57546
-56.25782; -147.78944
-57.23875; -147.93497
-58.23157; -148.00681
-59.22794; -148.00337
-60.21925; -147.92325
-61.19690; -147.76505
-62.15229; -147.52737
-63.07680; -147.20882
-63.96183; -146.80800
-64.79876; -146.32350
-65.57900; -145.75394
-66.29404; -145.09812
-66.93835; -144.36047
-67.50957; -143.55147
-68.00551; -142.68189
-68.42397; -141.76253
-68.76276; -140.80415
-69.01969; -139.81755
-69.19257; -138.81350
-69.27919; -137.80279
-69.27736; -136.79619
-69.18507; -135.80429
-69.00457; -134.83285
-68.74260; -133.88255
-68.40610; -132.95385
-68.00204; -132.04720
-67.53735; -131.16304
-67.01901; -130.30182
-66.45394; -129.46400
-65.84911; -128.65002
-65.21147; -127.86034
-64.54790; -127.09532
-63.86371; -126.35344
-63.16257; -125.63123
-62.44811; -124.92515
-61.72391; -124.23163
-60.99360; -123.54713
-60.26077; -122.86807
-59.52904; -122.19092
-58.80200; -121.51211
-58.08328; -120.82809
-57.37635; -120.13538
-56.68215; -119.43242
-55.99897; -118.71958
-55.32498; -117.99732
-54.65839; -117.26611
-53.99736; -116.52639
-53.34008; -115.77862
-52.68474; -115.02328
-52.02951; -114.26081
-51.37258; -113.49167
-50.71211; -112.71645
-50.04584; -111.93872
-49.37107; -111.16502
-48.68507; -110.40201
-47.98512; -109.65638
-47.26851; -108.93479
-46.53251; -108.24391
-45.77441; -107.59042
-44.99149; -106.98099
-44.18102; -106.42228
-43.34042; -105.92080
-42.46994; -105.47915
-41.57265; -105.09609
-40.65174; -104.77024
-39.71038; -104.50019
-38.75177; -104.28457
-37.77908; -104.12196
-36.79551; -104.01099
-35.80422; -103.95026
-34.80842; -103.93837
-33.81128; -103.97393
-32.81590; -104.05542
-31.82355; -104.17842
-30.83375; -104.33574
-29.84593; -104.52007
-28.85955; -104.72412
-27.87404; -104.94058
-26.88884; -105.16214
-25.90340; -105.38150
-24.91716; -105.59136
-23.92956; -105.78442
-22.94006; -105.95355
-21.94854; -106.09562
-20.95528; -106.21126
-19.96055; -106.30127
-18.96466; -106.36642
-17.96787; -106.40750
-16.97050; -106.42530
-15.97281; -106.42060
-14.97511; -106.39419
-13.97767; -106.34685
-12.98078; -106.27937
-11.98474; -106.19253
-10.98984; -106.08712
-9.99635; -105.96393
-9.00457; -105.82373
-8.01478; -105.66732
-7.02727; -105.49548
-6.04234; -105.30899
-5.06026; -105.10864
-4.08134; -104.89522
-3.10583; -104.66951
-2.13380; -104.43216
-1.16510; -104.18375
-0.19957; -103.92481
0.76296; -103.65591
1.72263; -103.37759
2.67961; -103.09042
3.63406; -102.79494
4.58614; -102.49170
5.53600; -102.18127
6.48380; -101.86420
7.42970; -101.54103
8.37386; -101.21232
9.31644; -100.87863
10.25760; -100.54050
11.19750; -100.19850
12.13629; -99.85317
13.07413; -99.50507
14.01119; -99.15475
14.94762; -98.80277
15.88357; -98.44966
16.81913; -98.09568
17.75430; -97.74082
18.68908; -97.38507
19.62348; -97.02841
20.55751; -96.67084
21.49117; -96.31234
22.42447; -95.95290
23.35740; -95.59250
24.28998; -95.23113
25.22222; -94.86878
26.15411; -94.50543
27.08566; -94.14107
28.01688; -93.77569
28.94777; -93.40927
29.87833; -93.04180
30.80858; -92.67327
31.73851; -92.30367
32.66814; -91.93298
33.59746; -91.56118
34.52646; -91.18823
35.45470; -90.81327
36.38136; -90.43478
37.30563; -90.05118
38.22668; -89.66093
39.14368; -89.26245
40.05581; -88.85420
40.96225; -88.43460
41.86218; -88.00210
42.75476; -87.55514
43.63918; -87.09216
44.51463; -86.61166
45.38075; -86.11333
46.23752; -85.59786
47.08495; -85.06599
47.92305; -84.51844
48.75183; -83.95595
49.57129; -83.37925
50.38144; -82.78907
51.18229; -82.18615
51.97384; -81.57122
52.75610; -80.94497
53.52885; -80.30773
54.29173; -79.65944
55.04438; -79.00005
55.78642; -78.32951
56.51748; -77.64776
57.23718; -76.95475
57.94517; -76.25043
58.64105; -75.53475
59.32448; -74.80765
59.99506; -74.06907
60.65244; -73.31896
61.29623; -72.55728
61.92607; -71.78396
62.54159; -70.99896
63.14242; -70.20222
63.72818; -69.39368
64.29850; -68.57329
64.85301; -67.74100
65.39134; -66.89676
65.91312; -66.04053
66.41787; -65.17260
66.90504; -64.29351
67.37410; -63.40382
67.82449; -62.50410
68.25567; -61.59490
68.66708; -60.67678
69.05819; -59.75030
69.42844; -58.81601
69.77728; -57.87447
70.10417; -56.92625
70.40856; -55.97189
70.68990; -55.01197
70.94765; -54.04703
71.18126; -53.07763
71.39017; -52.10434
71.57385; -51.12770
71.73174; -50.14829
71.86330; -49.16665
71.96797; -48.18335
72.04529; -47.19891
72.09580; -46.21331
72.12091; -45.22609
72.12206; -44.23678
72.10067; -43.24491
72.05818; -42.25002
71.99600; -41.25162
71.91557; -40.24926
71.81833; -39.24246
71.70569; -38.23075
71.57886; -37.21384
71.43565; -36.19420
71.27112; -35.17652
71.08026; -34.16553
70.85807; -33.16597
70.59955; -32.18260
70.29969; -31.22013
69.95350; -30.28332
69.55596; -29.37691
69.10208; -28.50562
68.58717; -27.67411
68.01156; -26.88540
67.37941; -26.14127
66.69502; -25.44348
65.96267; -24.79379
65.18663; -24.19394
64.37120; -23.64569
63.52065; -23.15080
62.63927; -22.71101
61.73134; -22.32809
60.80115; -22.00378
59.85288; -21.73954
58.88942; -21.53249
57.91264; -21.37648
56.92442; -21.26526
55.92660; -21.19260
54.92105; -21.15225
53.90962; -21.13799
52.89418; -21.14356
51.87658; -21.16274
50.85869; -21.18927
49.84228; -21.21717
48.82807; -21.24394
47.81594; -21.26968
46.80577; -21.29456
45.79744; -21.31876
44.79083; -21.34243
43.78581; -21.36576
42.78226; -21.38891
41.78006; -21.41204
40.77908; -21.43534
39.77920; -21.45896
38.78029; -21.48308
37.78224; -21.50787
36.78492; -21.53350
35.78821; -21.56013
34.79197; -21.58794
33.79610; -21.61710
32.80046; -21.64777
31.80494; -21.68012
30.80941; -21.71433
29.81375; -21.75055
28.81791; -21.78883
27.82190; -21.82911
26.82572; -21.87135
25.82937; -21.91549
24.83287; -21.96149
23.83620; -22.00930
22.83939; -22.05885
21.84243; -22.11012
20.84532; -22.16303
19.84807; -22.21755
18.85069; -22.27363
17.85317; -22.33120
16.85553; -22.39023
15.85776; -22.45067
14.85988; -22.51245
13.86188; -22.57554
12.86377; -22.63988
11.86555; -22.70542
10.86723; -22.77211
9.86881; -22.83990
8.87030; -22.90875
7.87170; -22.97859
6.87301; -23.04939
5.87424; -23.12108
4.87539; -23.19362
3.87647; -23.26697
2.87748; -23.34106
1.87842; -23.41586
0.87930; -23.49130
-0.11987; -23.56734
-1.11910; -23.64392
-2.11837; -23.72101
-3.11769; -23.79854
-4.11705; -23.87647
-5.11644; -23.95475
-6.11587; -24.03333
-7.11532; -24.11215
-8.11480; -24.19117
-9.11430; -24.27033
-10.11380; -24.34963
-11.11322; -24.42952
-12.11241; -24.51080
-13.11120; -24.59426
-14.10944; -24.68071
-15.10699; -24.77094
-16.10369; -24.86575
-17.09939; -24.96593
-18.09392; -25.07229
-19.08715; -25.18562
-20.07891; -25.30673
-21.06906; -25.43640
-22.05743; -25.57544
-23.04389; -25.72464
-24.02826; -25.88481
-25.01041; -26.05674
-25.99017; -26.24122
-26.96740; -26.43906
-27.94193; -26.65106
-28.91363; -26.87801
-29.88233; -27.12071
-30.84784; -27.37995
-31.80952; -27.65639
-32.76641; -27.95062
-33.71757; -28.26321
-34.66204; -28.59475
-35.59885; -28.94581
-36.52705; -29.31698
-37.44569; -29.70884
-38.35381; -30.12195
-39.25045; -30.55692
-40.13466; -31.01431
-41.00548; -31.49470
-41.86194; -31.99868
-42.70311; -32.52683
-43.52801; -33.07973
-44.33570; -33.65794
-45.12522; -34.26207
-45.89560; -34.89268
-46.64590; -35.55036
-47.37516; -36.23569
-48.08232; -36.94918
-48.76522; -37.69067
-49.42095; -38.45952
-50.04660; -39.25512
-50.63926; -40.07681
-51.19601; -40.92397
-51.71395; -41.79598
-52.19016; -42.69218
-52.62172; -43.61196
-53.00573; -44.55467
-53.33919; -45.51940
-53.61816; -46.50190
-53.83811; -47.49582
-53.99450; -48.49476
-54.08278; -49.49234
-54.09841; -50.48217
-54.03685; -51.45785
-53.89354; -52.41300
-53.66396; -53.34122
-53.34355; -54.23614
-52.92846; -55.09158
-52.42227; -55.90393
-51.83315; -56.67110
-51.16935; -57.39105
-50.43910; -58.06173
-49.65064; -58.68108
-48.81220; -59.24706
-47.93203; -59.75761
-47.01836; -60.21068
-46.07944; -60.60422
-45.12314; -60.93654
-44.15360; -61.20977
-43.17273; -61.42832
-42.18238; -61.59662
-41.18443; -61.71913
-40.18074; -61.80027
-39.17317; -61.84450
-38.16360; -61.85625
-37.15388; -61.83997
-36.14588; -61.80009
-35.14137; -61.74078
-34.14108; -61.66314
-33.14513; -61.56654
-32.15362; -61.45028
-31.16668; -61.31369
-30.18441; -61.15609
-29.20693; -60.97680
-28.23435; -60.77514
-27.26677; -60.55043
-26.30432; -60.30199
-25.34710; -60.02914
-24.39527; -59.73128
-23.44946; -59.40850
-22.51059; -59.06135
-21.57955; -58.69033
-20.65726; -58.29598
-19.74463; -57.87883
-18.84257; -57.43941
-17.95199; -56.97825
-17.07380; -56.49587
-16.20890; -55.99280
-15.35802; -55.46971
-14.51997; -54.92867
-13.69249; -54.37254
-12.87329; -53.80421
-12.06009; -53.22655
-11.25060; -52.64244
-10.44254; -52.05476
-9.63364; -51.46638
-8.82160; -50.88019
-8.00415; -50.29906
-7.17915; -49.72575
-6.34598; -49.16187
-5.50486; -48.60840
-4.65604; -48.06629
-3.79975; -47.53650
-2.93623; -47.01998
-2.06570; -46.51771
-1.18841; -46.03064
-0.30460; -45.55972
0.58551; -45.10592
1.48169; -44.67012
2.38386; -44.25256
3.29204; -43.85311
4.20623; -43.47163
5.12645; -43.10798
6.05271; -42.76202
6.98502; -42.43362
7.92338; -42.12263
8.86781; -41.82893
9.81832; -41.55236
10.77492; -41.29281
11.73761; -41.05012
12.70642; -40.82415
13.68134; -40.61478
14.66239; -40.42187
15.64958; -40.24527
16.64292; -40.08485
17.64243; -39.94047
18.64810; -39.81199
19.65995; -39.69928
20.67786; -39.60236
21.70042; -39.52272
22.72558; -39.46267
23.75123; -39.42452
24.77529; -39.41057
25.79569; -39.42314
26.81032; -39.46453
27.81711; -39.53706
28.81397; -39.64303
29.79881; -39.78476
30.76956; -39.96454
31.72411; -40.18470
32.66040; -40.44754
33.57632; -40.75537
34.46981; -41.11050
35.33876; -41.51523
36.18110; -41.97189
36.99475; -42.48277
37.77760; -43.05019
38.52758; -43.67645
39.24240; -44.36333
39.91785; -45.10785
40.54877; -45.90453
41.12997; -46.74791
41.65627; -47.63251
42.12248; -48.55283
42.52343; -49.50340
42.85394; -50.47873
43.10881; -51.47336
43.28286; -52.48179
43.37092; -53.49854
43.36841; -54.51792
43.27599; -55.53236
43.09695; -56.53334
42.83464; -57.51233
42.49238; -58.46080
42.07351; -59.37024
41.58135; -60.23212
41.01923; -61.03790
40.39049; -61.77907
39.69846; -62.44710
38.94667; -63.03453
38.14042; -63.54278
37.28584; -63.97761
36.38910; -64.34480
35.45633; -64.65016
34.49370; -64.89949
33.50735; -65.09857
32.50343; -65.25320
31.48809; -65.36918
30.46749; -65.45230
29.44734; -65.50840
28.42979; -65.54368
27.41530; -65.56452
26.40432; -65.57729
25.39727; -65.58838
24.39461; -65.60415
23.39677; -65.63099
22.40420; -65.67527
21.41733; -65.74336
20.43661; -65.84165
19.46241; -65.97580
18.49456; -66.14598
17.53262; -66.34973
16.57617; -66.58455
15.62478; -66.84797
14.67802; -67.13752
13.73545; -67.45070
12.79665; -67.78504
11.86118; -68.13807
10.92862; -68.50729
9.99853; -68.89024
9.07048; -69.28443
8.14404; -69.68737
7.21878; -70.09660
6.29428; -70.50962
5.37009; -70.92397
4.44579; -71.33716
3.52095; -71.74670
2.59514; -72.15013
1.66792; -72.54495
0.73891; -72.92896
-0.19201; -73.30191
-1.12480; -73.66442
-2.05944; -74.01716
-2.99590; -74.36077
-3.93417; -74.69588
-4.87421; -75.02315
-5.81600; -75.34322
-6.75951; -75.65674
-7.70473; -75.96435
-8.65161; -76.26669
-9.60015; -76.56441
-10.55030; -76.85816
-11.50206; -77.14858
-12.45538; -77.43632
-13.41026; -77.72202
-14.36665; -78.00632
-15.32454; -78.28987
-16.28390; -78.57332
-17.24471; -78.85732
-18.20687; -79.14252
-19.16990; -79.42984
-20.13309; -79.72025
-21.09574; -80.01473
-22.05718; -80.31428
-23.01671; -80.61988
-23.97363; -80.93251
-24.92725; -81.25316
-25.87688; -81.58282
-26.82183; -81.92248
-27.76140; -82.27311
-28.69490; -82.63571
-29.62164; -83.01125
-30.54093; -83.40073
-31.45207; -83.80514
-32.35437; -84.22545
-33.24714; -84.66265
-34.12969; -85.11774
-35.00132; -85.59169
-35.86134; -86.08549
-36.70906; -86.60012
-37.54394; -87.13636
-38.36653; -87.69336
-39.17783; -88.26965
-39.97885; -88.86371
-40.77061; -89.47405
-41.55412; -90.09916
-42.33039; -90.73754
-43.10042; -91.38769
-43.86523; -92.04811
-44.62583; -92.71730
-45.38338; -93.39337
-46.14013; -94.07180
-46.89877; -94.74695
-47.66200; -95.41318
-48.43250; -96.06485
-49.21298; -96.69632
-50.00613; -97.30193
-50.81465; -97.87606
-51.64122; -98.41306
-52.48855; -98.90729
-53.35890; -99.35385
-54.25157; -99.75294
-55.16465; -100.10686
-56.09623; -100.41792
-57.04440; -100.68842
-58.00723; -100.92068
-58.98281; -101.11699
-59.96923; -101.27966
-60.96457; -101.41101
-61.96691; -101.51334
-62.97437; -101.58865
-63.98535; -101.63687
-64.99832; -101.65712
-66.01176; -101.64850
-67.02417; -101.61013
-68.03403; -101.54110
-69.03982; -101.44053
-70.04003; -101.30753
-71.03314; -101.14119
-72.01764; -100.94064
-72.99207; -100.70512
-73.95537; -100.43485
-74.90659; -100.13044
-75.84483; -99.79247
-76.76915; -99.42154
-77.67864; -99.01826
-78.57236; -98.58322
-79.44940; -98.11702
-80.30882; -97.62026
-81.14972; -97.09353
-81.97116; -96.53743
-82.77222; -95.95257
-83.55197; -95.33953
-84.30949; -94.69892
-85.04386; -94.03134
-85.75416; -93.33737
-86.43946; -92.61763
-87.09883; -91.87271
-87.73135; -91.10320
-88.33610; -90.30970
-88.91221; -89.49291
-89.45907; -88.65403
-89.97620; -87.79448
-90.46311; -86.91570
-90.91933; -86.01911
-91.34436; -85.10612
-91.73772; -84.17816
-92.09892; -83.23666
-92.42749; -82.28302
-92.72293; -81.31869
-92.98475; -80.34508
-93.21248; -79.36361
-93.40563; -78.37570
-93.56371; -77.38279
-93.68624; -76.38628
-93.77273; -75.38761
-93.82270; -74.38820
-93.83566; -73.38947
-93.81113; -72.39283
-93.74861; -71.39973
-93.64764; -70.41157
-93.50783; -69.42973
-93.32953; -68.45530
-93.11334; -67.48927
-92.85987; -66.53260
-92.56970; -65.58628
-92.24345; -64.65130
-91.88171; -63.72863
-91.48509; -62.81925
-91.05418; -61.92415
-90.58959; -61.04430
-90.09191; -60.18068
-89.56176; -59.33429
-88.99972; -58.50609
-88.40641; -57.69706
-87.78241; -56.90820
-87.12834; -56.14047
-86.44479; -55.39487
-85.73237; -54.67236
-84.99167; -53.97394
-84.22330; -53.30057
-83.42882; -52.65231
-82.61534; -52.02379
-81.79190; -51.40774
-80.96759; -50.79688
-80.15146; -50.18393
-79.35258; -49.56161
-78.58002; -48.92265
-77.84284; -48.25977
-77.15011; -47.56568
-76.51090; -46.83312
-75.93433; -46.05636
-75.42993; -45.23826
-75.00733; -44.38463
-74.67619; -43.50132
-74.44614; -42.59415
-74.32494; -41.66892
-74.31002; -40.73142
-74.39539; -39.78738
-74.57504; -38.84257
-74.84298; -37.90272
-75.19176; -36.97241
-75.60640; -36.04992
-76.06950; -35.13154
-76.56363; -34.21354
-77.07138; -33.29218
-77.57562; -32.36404
-78.06077; -31.42715
-78.51172; -30.48001
-78.91335; -29.52111
-79.25054; -28.54896
-79.50938; -27.56361
-79.68175; -26.57280
-79.76136; -25.58665
-79.74190; -24.61526
-79.61707; -23.66873
-79.38228; -22.75702
-79.04137; -21.88929
-78.60077; -21.07448
-78.06687; -20.32151
-77.44609; -19.63932
-76.74525; -19.03424
-75.97306; -18.50054
-75.13877; -18.02895
-74.25167; -17.61022
-73.32100; -17.23509
-72.35604; -16.89429
-71.36604; -16.57857
-70.36028; -16.27866
-69.34801; -15.98531
-68.33850; -15.68925
