# v; beta; omega; n; xi;
13.88889; 0.00056; 0.00146; -0.59710; 0.03294
13.88889; 0.00059; 0.00136; -0.55888; 0.04487
13.88889; 0.00070; 0.00160; -0.50664; 0.05689
13.88889; 0.00077; 0.00166; -0.44985; 0.05068
13.88889; 0.00086; 0.00177; -0.40681; 0.03352
13.88889; 0.00095; 0.00191; -0.37968; 0.01907
13.88889; 0.00103; 0.00199; -0.36561; 0.00748
13.88889; 0.00111; 0.00210; -0.36160; -0.00112
13.88889; 0.00119; 0.00219; -0.36458; -0.00663
13.88889; 0.00125; 0.00221; -0.37144; -0.00899
13.88889; 0.00131; 0.00223; -0.37902; -0.00819
13.88889; 0.00130; 0.00206; -0.38417; -0.00421
13.88889; 0.00125; 0.00176; -0.38381; 0.00289
13.88889; 0.00105; 0.00096; -0.37499; 0.01297
13.88889; 0.00050; -0.00093; -0.35528; 0.02536
13.88889; -0.00082; -0.00528; -0.32356; 0.03864
13.88889; -0.00051; -0.00305; -0.27932; 0.05127
13.88889; 0.00371; 0.01280; -0.22090; 0.06240
13.88889; 0.01082; 0.03614; -0.14652; 0.07165
13.88889; 0.01990; 0.06265; -0.05558; 0.07903
13.88889; 0.03048; 0.09044; 0.05190; 0.08471
13.88889; 0.04257; 0.11959; 0.17576; 0.08880
13.88889; 0.05618; 0.15017; 0.31588; 0.09138
13.88889; 0.07086; 0.18051; 0.47192; 0.09246
13.88889; 0.08379; 0.20063; 0.64165; 0.09154
13.88889; 0.09242; 0.20360; 0.81907; 0.08748
13.88889; 0.09776; 0.19650; 0.99612; 0.07911
13.88889; 0.10123; 0.18625; 1.16525; 0.06581
13.88889; 0.10357; 0.17576; 1.31989; 0.04738
13.88889; 0.10508; 0.16570; 1.45457; 0.02432
13.88889; 0.10584; 0.15594; 1.56537; -0.00201
13.88889; 0.10591; 0.14636; 1.65020; -0.02971
13.88889; 0.10532; 0.13684; 1.70872; -0.05682
13.88889; 0.10411; 0.12728; 1.74187; -0.08186
13.88889; 0.10226; 0.11756; 1.75131; -0.10418
13.88889; 0.09979; 0.10762; 1.73883; -0.12368
13.86407; 0.09681; 0.09705; 1.70630; -0.14035
13.79173; 0.09336; 0.08551; 1.65565; -0.15428
13.60781; 0.09069; 0.07573; 1.58939; -0.16546
13.41913; 0.08721; 0.06553; 1.51003; -0.17390
13.22534; 0.08289; 0.05482; 1.41926; -0.17972
13.02607; 0.07766; 0.04350; 1.31867; -0.18304
12.82093; 0.07149; 0.03143; 1.20972; -0.18400
12.60952; 0.06429; 0.01846; 1.09374; -0.18271
12.39140; 0.05600; 0.00442; 0.97192; -0.17921
