# inner_x; inner_y
-71.40378; -12.19926
-70.48846; -11.87961
-69.64315; -11.64475
-68.77295; -11.33346
-67.83686; -11.04416
-66.87695; -10.77446
-65.91705; -10.48106
-64.97894; -10.13788
-64.04250; -9.80070
-63.12187; -9.43381
-62.20173; -9.07829
-61.28281; -8.72890
-60.39121; -8.30604
-59.49434; -7.87846
-58.58055; -7.48151
-57.70012; -7.02208
-56.74174; -6.51088
-55.55235; -5.96510
-54.27813; -5.76137
-53.22285; -5.58133
-52.24508; -5.41741
-51.26514; -5.23291
-50.28564; -5.04226
-49.30744; -4.84919
-48.32993; -4.64944
-47.35178; -4.44422
-46.36994; -4.24907
-45.38660; -4.05303
-44.40130; -3.86012
-43.41382; -3.67338
-42.42573; -3.48508
-41.43754; -3.29558
-40.44613; -3.11265
-39.45147; -2.92659
-38.45484; -2.74724
-37.45948; -2.56801
-36.46450; -2.40088
-35.47340; -2.23567
-34.48399; -2.07422
-33.49496; -1.91475
-32.50553; -1.76189
-31.51778; -1.60221
-30.52859; -1.45278
-29.54116; -1.29519
-28.55565; -1.12838
-27.56954; -0.96648
-26.58591; -0.79194
-25.60257; -0.61700
-24.61877; -0.44570
-23.63722; -0.26250
-22.65443; -0.08694
-21.67080; 0.08341
-20.68628; 0.24855
-19.70161; 0.41288
-18.71987; 0.59409
-17.73593; 0.76338
-16.74678; 0.90381
-15.76384; 1.08030
-14.78216; 1.26478
-13.80154; 1.45601
-12.82080; 1.64707
-11.84384; 1.85968
-10.86581; 2.06600
-9.88576; 2.26089
-8.90462; 2.45074
-7.92050; 2.62735
-6.93480; 2.80427
-5.94583; 2.97873
-4.94497; 3.14824
-3.91574; 3.34331
-2.99376; 3.49233
-2.17841; 3.61636
-1.48437; 3.32052
