# outer_x; outer_y
-59.88709; -143.80875
-60.44638; -143.74158
-60.97823; -143.61232
-61.47436; -143.42717
-61.92503; -143.19805
-62.33727; -142.91978
-62.74915; -142.60160
-63.17466; -142.23732
-63.55214; -141.78825
-63.90166; -141.28774
-64.21860; -140.70864
-64.52584; -140.06523
-64.78168; -139.42888
-64.94449; -138.86206
-65.04177; -138.24931
-65.10785; -137.61337
-65.11027; -137.10307
-65.03382; -136.58676
-64.88437; -135.95051
-64.67616; -135.25320
-64.43200; -134.57323
-64.14563; -133.95744
-63.80078; -133.32787
-63.35258; -132.64141
-62.81482; -131.89144
-62.27104; -131.06960
-61.76504; -130.34482
-61.31151; -129.77560
-60.79130; -129.20587
-60.15459; -128.53885
-59.45105; -127.85992
-58.70741; -127.22051
-57.95628; -126.58393
-57.22874; -125.92242
-56.53088; -125.22843
-55.83949; -124.52285
-55.11656; -123.82909
-54.39053; -123.11699
-53.68458; -122.38671
-52.98079; -121.65853
-52.31563; -120.88814
-51.65200; -120.11170
-50.95590; -119.36312
-50.24133; -118.63088
-49.53292; -117.89308
-48.82955; -117.15215
-48.11586; -116.42390
-47.45324; -115.65131
-46.80952; -114.86588
-46.16421; -114.09090
-45.47991; -113.35974
-44.84353; -112.63167
-44.23488; -111.98690
-43.59522; -111.39050
-42.98833; -110.83097
-42.45516; -110.39912
-41.86774; -109.99419
-41.21121; -109.57744
-40.55603; -109.21298
-39.86464; -108.87669
-39.21088; -108.60097
-38.60333; -108.40068
-37.94269; -108.25010
-37.25696; -108.12478
-36.50306; -108.05621
-35.63411; -108.02962
-34.67418; -108.06807
-33.66052; -108.17137
-32.66544; -108.29752
-31.68984; -108.46903
-30.70336; -108.66401
-29.71760; -108.85199
-28.73254; -109.08514
-27.74843; -109.31140
-26.76457; -109.50398
-25.77849; -109.70811
-24.78902; -109.89189
-23.78843; -110.05005
-22.78065; -110.19281
-21.78044; -110.32599
-20.78635; -110.42707
-19.79111; -110.51199
-18.79498; -110.57649
-17.79693; -110.61184
-16.79876; -110.60877
-15.78273; -110.58912
-14.72473; -110.58882
-13.66930; -110.51309
-12.65289; -110.42979
-11.64036; -110.33872
-10.59638; -110.26941
-9.55205; -110.16300
-8.53825; -110.04413
-7.48972; -109.92018
-6.32950; -109.77227
-5.18343; -109.54602
-4.13796; -109.32553
-3.10490; -109.11434
-2.06500; -108.86783
-1.05418; -108.60935
-0.03458; -108.34879
1.02763; -108.05160
2.06308; -107.70858
3.04238; -107.40054
3.99713; -107.09970
4.94645; -106.78532
5.89205; -106.46713
6.83374; -106.13870
7.77528; -105.80865
8.72609; -105.50355
9.67748; -105.19342
10.64756; -104.91975
11.64159; -104.61772
12.66198; -104.26285
13.66200; -103.89077
14.61563; -103.52725
15.55039; -103.16354
16.47581; -102.77958
17.41193; -102.42890
18.35020; -102.08444
19.27568; -101.70635
20.20308; -101.33245
21.13272; -100.96380
22.06296; -100.59620
22.99885; -100.24273
23.94335; -99.91086
24.88260; -99.56435
25.81934; -99.20879
26.75694; -98.85477
27.70265; -98.49866
28.66917; -98.14333
29.62072; -97.75036
30.55584; -97.36754
31.48208; -96.98486
32.39200; -96.56326
33.31469; -96.17640
34.24450; -95.80960
35.17565; -95.45144
36.10810; -95.09930
37.04400; -94.75088
37.97873; -94.38882
38.90813; -94.01272
39.86779; -93.63109
40.88582; -93.20287
41.87851; -92.72069
42.83667; -92.28041
43.80291; -91.81299
44.75146; -91.30741
45.64998; -90.80863
46.55821; -90.31045
47.52783; -89.79487
48.45143; -89.20432
49.36894; -88.65769
50.31156; -88.05667
51.23103; -87.41796
52.07537; -86.80244
52.88873; -86.19669
53.73998; -85.58668
54.62435; -84.90906
55.48946; -84.20641
56.27771; -83.52163
57.06937; -82.86400
57.87787; -82.15975
58.65089; -81.41929
59.40396; -80.72452
60.15275; -80.03781
60.93677; -79.31011
61.73577; -78.50830
62.45252; -77.66823
63.16745; -76.89344
63.91334; -76.10588
64.61742; -75.25892
65.29770; -74.40967
65.93541; -73.55586
66.56050; -72.71875
67.20943; -71.84018
67.84537; -70.90443
68.41065; -69.98294
68.95782; -69.11581
69.49329; -68.25681
70.04860; -67.36564
70.63435; -66.37680
71.19015; -65.33035
71.67624; -64.33762
72.12835; -63.37124
72.58554; -62.35263
73.01544; -61.31177
73.40503; -60.30507
73.76526; -59.32850
74.12275; -58.31346
74.50433; -57.17823
74.80502; -56.02370
75.05785; -54.98964
75.29697; -54.00099
75.50874; -52.98429
75.74204; -51.94003
75.92869; -50.85077
76.11672; -49.70892
76.22322; -48.57582
76.33142; -47.49865
76.39776; -46.36402
76.40555; -45.22596
76.40321; -44.19028
76.38835; -43.15774
76.36409; -42.03977
76.28486; -40.90669
76.19246; -39.81541
76.06324; -38.72782
75.92431; -37.60772
75.73463; -36.50791
75.56421; -35.45113
75.36504; -34.36754
75.12106; -33.22124
74.83057; -32.11090
74.55285; -31.09000
74.24901; -30.05994
73.91931; -28.94241
73.46844; -27.77166
72.89833; -26.53317
72.18322; -25.32467
71.37201; -24.20461
70.51200; -23.22352
69.67230; -22.37075
68.77116; -21.53936
67.73665; -20.71700
66.62780; -19.97106
65.46605; -19.31593
64.25290; -18.75389
63.07365; -18.31380
61.93129; -17.94812
60.73377; -17.64115
59.55085; -17.41348
58.41266; -17.24139
57.27973; -17.12134
56.16545; -17.03026
55.07741; -16.98614
54.03918; -16.95955
52.99483; -16.90793
51.88388; -16.88116
50.78078; -16.89085
49.74710; -16.92077
48.73248; -16.95167
47.70327; -16.95038
46.67812; -16.98470
45.66590; -17.01090
44.66067; -17.04916
43.65688; -17.08169
42.65460; -17.11222
41.65363; -17.15438
40.65361; -17.19616
39.65454; -17.24234
38.65542; -17.26525
37.65668; -17.28297
36.65812; -17.30277
35.65985; -17.31875
34.65747; -17.34095
33.64488; -17.36656
32.63372; -17.42167
31.63305; -17.47558
30.63615; -17.51810
29.63931; -17.56385
28.64373; -17.62695
27.64787; -17.67723
26.65174; -17.72350
25.65454; -17.75171
24.65741; -17.79221
23.65907; -17.82220
22.65886; -17.82149
21.65404; -17.84725
20.63477; -17.88606
19.61004; -17.93719
18.59805; -18.00460
17.59753; -18.07963
16.59852; -18.13389
15.59965; -18.18236
14.60216; -18.24807
13.60420; -18.30562
12.60495; -18.34787
11.60531; -18.40230
10.60507; -18.45535
9.59609; -18.51262
8.56742; -18.57615
7.53975; -18.65446
6.53252; -18.74308
5.53237; -18.81796
4.53322; -18.90463
3.53024; -18.97395
2.51946; -19.03549
1.51164; -19.13325
0.51156; -19.23696
-0.48614; -19.33268
-1.48433; -19.42175
-2.48247; -19.50775
-3.47969; -19.60444
-4.47899; -19.67672
-5.47791; -19.75387
-6.47631; -19.83748
-7.47526; -19.91458
-8.47448; -19.98805
-9.47269; -20.06587
-10.47022; -20.15396
-11.46943; -20.23471
-12.47690; -20.30754
-13.50250; -20.37907
-14.52979; -20.47685
-15.54088; -20.58063
-16.54062; -20.68684
-17.54734; -20.78660
-18.57111; -20.89815
-19.59622; -21.02333
-20.61451; -21.14521
-21.63152; -21.27835
-22.63668; -21.43012
-23.63874; -21.56742
-24.65083; -21.70338
-25.68597; -21.87806
-26.77696; -22.05075
-27.85458; -22.26882
-28.86878; -22.49084
-29.86673; -22.71049
-30.87634; -22.96897
-31.95067; -23.21200
-33.06390; -23.52545
-34.11317; -23.88917
-35.09324; -24.22775
-36.05437; -24.53925
-37.06561; -24.88277
-38.20316; -25.29589
-39.31102; -25.78740
-40.27697; -26.25675
-41.18157; -26.70246
-42.12221; -27.18699
-43.16268; -27.73337
-44.17246; -28.33768
-45.04818; -28.94307
-45.97980; -29.51139
-46.97207; -30.22325
-47.90531; -30.99975
-48.78833; -31.74506
-49.63803; -32.54884
-50.43331; -33.39850
-51.23491; -34.25205
-51.92127; -35.16797
-52.59855; -35.97322
-53.22107; -36.77083
-53.89928; -37.62117
-54.63685; -38.63509
-55.29243; -39.69748
-55.84132; -40.70181
-56.41007; -41.76912
-56.92322; -42.92218
-57.38342; -44.13304
-57.77087; -45.43610
-58.04333; -46.66742
-58.23196; -47.78492
-58.39652; -49.03054
-58.47375; -50.50092
-58.35035; -51.94038
-58.15795; -53.28469
-57.79724; -54.66525
-57.27709; -56.01119
-56.64992; -57.22546
-55.94161; -58.36389
-55.11424; -59.45206
-54.18094; -60.47268
-53.16834; -61.39331
-52.11263; -62.21496
-51.00561; -62.93529
-49.84298; -63.58862
-48.64856; -64.12993
-47.49375; -64.59029
-46.33089; -64.96884
-45.09639; -65.31005
-43.85243; -65.56114
-42.71080; -65.72859
-41.58659; -65.87018
-40.43657; -65.96844
-39.31175; -66.02830
-38.20600; -66.02887
-37.11268; -66.06300
-36.01184; -66.03541
-34.87853; -65.99560
-33.76377; -65.90606
-32.72769; -65.79655
-31.69633; -65.69724
-30.60524; -65.58399
-29.47603; -65.41666
-28.30503; -65.20016
-27.17023; -64.93423
-26.15204; -64.66972
-25.15694; -64.39630
-24.09774; -64.09757
-23.03601; -63.75915
-21.99480; -63.39934
-20.95969; -63.01134
-19.97253; -62.61233
-19.02107; -62.21535
-18.04543; -61.80776
-17.08977; -61.35729
-16.18895; -60.88621
-15.31396; -60.40033
-14.45493; -59.87639
-13.61074; -59.32233
-12.76618; -58.77687
-11.92211; -58.23620
-11.09337; -57.66437
-10.27269; -57.07679
-9.45074; -56.49357
-8.63087; -55.90745
-7.80771; -55.33017
-6.99235; -54.73761
-6.16813; -54.16580
-5.35212; -53.57717
-4.53122; -52.99971
-3.69958; -52.44553
-2.86814; -51.89021
-2.03456; -51.33832
-1.18896; -50.81119
-0.33833; -50.29344
0.51971; -49.79248
1.39029; -49.32007
2.26404; -48.89574
3.10619; -48.50714
3.94313; -48.15222
4.82662; -47.81603
5.73155; -47.45274
6.63402; -47.08508
7.51468; -46.75155
8.33031; -46.46010
9.14626; -46.20169
10.02501; -45.94860
10.91531; -45.70960
11.81106; -45.49205
12.73320; -45.27776
13.66939; -45.07637
14.60968; -44.88449
15.56682; -44.72208
16.54502; -44.54510
17.50794; -44.34933
18.42609; -44.18760
19.33866; -44.05291
20.27049; -43.93009
21.19727; -43.82364
22.14268; -43.73795
23.07505; -43.65007
23.91871; -43.59536
24.74022; -43.57794
25.61414; -43.58679
26.49208; -43.61926
27.32547; -43.67353
28.15219; -43.76033
28.97287; -43.87635
29.73346; -44.01887
30.52273; -44.21039
31.34913; -44.44347
32.07521; -44.68224
32.72326; -44.95431
33.34962; -45.25130
33.97211; -45.62463
34.64710; -46.05742
35.27333; -46.51466
35.82392; -46.97218
36.33002; -47.45517
36.81071; -47.98346
37.26533; -48.55714
37.66039; -49.12105
37.98398; -49.68380
38.25769; -50.24388
38.48894; -50.86135
38.69245; -51.53455
38.83724; -52.18808
38.94217; -52.93124
38.99661; -53.74697
39.04191; -54.45480
39.00278; -55.08695
38.91802; -55.70516
38.75328; -56.31188
38.56412; -56.92425
38.30929; -57.50098
38.00940; -58.04117
37.68295; -58.48835
37.37515; -58.87614
36.96495; -59.22601
36.46512; -59.59629
35.90691; -60.00239
35.33904; -60.33234
34.79223; -60.58334
34.13193; -60.79337
33.34660; -60.99154
32.47991; -61.14185
31.50725; -61.25621
30.44698; -61.33810
29.38582; -61.36629
28.34552; -61.36403
27.31182; -61.37550
26.28263; -61.36767
25.26000; -61.35841
24.24907; -61.36963
23.23950; -61.36701
22.23418; -61.36533
21.24150; -61.40131
20.26256; -61.49667
19.27615; -61.60253
18.29425; -61.74722
17.33551; -61.95307
16.34761; -62.19376
15.28088; -62.48072
14.24196; -62.85620
13.28831; -63.23477
12.35583; -63.58587
11.41865; -63.93527
10.48156; -64.28888
9.54197; -64.64251
8.61028; -65.02414
7.68089; -65.41846
6.76298; -65.84950
5.82681; -66.23206
4.89369; -66.62447
3.96045; -67.01625
3.02534; -67.40105
2.07912; -67.75114
1.14792; -68.13734
0.21127; -68.49432
-0.72870; -68.83204
-1.66996; -69.16851
-2.60744; -69.51560
-3.54227; -69.86652
-4.47847; -70.20984
-5.40632; -70.57351
-6.33573; -70.92994
-7.26622; -71.28101
-8.20005; -71.62085
-9.14124; -71.93860
-10.08091; -72.25995
-11.01880; -72.58623
-11.95915; -72.90605
-12.90556; -73.20978
-13.85905; -73.49517
-14.80884; -73.79334
-15.76476; -74.07706
-16.72718; -74.34578
-17.69175; -74.61153
-18.66457; -74.85484
-19.63429; -75.11128
-20.60281; -75.37960
-21.56152; -75.68149
-22.51760; -75.99445
-23.47485; -76.30771
-24.43398; -76.61859
-25.39834; -76.92307
-26.36296; -77.22599
-27.35062; -77.55383
-28.39209; -77.93843
-29.41195; -78.36948
-30.36324; -78.77898
-31.29794; -79.16427
-32.23902; -79.56849
-33.16877; -79.98859
-34.11679; -80.41258
-35.11902; -80.88755
-36.10161; -81.39926
-37.00406; -81.89543
-37.87195; -82.38637
-38.73524; -82.89590
-39.59026; -83.42246
-40.41829; -83.98797
-41.24166; -84.55413
-42.06842; -85.11319
-42.89128; -85.67868
-43.68135; -86.30208
-44.47557; -86.91573
-45.24746; -87.56702
-45.97732; -88.29118
-46.71833; -88.99167
-47.46707; -89.67497
-48.23587; -90.31934
-49.00831; -90.95562
-49.76820; -91.61455
-50.50002; -92.32563
-51.24766; -93.00939
