# x_m,y_m,w_tr_right_m,w_tr_left_m
32.79361169,55.32821356,3.008247206,3.020374612
33.39902911,55.31797214,3.047355507,3.017172224
34.00388949,55.29646269,3.085923572,3.098394854
34.60945849,55.2621282,3.05449928,3.074862492
35.2237561,55.2194361,3.011300872,3.066496199
35.84569315,55.18622482,3.024544921,3.028164668
36.45312737,55.12545045,3.024450937,3.049505372
37.06407996,55.06759692,3.034870069,3.060985403
37.66687063,55.00727245,3.060791718,3.058740987
38.25478835,54.92614515,3.074742175,3.073296405
38.8341349,54.84299752,3.019119023,3.02597395
39.41582848,54.75392062,3.057313561,3.080225813
39.99254428,54.65351241,3.074954743,3.053528202
40.546805,54.52902749,3.005142857,3.03466162
41.07558803,54.38817492,3.025828265,3.049930032
41.60757486,54.23883808,3.017641049,3.085357581
42.12769572,54.08332645,3.006011846,3.040130895
42.62536464,53.91841369,3.002088509,3.045039591
43.11405373,53.72537348,3.096388962,3.085616788
43.60741561,53.51853399,3.061537439,3.038697907
44.07343875,53.29853066,3.045825654,3.088900471
44.53225829,53.07014434,3.004204561,3.035120077
44.9766466,52.8218731,3.028081763,3.02628101
45.39402979,52.56436854,3.022936216,3.028279063
45.80324478,52.27198054,3.025112588,3.025863395
46.17732013,51.97802531,3.051784735,3.012696201
46.534368,51.68182848,3.074332521,3.069728665
46.86080518,51.36540728,3.062066888,3.039210256
47.163351,51.02543687,3.009661537,3.097872146
47.44691338,50.65963598,3.086090874,3.063728268
47.72823059,50.28398618,3.071573005,3.071260273
47.98134636,49.92928019,3.027737829,3.024816967
48.20997014,49.55581882,3.010072178,3.001279468
48.41281146,49.15635258,3.031469659,3.00116053
48.59415697,48.75632227,3.044947038,3.053457232
48.74464656,48.33657116,3.023138067,3.066189082
48.88221935,47.91788273,3.061259522,3.034819016
49.00001727,47.49877039,3.010958363,3.085819385
49.08822575,47.05404577,3.040209689,3.007263697
49.14707064,46.6163216,3.015549317,3.080409785
49.19876878,46.16667341,3.052917774,3.044586197
49.22095574,45.70624989,3.032310557,3.004734471
49.22825379,45.23585233,3.051526784,3.038381026
49.22771883,44.77716792,3.020204916,3.0322435
49.19634716,44.29778544,3.094435939,3.05220197
49.13644454,43.80194736,3.074069986,3.065461683
49.05184147,43.29374988,3.088482984,3.063539534
48.95145362,42.7825146,3.032811931,3.038732667
48.82733465,42.30096204,3.096193165,3.071323136
48.67960606,41.80573453,3.004056334,3.080073607
48.49683323,41.30984639,3.065170974,3.050182875
48.30398838,40.80126765,3.024972576,3.04901211
48.09302064,40.30195285,3.001346832,3.009072751
47.85861936,39.81174413,3.091989212,3.089187235
47.59443491,39.31802129,3.010863328,3.085579405
47.30153536,38.79058003,3.097180642,3.066406879
46.9999459,38.2787321,3.072267695,3.051717728
46.66581416,37.76457471,3.094754312,3.064500556
46.30902541,37.25419456,3.060280855,3.046751223
45.93257165,36.75626422,3.009143515,3.046865441
45.53470577,36.25775173,3.088918774,3.049020828
45.12622115,35.75838582,3.089547303,3.076411567
44.69653348,35.26528008,3.083534029,3.09130158
44.26018807,34.78962068,3.08976501,3.003104205
43.8224992,34.32241135,3.07883189,3.021666928
43.34940728,33.8554599,3.059210926,3.055503801
42.8633821,33.38570592,3.066580995,3.03905834
42.36860877,32.92899049,3.095422707,3.025380315
41.84625047,32.4857225,3.042405012,3.044103072
41.29878268,32.05674481,3.088661854,3.033609772
40.75045757,31.63445656,3.005351807,3.03006742
40.18318424,31.23274538,3.014789778,3.091488797
39.60159573,30.8488539,3.090221314,3.032950313
39.01814139,30.47491874,3.08327708,3.084673839
38.41528831,30.10495899,3.04989858,3.086419775
37.81549341,29.74535914,3.022130844,3.079115845
37.2042279,29.40408723,3.003585162,3.080009055
36.58467759,29.06796285,3.099278456,3.04164032
35.96097895,28.73959369,3.090418179,3.099335803
35.34321327,28.42822582,3.034828441,3.060768182
34.69570817,28.13407006,3.080606389,3.028300085
34.05045624,27.84774203,3.094865567,3.032686254
33.40393432,27.56821545,3.060578236,3.02456317
32.74304111,27.30863833,3.043085555,3.015122788
32.08097696,27.04251694,3.058370262,3.095884113
31.42514227,26.81361725,3.013156746,3.037857948
30.7516843,26.58833353,3.008585019,3.091878677
30.07376531,26.37365834,3.081811425,3.094850279
29.38688981,26.17625925,3.047238432,3.03420087
28.68263677,25.98274733,3.096162118,3.025889303
27.98841432,25.80084789,3.013445117,3.00373584
27.29700891,25.61798298,3.056097146,3.058711965
26.59607035,25.44603805,3.02852373,3.082448798
25.88368897,25.2913037,3.028367469,3.046600472
25.16871421,25.14524667,3.052724337,3.018697593
24.44888978,25.01647874,3.026660406,3.07285751
23.72237142,24.89485063,3.049739378,3.038398254
22.99231332,24.78333227,3.032405518,3.037376818
22.26249621,24.6572431,3.071880341,3.026887185
21.53414569,24.54820572,3.012179404,3.051986442
20.80142394,24.44437306,3.085742585,3.059247692
20.06058269,24.34584253,3.007582903,3.041286423
19.31767237,24.24616069,3.09510784,3.039992894
18.57814359,24.1388755,3.074056297,3.024125914
17.83674807,24.03511993,3.097550476,3.018531398
17.08979359,23.96923969,3.090492847,3.027888188
16.33879075,23.90652889,3.040341211,3.056360585
15.58930221,23.84567844,3.05998805,3.060538178
14.83989301,23.79611174,3.053362773,3.0707256
14.08990633,23.73639949,3.07641378,3.087833793
13.3330316,23.68584201,3.071617316,3.070379205
12.56792023,23.63450245,3.027564653,3.068403566
11.80178954,23.59517751,3.044257308,3.08597052
11.03587659,23.56099313,3.012018486,3.046392432
10.26966089,23.53462294,3.043642956,3.005486961
9.50533708,23.51082721,3.099277736,3.091383898
8.733947482,23.49941273,3.052442888,3.05717364
7.961585326,23.48621441,3.057055142,3.096230636
7.189021304,23.46937841,3.053752383,3.067327063
6.4178608,23.45613025,3.084300672,3.047820728
5.638480704,23.44915329,3.091382512,3.066719338
4.865281229,23.4419454,3.092859739,3.072699281
4.089044455,23.44053627,3.066546763,3.019483093
3.311909907,23.43299155,3.056509704,3.099989165
2.53364416,23.44024047,3.057615638,3.024778269
1.757226519,23.44859214,3.069698982,3.03812362
0.981641108,23.44097979,3.056339188,3.097169324
0.20410715,23.44953251,3.090691324,3.086959468
-0.575895376,23.45926951,3.022606918,3.028236047
-1.3598822,23.48025978,3.094734908,3.061610396
-2.140489583,23.49844591,3.04715553,3.012368482
-2.920034757,23.51526908,3.076152791,3.039416607
-3.703773614,23.53766504,3.095610274,3.021963412
-4.479928815,23.55481651,3.00723842,3.094259099
-5.259185476,23.58901157,3.02121043,3.004822748
-6.03927625,23.60832568,3.086959111,3.042924254
-6.835938684,23.62148373,3.025335122,3.049913207
-7.617469427,23.63761874,3.063924017,3.021190123
-8.38837005,23.64115372,3.096699967,3.05246445
-9.160320379,23.64302997,3.038365383,3.013560853
-9.949196271,23.65152554,3.027740582,3.084377057
-10.73719563,23.67253038,3.035019282,3.048792821
-11.53167159,23.69986822,3.039591227,3.089560865
-12.31113763,23.73710183,3.075752563,3.005473684
-13.08907902,23.76705635,3.091581272,3.029704259
-13.86348461,23.78568761,3.019140067,3.050371409
-14.63921796,23.79921149,3.026872792,3.082999063
-15.42037836,23.81518881,3.06265201,3.041060515
-16.19526518,23.87300764,3.074773987,3.035195258
-16.97463583,23.90473009,3.080657451,3.057889122
-17.7519427,23.93492513,3.06549397,3.046841398
-18.52987629,23.97557536,3.088591099,3.086150221
-19.30727568,24.0258961,3.005825685,3.068517524
-20.0876537,24.08076008,3.025828309,3.068437351
-20.86354245,24.1239537,3.046113396,3.022765702
-21.64209506,24.15078045,3.051888136,3.076093097
-22.42735449,24.18279277,3.078776546,3.039552236
-23.20442476,24.21903521,3.041617305,3.037658536
-23.98077205,24.24950649,3.000985119,3.089150096
-24.75510859,24.29913453,3.078394762,3.056289895
-25.52637261,24.34077431,3.05837126,3.087589345
-26.29839903,24.40028422,3.054135646,3.053168422
-27.07039966,24.46125726,3.078378413,3.08073172
-27.84229072,24.49442929,3.060363236,3.04732855
-28.62105773,24.52587438,3.086230143,3.058480181
-29.39282098,24.56920033,3.092669898,3.076590843
-30.16061905,24.61936145,3.094433146,3.079091821
-30.92531163,24.67326023,3.016238604,3.053697698
-31.69568601,24.72015968,3.008679551,3.027347297
-32.46751259,24.76119354,3.043473826,3.064772086
-33.22921327,24.82267558,3.040282005,3.044446736
-33.99605946,24.87194372,3.097926607,3.020786302
-34.76400436,24.91208553,3.091595647,3.037625309
-35.53539939,24.95871198,3.012129984,3.072582137
-36.31831007,24.99708104,3.07314465,3.080029592
-37.09534024,25.04073561,3.082698598,3.048447122
-37.87408694,25.09310917,3.001436055,3.026544576
-38.65333482,25.13195406,3.047136912,3.027386352
-39.44851573,25.17958515,3.096486139,3.007017923
-40.22338286,25.22228101,3.044669586,3.094185323
-41.00112269,25.26185049,3.073071858,3.039469822
-41.7780048,25.3061956,3.09350295,3.070793783
-42.55418669,25.35407728,3.026238903,3.035725478
-43.33035965,25.40338512,3.051292588,3.065257317
-44.12380284,25.45467229,3.051941027,3.025608467
-44.89956404,25.50145718,3.016821552,3.064024882
-45.65584952,25.54930762,3.020919165,3.067790221
-46.42480816,25.60874391,3.03005219,3.03587953
-47.21107546,25.66504137,3.036648971,3.096322683
-47.9896287,25.72283101,3.032941358,3.012709444
-48.74044013,25.81313574,3.033615882,3.079544268
-49.49596174,25.89083795,3.001148678,3.027377639
-50.25425406,25.95254911,3.042685334,3.031814883
-51.02265403,26.01412402,3.094844063,3.044472107
-51.78618284,26.10032643,3.019411615,3.079560232
-52.56653194,26.15107178,3.055245708,3.017103958
-53.31653732,26.32886534,3.054255209,3.099310488
-54.06251481,26.43529965,3.05590882,3.040372129
-54.79857619,26.53412538,3.002239417,3.027073481
-55.51383593,26.6668841,3.001715306,3.095504993
-56.21870258,26.8092522,3.017337006,3.013257128
-56.89757842,26.96755381,3.070550036,3.006871658
-57.58052026,27.11674788,3.066841701,3.096790101
-58.24010145,27.27794805,3.067164613,3.046252382
-58.90957468,27.44636812,3.008020891,3.061035817
-59.54439823,27.6539667,3.010938704,3.037722147
-60.13847741,27.86666244,3.031969741,3.053910241
-60.7462127,28.08814689,3.054131684,3.037707042
-61.33769827,28.32256646,3.058601448,3.056808215
-61.90537025,28.55254886,3.089549304,3.04483192
-62.45175578,28.79571956,3.072165308,3.01102658
-62.97694677,29.04600601,3.064781125,3.0961363
-63.48952709,29.30095768,3.061347075,3.096551261
-63.98850768,29.59164654,3.04207027,3.052370795
-64.4678101,29.8964866,3.027996126,3.099223869
-64.93862867,30.20750071,3.003706781,3.007228412
-65.40326107,30.52680262,3.070321772,3.017824361
-65.85896873,30.85696505,3.097324354,3.056613521
-66.29692446,31.20919855,3.064232251,3.025824152
-66.71810299,31.57674932,3.040778284,3.075142069
-67.12914349,31.93684446,3.032548237,3.057308745
-67.52922659,32.30848434,3.085037448,3.02122395
-67.90242323,32.69243699,3.009682906,3.010120419
-68.25592741,33.09052461,3.060345589,3.080248941
-68.58635264,33.50939143,3.078328855,3.08469851
-68.91176603,33.93564649,3.004187122,3.002895758
-69.21902668,34.37882082,3.06071831,3.05342837
-69.50874364,34.84415234,3.077820247,3.065508587
-69.76706703,35.31777251,3.074090538,3.034881504
-70.02506273,35.8038288,3.079299224,3.050668105
-70.2593159,36.30200729,3.050648116,3.065104729
-70.48799998,36.81060667,3.075635413,3.084475154
-70.70058546,37.32654938,3.0759159,3.07328195
-70.89122823,37.85266476,3.008930978,3.090041272
-71.04885393,38.39050334,3.036269989,3.099788468
-71.20386801,38.95003394,3.089709144,3.075109577
-71.33921544,39.51853318,3.035006264,3.067602732
-71.46174507,40.08578928,3.090230703,3.052386348
-71.54422334,40.68121724,3.030474531,3.012597886
-71.61133203,41.2841741,3.037299444,3.051609928
-71.68386311,41.86152801,3.069335633,3.097853299
-71.72933229,42.45688683,3.016824015,3.02822135
-71.74633504,43.07905688,3.071574522,3.037171001
-71.74575706,43.7014341,3.075702498,3.046529685
-71.73217889,44.3172368,3.001673405,3.039334504
-71.68271266,44.98283706,3.079018706,3.058278836
-71.63833667,45.53872919,3.074577165,3.020104316
-71.57189671,46.19067775,3.050547168,3.020890999
-71.50377635,46.82192779,3.058006612,3.029219242
-71.42888509,47.44368096,3.072306032,3.029001029
-71.34080798,48.06388283,3.010718605,3.023831513
-71.25013794,48.67527016,3.086590355,3.089974268
-71.13436476,49.30418032,3.059467124,3.043494388
-71.0256823,49.94478173,3.051103144,3.065009779
-70.88709441,50.59828057,3.043783878,3.056202441
-70.75930846,51.23276438,3.010348644,3.060681741
-70.63199107,51.87698894,3.084976396,3.089890276
-70.48343748,52.51015418,3.080385579,3.04579158
-70.33127534,53.14423252,3.016880046,3.076840027
-70.18045235,53.78284655,3.050721501,3.072758417
-70.03107629,54.42414675,3.037311685,3.086842023
-69.87675483,55.06187276,3.054567455,3.044479893
-69.71281358,55.69347892,3.084046649,3.089845783
-69.54068336,56.32082635,3.075190615,3.06130621
-69.3527784,56.93865149,3.077552728,3.085177091
-69.14075249,57.56274687,3.041803135,3.080435935
-68.92569397,58.16776797,3.000140431,3.064319201
-68.70136295,58.77455499,3.066561571,3.051916925
-68.46075636,59.37403137,3.070713251,3.083304383
-68.21129308,59.9695749,3.006219543,3.040022226
-67.93688602,60.57251863,3.047419275,3.060410535
-67.65748386,61.16254055,3.056993454,3.022925211
-67.37519141,61.75023194,3.097268164,3.014872611
-67.08528359,62.33897419,3.031319095,3.028789286
-66.78025348,62.92046545,3.063388113,3.080902177
-66.45463253,63.49075167,3.063256992,3.078008807
-66.0909022,64.08808894,3.039752593,3.061701245
-65.73681406,64.65360443,3.056566119,3.059331073
-65.37986487,65.20285617,3.09723895,3.005650026
-65.02438641,65.75571613,3.063407185,3.087379823
-64.6628576,66.30395367,3.021580318,3.050732299
-64.28397258,66.84814704,3.032423762,3.024688692
-63.88801387,67.39929987,3.0574619,3.082754138
-63.47332999,67.94298942,3.02203202,3.099804089
-63.05982625,68.4851926,3.048791416,3.018893001
-62.648732,69.02375971,3.02294314,3.066713293
-62.23426926,69.55885262,3.088520465,3.032297968
-61.81185909,70.09034057,3.024134485,3.010881282
-61.37684184,70.61240819,3.085527928,3.021614815
-60.94903325,71.14098469,3.028864804,3.069316646
-60.52492688,71.67620796,3.087250391,3.098060993
-60.08443395,72.19174493,3.091820272,3.010588779
-59.60747724,72.70406643,3.0803581,3.019305944
-59.14801124,73.19943782,3.027587759,3.056772326
-58.68817567,73.69895796,3.033753011,3.005976488
-58.2253949,74.19197932,3.01872713,3.072112057
-57.75789145,74.67785849,3.068985971,3.071130585
-57.28725504,75.12894279,3.09962184,3.040208859
-56.81138819,75.58049477,3.058166428,3.056886035
-56.33325512,76.02177503,3.06661359,3.052390407
-55.85053162,76.4661996,3.042222476,3.065802927
-55.36443195,76.90618596,3.023987249,3.076326635
-54.86308634,77.32925584,3.002146761,3.042362642
-54.3506024,77.7328714,3.03502463,3.095635452
-53.83448326,78.13832733,3.04593719,3.0634654
-53.31085881,78.53933298,3.023293749,3.015635848
-52.79477619,78.92689975,3.013839218,3.014327745
-52.26563041,79.31595323,3.074063822,3.083300124
-51.72864927,79.69396959,3.086363747,3.095609532
-51.18009191,80.06890373,3.097486685,3.008501704
-50.6321085,80.43886769,3.034565987,3.046859264
-50.07485292,80.79962001,3.04667974,3.06324026
-49.51654094,81.15096664,3.024771862,3.088088322
-48.94756806,81.48614404,3.004735785,3.080237022
-48.3780192,81.81692505,3.059287657,3.07849442
-47.82344447,82.13620491,3.02466454,3.026882996
-47.25543058,82.47239618,3.069719898,3.03777977
-46.67770378,82.7944044,3.007806577,3.038242638
-46.09739426,83.10285532,3.092492286,3.07398917
-45.5121327,83.39920787,3.046041008,3.073056437
-44.93494665,83.68348317,3.019640647,3.030055633
-44.34814715,83.97763858,3.04839856,3.02793187
-43.75918392,84.26513913,3.033209461,3.055135374
-43.16657919,84.54878322,3.022275091,3.092821368
-42.57419841,84.8337122,3.029784047,3.088300668
-41.9842573,85.11352122,3.049055606,3.090915443
-41.4175123,85.34882286,3.027997758,3.039672862
-40.81624057,85.6131843,3.034041218,3.096167074
-40.21676947,85.89279051,3.075243338,3.028591806
-39.61353343,86.16993755,3.023783228,3.014602677
-39.00492007,86.42286673,3.077241119,3.043603596
-38.39563251,86.68654523,3.046057911,3.08280879
-37.79412782,86.93674306,3.071737696,3.031349993
-37.20419521,87.17897125,3.074949083,3.036026543
-36.59820893,87.38642982,3.05750953,3.095733435
-35.98061018,87.59580594,3.095686345,3.099581389
-35.36244203,87.79513077,3.053667263,3.055265939
-34.73800054,87.97851311,3.01434598,3.064752136
-34.11887487,88.16980913,3.053662118,3.081472617
-33.48903309,88.35251196,3.042547438,3.074578138
-32.84235521,88.51150098,3.068815356,3.012492797
-32.20262649,88.67588623,3.079513713,3.073506906
-31.59193577,88.84063394,3.0364401,3.007121938
-30.96117759,89.02135619,3.03261081,3.021486581
-30.31172247,89.18559601,3.082699626,3.00369419
-29.66837663,89.35585585,3.052092584,3.033966604
-29.02303221,89.52191008,3.068760605,3.018687951
-28.37387967,89.68908325,3.037732964,3.048241327
-27.72196966,89.85755283,3.039625287,3.028770362
-27.0736972,90.02787299,3.079261234,3.028549864
-26.42829702,90.19858502,3.013989686,3.004250393
-25.77915755,90.35720786,3.027431552,3.03398014
-25.14520695,90.51797897,3.017161349,3.046603562
-24.51213775,90.6707905,3.022526817,3.05166111
-23.87902747,90.8162177,3.043761672,3.000210366
-23.25195053,90.96222495,3.042477421,3.050204682
-22.6205553,91.10167653,3.078403971,3.092011792
-21.99163022,91.23889441,3.025477377,3.031488485
-21.35878508,91.3754118,3.090258359,3.012145628
-20.73337266,91.50553514,3.038732616,3.020798521
-20.10263523,91.63201508,3.029573857,3.080709379
-19.48095945,91.75927707,3.097969499,3.012661455
-18.85645617,91.89142183,3.032453815,3.063689776
-18.23904898,92.02803072,3.049153055,3.028122093
-17.62528068,92.16582489,3.072618941,3.09083413
-17.01073027,92.2932886,3.084967008,3.042058116
-16.39344298,92.40500879,3.044759143,3.009314782
-15.77747317,92.52315691,3.012121317,3.085768578
-15.17182394,92.6539113,3.027196521,3.012429621
-14.56920015,92.78808073,3.063009316,3.026135815
-13.97022105,92.92057419,3.093345841,3.070421075
-13.37522915,93.05317729,3.066831471,3.079857664
-12.78412366,93.18488106,3.022323594,3.088594738
-12.19473917,93.30850087,3.060731578,3.079884673
-11.60793644,93.42231979,3.083276285,3.014062258
-11.02520139,93.54156662,3.00464603,3.004941025
-10.45053935,93.66972371,3.039563027,3.067827595
-9.8921713,93.78683583,3.072596039,3.030452569
-9.324600021,93.88996144,3.012967979,3.009570634
-8.75336481,93.9787361,3.037176399,3.052437762
-8.187238436,94.08391066,3.018555554,3.069619806
-7.619457965,94.17001584,3.016993674,3.04234643
-7.048114917,94.25020341,3.087301196,3.025364617
-6.478030174,94.33547639,3.044509553,3.079843753
-5.9062896,94.4408015,3.009063611,3.091176994
-5.333928085,94.53552466,3.016213509,3.040728539
-4.757231318,94.63879271,3.002352711,3.095402406
-4.182064604,94.75177185,3.022564898,3.093984224
-3.602299131,94.85628766,3.053242107,3.08938562
-3.014423447,94.95435342,3.004162052,3.03671409
-2.421195871,95.05068105,3.068434017,3.04065987
-1.824079449,95.15056737,3.02864724,3.071207391
-1.21316577,95.23791132,3.03899939,3.062618307
-0.593689945,95.32126047,3.077091565,3.088250864
0.031824633,95.4161962,3.015590313,3.061832538
0.675372055,95.48556468,3.056944504,3.055517698
1.331400002,95.55447412,3.07305565,3.00508631
1.992910053,95.62579774,3.076865186,3.000721839
2.66151829,95.68540826,3.050319434,3.081303009
3.346822735,95.74047354,3.024090244,3.021815655
4.042542597,95.77913646,3.050069245,3.002886853
4.736959492,95.82406242,3.002670194,3.043468332
5.447256855,95.86425659,3.089269376,3.040989889
6.170119278,95.90738824,3.0973164,3.093195017
6.902474209,95.93983829,3.078288613,3.025040743
7.64492895,95.95294485,3.060668334,3.051168669
8.394360883,95.95310548,3.039122767,3.094855281
9.155324237,95.95252751,3.083682301,3.055566747
9.918198928,95.93997037,3.032656545,3.091098938
10.68325105,95.90176204,3.083128845,3.082284355
11.4598275,95.85707863,3.060194645,3.017282038
12.24620289,95.80730595,3.010737119,3.010174495
13.04385093,95.74227066,3.076231997,3.010157511
13.85198665,95.66782437,3.042747539,3.046091468
14.67995926,95.57554382,3.075713711,3.072491763
15.53144848,95.4625632,3.05234513,3.08253507
16.3634972,95.35088109,3.026752653,3.094188263
17.21243436,95.23131796,3.041075967,3.019711208
18.06732282,95.08055768,3.037820976,3.003390305
18.90744602,94.90657874,3.022145182,3.037649865
19.76126955,94.73555626,3.042355367,3.057698533
20.66858134,94.57274718,3.063144668,3.021585609
21.55758914,94.40706641,3.099779226,3.078656985
22.45076636,94.22571565,3.084796841,3.040072728
23.34606156,94.0558555,3.094652527,3.023008132
24.25153587,93.89976003,3.048535865,3.087903423
25.19589455,93.74400708,3.078581143,3.05507813
26.11334561,93.58880159,3.08351449,3.062060899
27.03807278,93.4405829,3.056085838,3.069892031
27.96923738,93.30457794,3.055997246,3.006770342
28.91072372,93.18531085,3.090083629,3.030128705
29.84214169,93.07092004,3.001153437,3.086547755
30.77409051,92.96404225,3.033451608,3.036623337
31.70662487,92.86345876,3.043305718,3.00611744
32.63750766,92.77296111,3.003700537,3.032575509
33.57289109,92.6853123,3.014917347,3.094793608
34.50128926,92.60521489,3.074573683,3.035653882
35.43537492,92.51602692,3.082427929,3.011867706
36.35926257,92.43714465,3.079386547,3.033124365
37.28728435,92.37697006,3.030205556,3.049466196
38.19656277,92.32294571,3.018630807,3.05675946
39.11181699,92.28301086,3.093036149,3.024151403
40.00224742,92.25029369,3.066906956,3.070192965
40.90027742,92.22708566,3.014716791,3.091569459
41.77681234,92.20250418,3.062946346,3.093920223
42.6384081,92.19540012,3.079439033,3.080239365
43.48425824,92.1995863,3.039994466,3.047491604
44.32698238,92.21396397,3.061904959,3.065346266
45.15868974,92.24703778,3.043603981,3.063337554
45.97905662,92.28467819,3.034232425,3.069325399
46.79600195,92.33006253,3.052817103,3.045244296
47.60712385,92.38572467,3.056600643,3.033152029
48.40659091,92.45562183,3.051385967,3.001700795
49.1906849,92.5410085,3.022767447,3.043417382
49.96600209,92.63919475,3.035089957,3.099101333
50.73445778,92.75418243,3.051245066,3.091287394
51.49751163,92.88571414,3.025047404,3.059827028
52.25177128,93.02005687,3.026192718,3.044809839
52.99586401,93.17589268,3.066048682,3.071210936
53.73800539,93.36340683,3.001450119,3.049971126
54.47059663,93.55835031,3.052447037,3.042485481
55.20795997,93.76644768,3.078879437,3.032539909
55.92562906,93.98425786,3.085095619,3.001615494
56.63585243,94.20900674,3.052741407,3.098034441
57.32325245,94.46331256,3.056707887,3.080391642
57.99168927,94.73468057,3.09626737,3.022330571
58.67935452,95.01080875,3.020242048,3.058069734
59.35558843,95.30911679,3.092238463,3.028164197
60.05972181,95.66297119,3.00244526,3.007164084
60.77032719,96.03213045,3.088526383,3.002759033
61.45599097,96.39682133,3.074953158,3.043719785
62.07718931,96.75018637,3.091755136,3.031454202
62.70323225,97.10519075,3.088031164,3.068426668
63.34542559,97.46640314,3.051238544,3.026201485
63.98647815,97.80382083,3.022077942,3.053464088
64.63318244,98.15992476,3.059565444,3.07414583
65.22988869,98.51583859,3.083587532,3.033878168
65.83796301,98.87226564,3.051805283,3.062123878
66.44716293,99.2518938,3.078389667,3.012377883
67.04309844,99.60708759,3.003425601,3.086086387
67.64597603,99.97967801,3.08315044,3.02376347
68.24620932,100.3074108,3.055554836,3.07788048
68.83674103,100.6411823,3.043754308,3.02220807
69.420185,100.9761216,3.067726349,3.066908661
69.98897806,101.3205466,3.080191239,3.090976365
70.54591987,101.6792292,3.080378063,3.052947969
71.09565014,102.0319754,3.027306986,3.073357284
71.63230432,102.3919352,3.08301969,3.089259811
72.16650863,102.7488177,3.070275559,3.027882699
72.6796535,103.1024895,3.046083249,3.085050932
73.19840175,103.4757573,3.02045657,3.093631188
73.68711711,103.829437,3.033715974,3.024486563
74.19166056,104.1845195,3.048768641,3.068750338
74.67996616,104.5337672,3.046648656,3.051916877
75.15839828,104.8830421,3.066735239,3.004297762
75.63499185,105.2419794,3.051971196,3.019381321
76.10433354,105.6062665,3.016894516,3.00031253
76.55918443,105.9823063,3.044606969,3.043788009
76.99529414,106.3575391,3.006103067,3.094459426
77.41881085,106.7337954,3.062730873,3.042828027
77.83127365,107.124166,3.068551369,3.049314287
78.242261,107.5125249,3.053401098,3.055846086
78.62448633,107.9064687,3.092545917,3.067222157
79.00549643,108.3194052,3.097802561,3.063546357
79.37268941,108.7285403,3.055499307,3.045824429
79.71503799,109.1497955,3.014450876,3.096187598
80.04232265,109.5860088,3.00049715,3.074167501
80.34404483,110.0356838,3.065242366,3.034296955
80.63966498,110.4952131,3.071089004,3.078216109
80.90825877,110.9612326,3.006149483,3.033400627
81.13251486,111.4470199,3.077154021,3.002105104
81.34334424,111.928222,3.027989925,3.061722811
81.53828368,112.4211923,3.07595585,3.060918491
81.70542563,112.9260418,3.063710964,3.015180453
81.84699138,113.4288455,3.009420711,3.034430248
81.95368729,113.9408182,3.003268242,3.067953602
82.03792844,114.4678532,3.042592271,3.004106038
82.0645164,114.9685435,3.019427226,3.049069372
82.05576398,115.4529418,3.086500544,3.087329208
82.02076137,115.9428236,3.006030892,3.037497409
81.97608534,116.4406239,3.064536391,3.073390577
81.91149171,116.936948,3.010660552,3.023950416
81.82892952,117.42501,3.033661525,3.094436828
81.69695514,117.9177991,3.03899458,3.046072039
81.53561044,118.4247081,3.011810345,3.084786182
81.32541695,118.8934591,3.094064817,3.065960207
81.08502232,119.3513527,3.054290806,3.068000824
80.84115392,119.8063826,3.047205555,3.097332992
80.57406046,120.2177941,3.06495277,3.082559035
80.27529047,120.6397496,3.033167757,3.077157417
79.92715161,121.019812,3.052455564,3.005701772
79.56300133,121.4406785,3.006548221,3.066342935
79.17783159,121.8419248,3.001512237,3.062808317
78.76826514,122.234552,3.029287465,3.025843925
78.34065746,122.6093046,3.08198297,3.041086126
77.87649406,122.9610295,3.032198483,3.048710028
77.40270068,123.3103427,3.09156037,3.059046718
76.89702962,123.6616933,3.094500662,3.040557557
76.37588868,123.9987664,3.087740492,3.053378306
75.83719117,124.3099981,3.049878295,3.05225162
75.27484309,124.592421,3.0500974,3.052665433
74.69610715,124.8899058,3.050480689,3.045489382
74.08218992,125.1884317,3.092779547,3.04486102
73.44007897,125.4682197,3.010985357,3.0241858
72.78482125,125.7322482,3.092766382,3.062438781
72.10131194,125.9838123,3.007756432,3.009913635
71.39853864,126.2169666,3.090702055,3.086905513
70.6748993,126.4388901,3.020990642,3.029892887
69.94608173,126.6473296,3.056343246,3.039048417
69.19890887,126.84248,3.030767988,3.004858551
68.4256116,127.0241304,3.069014773,3.060394917
67.62481947,127.1960164,3.095134319,3.009469088
66.82120641,127.351116,3.065850063,3.082521248
65.99398966,127.4685068,3.035383108,3.073783871
65.15167973,127.5743404,3.054407927,3.086094488
64.30288824,127.661494,3.029940057,3.032418068
63.4367066,127.730199,3.078157478,3.010106781
62.5619788,127.7857498,3.091411167,3.019761012
61.66759251,127.8191878,3.005334847,3.095396234
60.76865145,127.8394246,3.091746149,3.074728072
59.88431904,127.8324718,3.031667071,3.056163085
58.96728393,127.8177241,3.001559804,3.03373225
58.04549277,127.7828684,3.003188033,3.092410181
57.12258518,127.7396209,3.056954907,3.040648281
56.20401093,127.6795587,3.095631897,3.046971342
55.2822154,127.6131261,3.044468649,3.037936854
54.34923815,127.5351208,3.036109943,3.067511734
53.43688232,127.4621544,3.069114569,3.024640542
52.50668472,127.3667017,3.043658835,3.035421666
51.58043201,127.2703297,3.046763349,3.028740362
50.64735131,127.1663981,3.018452863,3.067038928
