# x_m,y_m,w_tr_right_m,w_tr_left_m
88.36951941,80.34262775,4.060200803,4.017775748
87.97802151,80.93810611,4.01768885,4.068879026
87.56959003,81.52892636,4.065763123,4.009638859
87.15027289,82.11048541,4.09959337,4.029212133
86.69091788,82.67688092,4.058659324,4.012732808
86.23052866,83.2158392,4.085365816,4.032369658
85.76555539,83.76829196,4.079397889,4.049445222
85.29466199,84.31110989,4.070865282,4.009190863
84.80718631,84.80348605,4.022766124,4.005482063
84.28291217,85.31033823,4.033990604,4.052878706
83.7472854,85.83193909,4.091404901,4.061148579
83.21439136,86.34287064,4.060883198,4.087542761
82.64996246,86.81549039,4.088310374,4.007696188
82.07777829,87.27125174,4.047828567,4.059783945
81.49888641,87.71614307,4.011061141,4.087238619
80.89123528,88.13723175,4.087771092,4.069334452
80.29597852,88.53785507,4.04192723,4.075774944
79.69218454,88.92453659,4.056999412,4.017619283
79.09030788,89.31328436,4.08374436,4.088303296
78.45385542,89.66394473,4.011972005,4.013219746
77.80715175,90.01992014,4.028198557,4.086885437
77.14765106,90.35586295,4.073366367,4.000713737
76.48758624,90.65732413,4.075772655,4.024478865
75.81236908,90.95164926,4.041496361,4.087352647
75.1279451,91.22450134,4.00044267,4.046597777
74.4386662,91.4826824,4.068241665,4.011094119
73.74632899,91.72077737,4.030256153,4.021603107
73.03732433,91.93625024,4.047285547,4.055936722
72.32240117,92.13493103,4.096445723,4.046499042
71.60521196,92.32074225,4.086156905,4.093784096
70.88735027,92.48954306,4.010742783,4.015180496
70.16438864,92.62490793,4.043450231,4.018021211
69.43497616,92.74449109,4.065043546,4.079611972
68.69228304,92.82953299,4.091329201,4.038860989
67.95566889,92.90437894,4.077010361,4.07581415
67.22609087,92.96796555,4.07785661,4.08367817
66.48813457,93.0088623,4.027778612,4.010795778
65.74899146,93.02431158,4.078337518,4.007636918
65.00880639,93.02264581,4.099951229,4.025742677
64.27012612,92.99878784,4.09996052,4.04764745
63.54245211,92.95053116,4.013890018,4.067324332
62.8073467,92.87860049,4.09101489,4.080486835
62.06429853,92.76469357,4.037794492,4.068225191
61.3325131,92.63814432,4.046597829,4.008192714
60.60731628,92.47689603,4.052167571,4.032566311
59.87559679,92.29483426,4.017891857,4.033662291
59.14031829,92.10911411,4.055999897,4.019464214
58.40840131,91.91817621,4.030967139,4.080214264
57.67506344,91.71328024,4.077612695,4.05758975
56.9442992,91.49696774,4.017421763,4.069132135
56.21459942,91.26982318,4.021342992,4.089211173
55.48605772,91.02821881,4.080362734,4.062989965
54.75960348,90.76169125,4.033833086,4.010417589
54.02471241,90.48492502,4.084090974,4.097601605
53.30834774,90.20181058,4.099291196,4.017787121
52.58910192,89.91402078,4.068684899,4.003275601
51.87076455,89.61562299,4.016891116,4.059357739
51.15156762,89.30871201,4.077744952,4.023263972
50.4327719,89.00964404,4.06270328,4.092442538
49.71588486,88.70284158,4.093323621,4.069679647
48.99419598,88.37950674,4.01283268,4.066615337
48.27835127,88.04529413,4.034537642,4.067752111
47.56749915,87.72518982,4.038497803,4.064545716
46.85126045,87.40503574,4.096168471,4.096082695
46.13556796,87.07976196,4.018973681,4.031790235
45.4261146,86.75697809,4.095571014,4.041022391
44.70850364,86.44183728,4.082585623,4.083726795
43.9807541,86.11907748,4.015556948,4.092350675
43.26478558,85.78482803,4.078266764,4.065915252
42.55388649,85.46357602,4.097309703,4.025095903
41.84213632,85.13036578,4.053076039,4.062976502
