# x,y
490,0
489.9730432,0.975501699
489.8921758,1.950896067
489.7574067,2.926075781
489.5687507,3.900933547
489.3262285,4.875362101
489.0298669,5.84925423
488.6796985,6.82250278
488.2757617,7.795000664
487.8181011,8.766640883
487.306767,9.737316528
486.7418156,10.7069208
486.1233091,11.67534701
485.4513156,12.64248861
484.725909,13.60823919
483.9471691,14.57249248
483.1151816,15.5351424
482.230038,16.49608301
481.2918358,17.45520861
480.3006781,18.41241364
479.256674,19.3675928
478.1599384,20.32064099
477.010592,21.27145334
475.8087612,22.21992525
474.5545782,23.16595234
473.2481811,24.10943054
471.8897135,25.05025604
470.479325,25.98832531
469.0171707,26.92353514
467.5034116,27.85578264
465.9382141,28.78496524
464.3217505,29.71098068
462.6541986,30.6337271
460.9357419,31.55310296
459.1665696,32.4690071
457.3468762,33.38133875
455.4768619,34.28999753
453.5567326,35.19488345
451.5866994,36.09589697
449.5669792,36.99293893
447.4977942,37.88591065
445.379372,38.77471387
443.2119458,39.65925079
440.9957539,40.5394241
438.7310403,41.41513694
436.4180541,42.28629298
434.0570498,43.15279635
431.6482872,44.01455171
429.1920313,44.87146426
426.6885524,45.72343969
424.138126,46.57038429
421.5410326,47.41220485
418.897558,48.24880875
416.207993,49.08010395
413.4726337,49.90599897
410.6917809,50.72640296
407.8657406,51.54122563
404.9948238,52.35037734
402.0793463,53.15376905
399.1196289,53.95131238
396.1159973,54.74291957
393.068782,55.52850352
389.9783182,56.30797779
386.844946,57.08125663
383.6690101,57.84825494
380.45086,58.60888835
377.1908498,59.36307315
373.8893381,60.11072637
370.5466882,60.85176574
367.1632679,61.58610973
363.7394495,62.31367755
360.2756097,63.03438913
356.7721295,63.74816518
353.2293946,64.45492716
349.6477946,65.15459732
346.0277236,65.84709866
342.36958,66.532355
338.6737663,67.21029094
334.9406891,67.88083188
331.1707591,68.54390404
327.3643911,69.19943448
323.522004,69.84735106
319.6440205,70.4875825
315.7308673,71.12005835
311.7829749,71.74470902
307.8007778,72.36146579
303.7847141,72.97026078
299.7352256,73.57102703
295.6527579,74.16369843
291.5377603,74.74820976
287.3906854,75.32449671
283.2119895,75.89249589
279.0021325,76.45214478
274.7615775,77.00338182
270.4907912,77.54614636
266.1902433,78.08037867
261.8604072,78.60601997
257.5017591,79.12301243
253.1147787,79.63129917
248.6999487,80.13082425
244.2577548,80.62153273
239.7886857,81.1033706
235.2932333,81.57628485
230.7718921,82.04022345
226.2251595,82.49513536
221.653536,82.94097051
217.0575244,83.37767985
212.4376304,83.80521534
207.7943625,84.22352993
203.1282314,84.6325776
198.4397505,85.03231334
193.7294358,85.42269316
188.9978055,85.80367413
184.2453801,86.17521431
179.4726827,86.53727283
174.6802383,86.88980985
169.8685743,87.23278658
165.0382199,87.56616529
160.1897069,87.88990929
155.3235685,88.20398297
150.4403402,88.50835176
145.5405592,88.80298218
140.6247648,89.08784181
135.6934978,89.36289931
130.7473008,89.62812442
125.7867179,89.88348794
120.8122949,90.12896179
115.8245793,90.36451896
110.8241198,90.59013352
105.8114665,90.80578066
100.787171,91.01143665
95.75178621,91.20707885
90.70586602,91.39268575
85.64996567,91.56823692
80.58464145,91.73371304
75.51045068,91.88909592
70.42795167,92.03436844
65.33770364,92.16951464
60.24026665,92.29451963
55.13620155,92.40936967
50.02606995,92.51405211
44.91043409,92.60855545
39.78985684,92.69286928
34.66490161,92.76698432
29.53613227,92.83089242
24.40411314,92.88458655
19.26940888,92.9280608
14.13258445,92.96131039
8.994205046,92.98433166
3.85483603,92.99712208
-1.284957125,92.99968023
-6.424608899,92.99200584
-11.56355379,92.97409975
-16.70122637,92.94596394
-21.83706135,92.90760149
-26.97049364,92.85901663
-32.10095844,92.8002147
-37.22789124,92.73120218
-42.35072794,92.65198666
-47.46890489,92.56257685
-52.58185894,92.46298259
-57.68902753,92.35321483
-62.78984873,92.23328567
-67.8837613,92.10320829
-72.97020478,91.962997
-78.04861951,91.81266723
-83.11844673,91.65223553
-88.17912862,91.48171953
-93.23010836,91.30113802
-98.2708302,91.11051084
-103.3007395,90.90985899
-108.3192829,90.69920453
-113.3259082,90.47857064
-118.3200644,90.24798161
-123.3012022,90.00746279
-128.2687735,89.75704066
-133.2222316,89.49674276
-138.1610315,89.22659775
-143.08463,88.94663533
-147.9924851,88.65688632
-152.884057,88.35738259
-157.7588074,88.0481571
-162.6162,87.72924388
-167.4557002,87.40067801
-172.2767757,87.06249563
-177.078896,86.71473397
-181.8615327,86.35743129
-186.6241595,85.9906269
-191.3662526,85.61436115
-196.0872901,85.22867545
-200.7867525,84.83361223
-205.4641228,84.42921497
-210.1188863,84.01552815
-214.750531,83.59259729
-219.3585471,83.16046893
-223.9424278,82.71919061
-228.5016685,82.26881089
-233.0357678,81.80937932
-237.5442266,81.34094646
-242.026549,80.86356383
-246.4822417,80.37728397
-250.9108146,79.88216038
-255.3117804,79.37824753
-259.6846547,78.86560088
-264.0289566,78.34427683
-268.3442079,77.81433274
-272.629934,77.27582691
-276.8856632,76.7288186
-281.1109273,76.17336799
-285.3052614,75.6095362
-289.468204,75.03738527
-293.5992971,74.45697814
-297.6980862,73.86837868
-301.7641202,73.27165165
-305.7969517,72.66686271
-309.7961372,72.0540784
-313.7612364,71.43336615
-317.6918133,70.80479424
-321.5874352,70.16843185
-325.4476736,69.52434898
-329.2721037,68.87261651
-333.0603048,68.21330614
-336.81186,67.54649041
-340.5263566,66.8722427
-344.2033858,66.19063719
-347.8425432,65.50174887
-351.4434282,64.80565355
-355.0056446,64.1024278
-358.5288006,63.39214902
