# x_m,y_m,w_tr_right_m,w_tr_left_m
92.48156687,1.309209948,4.037240974,4.011246238
92.47177495,0.516495994,4.01981184,4.051576565
92.45536947,-0.279054193,4.048968764,4.083784069
92.45108973,-1.078277489,4.033949341,4.092079011
92.47578364,-1.933022346,4.095163046,4.049822793
92.47497889,-2.757750759,4.092033204,4.027761112
92.46621201,-3.552913074,4.0052677,4.065251996
92.45352966,-4.347113558,4.07378581,4.09172988
92.47098918,-5.17191101,4.026911943,4.050983945
92.48626816,-6.007352365,4.042283562,4.097419148
92.44275447,-6.80741792,4.05478709,4.019727894
92.39064743,-7.601682787,4.094273698,4.011118498
92.34071299,-8.398326166,4.04177441,4.029735429
92.29841573,-9.188678544,4.098305247,4.039641854
92.2504154,-9.97393301,4.030145495,4.042075568
92.21321325,-10.77388978,4.070109876,4.031147536
92.17148214,-11.56985678,4.066633885,4.069384317
92.13436498,-12.37774018,4.053912647,4.009187183
92.11351156,-13.1747185,4.069810552,4.040208862
92.07189774,-13.96257637,4.066652791,4.02951808
92.05134623,-14.76417422,4.017813245,4.030649678
92.00258845,-15.57119882,4.01280144,4.010556113
91.96754288,-16.37608743,4.099908039,4.05938276
91.94048131,-17.18133326,4.017112107,4.028272752
91.89951207,-17.98515772,4.003260082,4.015522162
91.89680766,-18.79690264,4.056119979,4.000065867
91.90357147,-19.64615279,4.08818665,4.028359542
91.9330869,-20.45438416,4.06691753,4.055081087
91.98450801,-21.26288892,4.019043327,4.087090219
92.06900152,-22.04383381,4.036891655,4.004225343
92.18014114,-22.78408727,4.046072594,4.090472198
92.32796224,-23.53135359,4.098163795,4.013097409
92.51354614,-24.28465522,4.015640495,4.083372895
92.72262339,-24.99145372,4.085552281,4.080046837
92.94538803,-25.62018011,4.064476454,4.091788009
93.21132319,-26.25107892,4.037627221,4.013730366
93.49899119,-26.88516723,4.01909237,4.050473232
93.82215591,-27.52709376,4.042825299,4.040495848
94.15786433,-28.11306877,4.048202206,4.017357216
94.51196075,-28.68156264,4.012061161,4.057518361
94.94926529,-29.25385232,4.058950748,4.060621793
95.41425522,-29.80505205,4.022618768,4.021444574
95.91073029,-30.32860322,4.038461912,4.051993226
96.41466482,-30.83901555,4.058298638,4.098918581
96.93557785,-31.33538175,4.025180612,4.048991516
97.47985911,-31.79863303,4.029044066,4.069487321
98.04264211,-32.26491749,4.061709088,4.041142183
98.63411163,-32.69009333,4.026528091,4.003477674
99.24088862,-33.08354894,4.082437627,4.029283156
99.88813131,-33.45862634,4.09826634,4.080144174
100.5511306,-33.80382151,4.073024879,4.034650199
101.2674605,-34.11992675,4.0343877,4.008331594
102.0187995,-34.40058266,4.058406933,4.051110637
102.7730282,-34.65673347,4.010776902,4.036683341
103.547878,-34.93520738,4.090630815,4.07394795
104.30842,-35.1729128,4.087965372,4.052474016
105.0905199,-35.33539126,4.081776056,4.080452088
105.8714431,-35.50092949,4.0260728,4.081691118
106.669505,-35.62669339,4.059435625,4.018947148
107.4464055,-35.75279195,4.002251259,4.012369346
108.2244677,-35.90020411,4.042525932,4.082099648
109.0016148,-36.02063052,4.031271889,4.063789762
109.7744668,-36.11002492,4.016148474,4.00161198
110.5447984,-36.23270849,4.017876619,4.089595463
111.3025672,-36.36628779,4.042288569,4.051537506
112.0588626,-36.52053406,4.009422934,4.054452194
112.8045185,-36.69586711,4.059852367,4.060644221
113.5398178,-36.84810926,4.047092426,4.076043622
114.2686051,-37.0042381,4.069594931,4.085534687
115.0049851,-37.15557785,4.069988785,4.038286845
115.7372951,-37.32578791,4.063853076,4.008464919
116.4587377,-37.51231695,4.003360384,4.07338733
117.1666337,-37.70213407,4.00688061,4.033198933
117.8711099,-37.90987307,4.031959974,4.083974953
118.5601048,-38.1343235,4.053086428,4.037172331
119.228448,-38.37066734,4.065444571,4.082821527
119.8775311,-38.62444695,4.04076192,4.017651863
120.5223527,-38.89061272,4.081998122,4.012951986
121.1727939,-39.17570788,4.071835894,4.087988358
121.8258346,-39.45203852,4.096864933,4.004407913
122.4327815,-39.7812338,4.053133391,4.068672002
123.0599492,-40.10651421,4.032514568,4.07337729
123.672666,-40.48067284,4.01056292,4.043717244
124.2846449,-40.88021983,4.061095866,4.037983892
124.8633082,-41.2302287,4.077880224,4.097965744
125.4537878,-41.59333534,4.042345292,4.039899342
126.0241817,-41.99191116,4.009082329,4.044018691
126.5839069,-42.43274445,4.026647149,4.015680789
127.1293083,-42.92069768,4.015365672,4.032603428
127.6535686,-43.43840609,4.02810053,4.031406193
128.1465946,-43.9572892,4.044008514,4.089450066
128.593995,-44.51116391,4.052714274,4.024702418
128.9831778,-45.08018064,4.045742437,4.031067902
129.3569738,-45.65801163,4.08753716,4.040886891
129.7106995,-46.241825,4.051805211,4.070801089
130.0224037,-46.82524277,4.094362262,4.01436376
130.3158715,-47.40917544,4.06377091,4.087132207
130.5655461,-47.99547366,4.095769394,4.00831559
130.7862611,-48.59379593,4.024070704,4.046173784
130.9628998,-49.19022512,4.06761223,4.003038902
131.1136283,-49.79625387,4.028906457,4.075320053
131.251877,-50.40690371,4.067180817,4.070004267
131.3633098,-51.0331574,4.06951405,4.021451225
131.4410058,-51.64044515,4.006799277,4.067990469
131.5005,-52.23808167,4.025479016,4.055729268
131.5056635,-52.81199844,4.022404003,4.08506789
131.5264601,-53.38634097,4.066783273,4.055856549
131.5107285,-53.96309697,4.084439216,4.090177366
131.4398214,-54.54563586,4.034446241,4.04195177
131.3107616,-55.11492475,4.078051965,4.035812835
131.1925444,-55.67293182,4.067533207,4.048898752
131.0282054,-56.25993065,4.000671531,4.025596214
130.824902,-56.82327517,4.060217049,4.092916927
130.5883128,-57.37468793,4.038677119,4.046675681
130.3541385,-57.94647008,4.091599124,4.025400785
130.0650806,-58.52765368,4.000115106,4.043121845
129.7537475,-59.10479139,4.046244916,4.070253001
129.4224906,-59.66814967,4.042434904,4.040232987
129.0790365,-60.22862839,4.046091637,4.018184008
128.7040394,-60.7671567,4.077015973,4.085625112
128.3215721,-61.29453153,4.032247181,4.058420122
127.9561715,-61.82156021,4.078473929,4.037357878
127.6125452,-62.35109019,4.047135715,4.022169455
127.2308151,-62.86182757,4.003576273,4.021899412
126.8411329,-63.37074687,4.017587442,4.052223244
126.4571087,-63.8801856,4.072175803,4.043342271
126.0507638,-64.41790403,4.047348599,4.074130399
125.6573806,-64.92419876,4.01527212,4.007044963
125.2780242,-65.44389567,4.034112461,4.084733344
124.9086467,-65.9621389,4.060738921,4.067988023
124.5655629,-66.50016304,4.019174526,4.013665152
124.1876341,-67.01260521,4.073842684,4.085840219
123.8342348,-67.53795931,4.02428496,4.019983412
123.4917595,-68.06783885,4.091742434,4.060733992
123.1556052,-68.59360817,4.026906159,4.054304498
122.8481364,-69.14850253,4.076550002,4.016232469
122.5095088,-69.67266838,4.018866198,4.000565307
